,lenght_num,area_num,eccen_num,blackand_num,height_num,p_and_num
3674,537,1611,179.0,652,3,0.405
3675,349,3141,38.778,1422,9,0.453
3676,537,1074,268.5,574,2,0.534
3677,105,3255,3.387,1485,31,0.456
3678,38,532,2.714,449,14,0.844
3679,228,2964,17.538,2791,13,0.942
3680,471,11304,19.625,10409,24,0.921
3681,494,12350,19.76,11482,25,0.93
3682,62,496,7.75,435,8,0.877
3683,96,768,12.0,678,8,0.883
3684,62,496,7.75,470,8,0.948
3685,109,981,12.111,759,9,0.774
3686,32,896,1.143,666,28,0.743
3687,215,1505,30.714,1500,7,0.997
3688,83,747,9.222,513,9,0.687
3689,181,1629,20.111,1205,9,0.74
3690,107,856,13.375,628,8,0.734
3691,102,918,11.333,822,9,0.895
3692,250,2250,27.778,1659,9,0.737
3693,185,1665,20.556,1142,9,0.686
3694,169,1521,18.778,1058,9,0.696
3695,98,196,49.0,128,2,0.653
3696,415,830,207.5,480,2,0.578
3697,63,126,31.5,64,2,0.508
3698,29,145,5.8,140,5,0.966
3699,151,1359,16.778,679,9,0.5
3700,535,4815,59.444,2887,9,0.6
3701,535,4815,59.444,3257,9,0.676
3702,279,2511,31.0,851,9,0.339
3703,233,1864,29.125,1239,8,0.665
3704,510,4590,56.667,2465,9,0.537
3705,525,4200,65.625,1865,8,0.444
3706,536,4824,59.556,3924,9,0.813
3707,536,4824,59.556,1725,9,0.358
3708,299,2691,33.222,1545,9,0.574
3709,217,1953,24.111,1339,9,0.686
3710,102,918,11.333,738,9,0.804
3711,535,4815,59.444,2399,9,0.498
3712,86,602,12.286,500,7,0.831
3713,505,4545,56.111,2847,9,0.626
3714,475,950,237.5,517,2,0.544
3715,99,198,49.5,122,2,0.616
3716,75,450,12.5,438,6,0.973
3717,61,488,7.625,392,8,0.803
3718,336,3360,33.6,2094,10,0.623
3719,155,1085,22.143,666,7,0.614
3720,535,4815,59.444,3063,9,0.636
3721,298,2384,37.25,1412,8,0.592
3722,219,1533,31.286,1224,7,0.798
3723,299,2392,37.375,1643,8,0.687
3724,219,1971,24.333,1060,9,0.538
3725,537,1074,268.5,667,2,0.621
3726,198,1584,24.75,1318,8,0.832
3727,13,65,2.6,47,5,0.723
3728,537,537,537.0,537,1,1.0
3729,105,3255,3.387,1358,31,0.417
3730,228,2964,17.538,2765,13,0.933
3731,37,481,2.846,449,13,0.933
3732,178,4272,7.417,3987,24,0.933
3733,282,6768,11.75,5944,24,0.878
3734,294,7644,11.308,7010,26,0.917
3735,186,4464,7.75,4413,24,0.989
3736,101,707,14.429,688,7,0.973
3737,96,672,13.714,660,7,0.982
3738,61,427,8.714,412,7,0.965
3739,109,872,13.625,745,8,0.854
3740,32,896,1.143,647,28,0.722
3741,215,1720,26.875,1357,8,0.789
3742,83,664,10.375,465,8,0.7
3743,181,1629,20.111,1260,9,0.773
3744,108,972,12.0,627,9,0.645
3745,103,927,11.444,801,9,0.864
3746,250,2250,27.778,1600,9,0.711
3747,186,1488,23.25,1208,8,0.812
3748,169,1521,18.778,1104,9,0.726
3749,63,63,63.0,63,1,1.0
3750,186,186,186.0,186,1,1.0
3751,214,214,214.0,214,1,1.0
3752,29,145,5.8,138,5,0.952
3753,151,1208,18.875,758,8,0.627
3754,251,2510,25.1,1423,10,0.567
3755,262,1834,37.429,1254,7,0.684
3756,207,1863,23.0,1178,9,0.632
3757,262,2358,29.111,1015,9,0.43
3758,280,2520,31.111,1724,9,0.684
3759,209,1672,26.125,1384,8,0.828
3760,103,927,11.444,715,9,0.771
3761,270,2430,30.0,1204,9,0.495
3762,198,1386,28.286,988,7,0.713
3763,343,2744,42.875,1661,8,0.605
3764,175,1225,25.0,1110,7,0.906
3765,492,4428,54.667,2397,9,0.541
3766,174,1566,19.333,1156,9,0.738
3767,143,143,143.0,143,1,1.0
3768,109,109,109.0,109,1,1.0
3769,535,4815,59.444,2262,9,0.47
3770,86,860,8.6,548,10,0.637
3771,219,2190,21.9,1317,10,0.601
3772,59,413,8.429,238,7,0.576
3773,123,123,123.0,123,1,1.0
3774,62,434,8.857,328,7,0.756
3775,314,2826,34.889,1659,9,0.587
3776,80,560,11.429,391,7,0.698
3777,62,62,62.0,62,1,1.0
3778,148,148,148.0,148,1,1.0
3779,278,278,278.0,278,1,1.0
3780,75,375,15.0,367,5,0.979
3781,151,1359,16.778,746,9,0.549
3782,251,2510,25.1,1559,10,0.621
3783,141,987,20.143,777,7,0.787
3784,60,60,60.0,60,1,1.0
3785,127,1143,14.111,821,9,0.718
3786,199,1592,24.875,915,8,0.575
3787,89,89,89.0,89,1,1.0
3788,175,1400,21.875,1235,8,0.882
3789,203,1624,25.375,1246,8,0.767
3790,36,36,36.0,36,1,1.0
3791,69,552,8.625,426,8,0.772
3792,318,3180,31.8,1625,10,0.511
3793,141,987,20.143,747,7,0.757
3794,250,2500,25.0,1507,10,0.603
3795,198,1386,28.286,498,7,0.359
3796,26,26,26.0,26,1,1.0
3797,13,13,13.0,13,1,1.0
3798,145,145,145.0,145,1,1.0
3799,36,36,36.0,36,1,1.0
3800,81,81,81.0,81,1,1.0
3801,187,187,187.0,187,1,1.0
3802,148,1036,21.143,845,7,0.816
3803,37,1147,1.194,637,31,0.555
3804,57,798,4.071,750,14,0.94
3805,138,1794,10.615,1251,13,0.697
3806,104,1352,8.0,945,13,0.699
3807,38,494,2.923,448,13,0.907
3808,178,4450,7.12,3988,25,0.896
3809,187,4488,7.792,4122,24,0.918
3810,84,2016,3.5,1758,24,0.872
3811,187,4675,7.48,4390,25,0.939
3812,294,7350,11.76,6663,25,0.907
3813,86,688,10.75,650,8,0.945
3814,101,808,12.625,790,8,0.978
3815,63,504,7.875,481,8,0.954
3816,108,972,12.0,831,9,0.855
3817,32,896,1.143,667,28,0.744
3818,215,1720,26.875,1389,8,0.808
3819,84,756,9.333,478,9,0.632
3820,183,1647,20.333,1225,9,0.744
3821,110,990,12.222,621,9,0.627
3822,105,945,11.667,821,9,0.869
3823,249,2241,27.667,1655,9,0.739
3824,191,1719,21.222,1284,9,0.747
3825,168,1512,18.667,1054,9,0.697
3826,538,1076,269.0,736,2,0.684
3827,511,4088,63.875,1380,8,0.338
3828,14,98,2.0,77,7,0.786
3829,538,1076,269.0,756,2,0.703
3830,32,192,5.333,184,6,0.958
3831,176,1760,17.6,972,10,0.552
3832,510,4590,56.667,1323,9,0.288
3833,15,120,1.875,97,8,0.808
3834,309,3090,30.9,2257,10,0.73
3835,187,1496,23.375,1118,8,0.747
3836,14,112,1.75,99,8,0.884
3837,511,5110,51.1,3238,10,0.634
3838,14,112,1.75,88,8,0.786
3839,40,320,5.0,279,8,0.872
3840,511,5621,46.455,3023,11,0.538
3841,15,120,1.875,100,8,0.833
3842,511,5110,51.1,2114,10,0.414
3843,15,120,1.875,92,8,0.767
3844,83,830,8.3,554,10,0.667
3845,474,4740,47.4,2740,10,0.578
3846,45,315,6.429,256,7,0.813
3847,14,98,2.0,76,7,0.776
3848,137,1370,13.7,949,10,0.693
3849,375,4875,28.846,2531,13,0.519
3850,38,304,4.75,135,8,0.444
3851,129,1161,14.333,751,9,0.647
3852,15,120,1.875,89,8,0.742
3853,73,584,9.125,469,8,0.803
3854,510,5100,51.0,2741,10,0.537
3855,15,105,2.143,97,7,0.924
3856,107,963,11.889,749,9,0.778
3857,511,5110,51.1,2772,10,0.542
3858,15,120,1.875,97,8,0.808
3859,537,1074,268.5,596,2,0.555
3860,83,498,13.833,410,6,0.823
3861,175,1575,19.444,983,9,0.624
3862,511,5110,51.1,3194,10,0.625
3863,15,120,1.875,78,8,0.65
3864,508,5080,50.8,3189,10,0.628
3865,490,4410,54.444,1425,9,0.323
3866,14,112,1.75,96,8,0.857
3867,41,287,5.857,200,7,0.697
3868,510,5100,51.0,2763,10,0.542
3869,195,1755,21.667,673,9,0.383
3870,195,1560,24.375,1506,8,0.965
3871,13,91,1.857,91,7,1.0
3872,69,138,34.5,70,2,0.507
3873,538,1614,179.33,685,3,0.424
3874,114,912,14.25,372,8,0.408
3875,14,98,2.0,89,7,0.908
3876,537,1611,179.0,587,3,0.364
3877,57,798,4.071,774,14,0.97
3878,227,3178,16.214,2667,14,0.839
3879,38,494,2.923,462,13,0.935
3880,61,1708,2.179,870,28,0.509
3881,98,392,24.5,384,4,0.98
3882,177,4248,7.375,4082,24,0.961
3883,281,6744,11.708,6088,24,0.903
3884,186,4650,7.44,4379,25,0.942
3885,292,7300,11.68,6967,25,0.954
3886,57,456,7.125,437,8,0.958
3887,111,999,12.333,809,9,0.81
3888,100,700,14.286,686,7,0.98
3889,63,441,9.0,440,7,0.998
3890,31,868,1.107,666,28,0.767
3891,215,1505,30.714,1495,7,0.993
3892,82,738,9.111,473,9,0.641
3893,181,1629,20.111,1202,9,0.738
3894,106,954,11.778,619,9,0.649
3895,102,918,11.333,820,9,0.893
3896,124,992,15.5,840,8,0.847
3897,185,1665,20.556,1309,9,0.786
3898,166,1494,18.444,1121,9,0.75
3899,537,1074,268.5,802,2,0.747
3900,31,155,6.2,147,5,0.948
3901,34,238,4.857,178,7,0.748
3902,511,4599,56.778,2339,9,0.509
3903,173,1211,24.714,1042,7,0.86
3904,167,167,167.0,167,1,1.0
3905,21,42,10.5,27,2,0.643
3906,148,1332,16.444,1025,9,0.77
3907,535,4815,59.444,3167,9,0.658
3908,506,5060,50.6,2980,10,0.589
3909,521,3647,74.429,1409,7,0.386
3910,536,4824,59.556,2377,9,0.493
3911,53,371,7.571,252,7,0.679
3912,352,3168,39.111,2193,9,0.692
3913,171,1539,19.0,884,9,0.574
3914,102,918,11.333,705,9,0.768
3915,194,1746,21.556,1207,9,0.691
3916,256,2304,28.444,1027,9,0.446
3917,60,60,60.0,60,1,1.0
3918,537,1074,268.5,638,2,0.594
3919,80,480,13.333,461,6,0.96
3920,148,1184,18.5,850,8,0.718
3921,510,4590,56.667,2732,9,0.595
3922,218,1744,27.25,1001,8,0.574
3923,279,558,139.5,304,2,0.545
3924,301,2709,33.444,1881,9,0.694
3925,218,1526,31.143,951,7,0.623
3926,534,4806,59.333,3208,9,0.667
3927,213,1917,23.667,1503,9,0.784
3928,143,1001,20.429,529,7,0.528
3929,317,3170,31.7,1535,10,0.484
3930,205,1435,29.286,822,7,0.573
3931,194,1746,21.556,1043,9,0.597
3932,245,1715,35.0,1042,7,0.608
3933,65,65,65.0,65,1,1.0
3934,180,1620,20.0,847,9,0.523
3935,172,1548,19.111,1131,9,0.731
3936,72,576,9.0,424,8,0.736
3937,158,1264,19.75,437,8,0.346
3938,92,644,13.143,459,7,0.713
3939,45,45,45.0,45,1,1.0
3940,102,816,12.75,721,8,0.884
3941,535,4815,59.444,3312,9,0.688
3942,151,1057,21.571,459,7,0.434
3943,363,3267,40.333,1738,9,0.532
3944,537,1074,268.5,704,2,0.655
3945,57,798,4.071,759,14,0.951
3946,150,2100,10.714,1430,14,0.681
3947,104,1352,8.0,864,13,0.639
3948,38,494,2.923,463,13,0.937
3949,61,1830,2.033,884,30,0.483
3950,99,396,24.75,373,4,0.942
3951,178,4450,7.12,3885,25,0.873
3952,186,4650,7.44,4035,25,0.868
3953,84,2100,3.36,1722,25,0.82
3954,186,4464,7.75,4410,24,0.988
3955,292,7300,11.68,6676,25,0.915
3956,112,1008,12.444,842,9,0.835
3957,60,480,7.5,404,8,0.842
3958,100,800,12.5,690,8,0.863
3959,63,441,9.0,415,7,0.941
3960,32,928,1.103,668,29,0.72
3961,216,1728,27.0,1290,8,0.747
3962,82,656,10.25,492,8,0.75
3963,181,1629,20.111,1201,9,0.737
3964,107,963,11.889,626,9,0.65
3965,103,927,11.444,770,9,0.831
3966,124,1116,13.778,787,9,0.705
3967,186,1674,20.667,1315,9,0.786
3968,167,1503,18.556,1093,9,0.727
3969,537,1074,268.5,654,2,0.609
3970,105,735,15.0,301,7,0.41
3971,315,2205,45.0,546,7,0.248
3972,13,91,1.857,84,7,0.923
3973,538,1076,269.0,641,2,0.596
3974,32,192,5.333,146,6,0.76
3975,62,496,7.75,320,8,0.645
3976,278,2502,30.889,1485,9,0.594
3977,216,1728,27.0,883,8,0.511
3978,13,91,1.857,76,7,0.835
3979,492,4428,54.667,3457,9,0.781
3980,341,3069,37.889,935,9,0.305
3981,14,84,2.333,76,6,0.905
3982,104,208,52.0,110,2,0.529
3983,99,891,11.0,664,9,0.745
3984,376,3384,41.778,2960,9,0.875
3985,120,1080,13.333,812,9,0.752
3986,13,78,2.167,77,6,0.987
3987,511,4599,56.778,3670,9,0.798
3988,284,2556,31.556,1165,9,0.456
3989,172,1548,19.111,1050,9,0.678
3990,14,98,2.0,93,7,0.949
3991,259,2331,28.778,1624,9,0.697
3992,143,1001,20.429,527,7,0.526
3993,13,78,2.167,66,6,0.846
3994,510,4080,63.75,2166,8,0.531
3995,14,98,2.0,92,7,0.939
3996,177,1593,19.667,1195,9,0.75
3997,353,3177,39.222,2013,9,0.634
3998,144,1296,16.0,793,9,0.612
3999,14,84,2.333,74,6,0.881
4000,511,5110,51.1,2701,10,0.529
4001,14,70,2.8,57,5,0.814
4002,510,4590,56.667,3190,9,0.695
4003,488,4392,54.222,1508,9,0.343
4004,13,78,2.167,78,6,1.0
4005,99,891,11.0,693,9,0.778
4006,306,2754,34.0,2222,9,0.807
4007,163,1467,18.111,978,9,0.667
4008,13,78,2.167,78,6,1.0
4009,537,1074,268.5,609,2,0.567
4010,81,486,13.5,414,6,0.852
4011,66,594,7.333,420,9,0.707
4012,164,1476,18.222,959,9,0.65
4013,71,497,10.143,334,7,0.672
4014,14,98,2.0,85,7,0.867
4015,177,177,177.0,177,1,1.0
4016,61,549,6.778,375,9,0.683
4017,268,2412,29.778,1536,9,0.637
4018,186,1674,20.667,1363,9,0.814
4019,13,78,2.167,72,6,0.923
4020,511,5110,51.1,2846,10,0.557
4021,13,91,1.857,78,7,0.857
4022,510,4590,56.667,2717,9,0.592
4023,13,91,1.857,84,7,0.923
4024,102,918,11.333,650,9,0.708
4025,273,2184,34.125,1764,8,0.808
4026,223,1561,31.857,823,7,0.527
4027,14,98,2.0,81,7,0.827
4028,259,2331,28.778,1745,9,0.749
4029,50,350,7.143,336,7,0.96
4030,13,65,2.6,50,5,0.769
4031,31,31,31.0,31,1,1.0
4032,535,1070,267.5,627,2,0.586
4033,58,812,4.143,753,14,0.927
4034,227,2951,17.462,2470,13,0.837
4035,38,494,2.923,472,13,0.955
4036,61,1769,2.103,762,29,0.431
4037,98,490,19.6,345,5,0.704
4038,178,4272,7.417,4141,24,0.969
4039,280,6720,11.667,6042,24,0.899
4040,187,4675,7.48,4408,25,0.943
4041,292,7300,11.68,6670,25,0.914
4042,111,999,12.333,770,9,0.771
4043,99,792,12.375,702,8,0.886
4044,64,512,8.0,443,8,0.865
4045,100,800,12.5,703,8,0.879
4046,32,928,1.103,639,29,0.689
4047,215,1720,26.875,1283,8,0.746
4048,82,656,10.25,501,8,0.764
4049,180,1440,22.5,1198,8,0.832
4050,107,963,11.889,632,9,0.656
4051,102,918,11.333,796,9,0.867
4052,123,1107,13.667,719,9,0.65
4053,186,1674,20.667,1303,9,0.778
4054,166,1494,18.444,1080,9,0.723
4055,500,1500,166.67,632,3,0.421
4056,32,64,16.0,34,2,0.531
4057,31,186,5.167,157,6,0.844
4058,148,1184,18.5,740,8,0.625
4059,457,4113,50.778,2590,9,0.63
4060,40,40,40.0,40,1,1.0
4061,523,4184,65.375,1277,8,0.305
4062,509,4581,56.556,1736,9,0.379
4063,140,980,20.0,653,7,0.666
4064,331,2979,36.778,2323,9,0.78
4065,168,1176,24.0,434,7,0.369
4066,13,91,1.857,77,7,0.846
4067,69,552,8.625,456,8,0.826
4068,326,2934,36.222,1882,9,0.641
4069,171,1197,24.429,724,7,0.605
4070,13,91,1.857,69,7,0.758
4071,101,909,11.222,701,9,0.771
4072,267,2403,29.667,1754,9,0.73
4073,136,952,19.429,738,7,0.775
4074,99,99,99.0,99,1,1.0
4075,535,4280,66.875,2984,8,0.697
4076,536,1072,268.0,737,2,0.688
4077,81,486,13.5,453,6,0.932
4078,148,1332,16.444,743,9,0.558
4079,264,2376,29.333,1558,9,0.656
4080,131,786,21.833,370,6,0.471
4081,70,70,70.0,70,1,1.0
4082,332,2988,36.889,2128,9,0.712
4083,190,1520,23.75,943,8,0.62
4084,71,497,10.143,376,7,0.757
4085,310,2790,34.444,2211,9,0.792
4086,169,1183,24.143,929,7,0.785
4087,241,1928,30.125,960,8,0.498
4088,68,408,11.333,380,6,0.931
4089,104,104,104.0,104,1,1.0
4090,102,918,11.333,697,9,0.759
4091,233,2097,25.889,1441,9,0.687
4092,117,819,16.714,694,7,0.847
4093,508,4572,56.444,2425,9,0.53
4094,242,1936,30.25,1111,8,0.574
4095,74,74,74.0,74,1,1.0
4096,40,280,5.714,198,7,0.707
4097,535,4815,59.444,2861,9,0.594
4098,71,426,11.833,334,6,0.784
4099,504,5040,50.4,3352,10,0.665
4100,375,2625,53.571,1124,7,0.428
4101,45,90,22.5,85,2,0.944
4102,69,483,9.857,364,7,0.754
4103,112,784,16.0,523,7,0.667
4104,118,118,118.0,118,1,1.0
4105,50,50,50.0,50,1,1.0
4106,536,1072,268.0,735,2,0.686
4107,14,28,7.0,15,2,0.536
4108,39,234,6.5,46,6,0.197
4109,278,3336,23.167,479,12,0.144
4110,22,22,22.0,22,1,1.0
4111,54,54,54.0,54,1,1.0
4112,16,16,16.0,16,1,1.0
4113,10,50,2.0,37,5,0.74
4114,75,525,10.714,476,7,0.907
4115,158,24174,1.033,15491,153,0.641
4116,277,22991,3.337,8387,83,0.365
4117,149,12367,1.795,5838,83,0.472
4118,1,54,0.019,54,54,1.0
4119,1,39,0.026,39,39,1.0
4120,40,400,4.0,246,10,0.615
4121,38,342,4.222,212,9,0.62
4122,155,1705,14.091,995,11,0.584
4123,1,38,0.026,38,38,1.0
4124,20,220,1.818,82,11,0.373
4125,17,170,1.7,90,10,0.529
4126,53,583,4.818,283,11,0.485
4127,25,25,25.0,25,1,1.0
4128,413,413,413.0,413,1,1.0
4129,15,15,15.0,15,1,1.0
4130,93,8835,0.979,7968,95,0.902
4131,12,168,0.857,143,14,0.851
4132,55,550,5.5,455,10,0.827
4133,27,270,2.7,225,10,0.833
4134,3,174,0.052,60,58,0.345
4135,118,1298,10.727,800,11,0.616
4136,162,1620,16.2,928,10,0.573
4137,9,81,1.0,72,9,0.889
4138,84,1008,7.0,570,12,0.565
4139,67,603,7.444,496,9,0.823
4140,79,790,7.9,646,10,0.818
4141,190,2090,17.273,955,11,0.457
4142,3,9,1.0,7,3,0.778
4143,180,180,180.0,180,1,1.0
4144,22,22,22.0,22,1,1.0
4145,11,11,11.0,11,1,1.0
4146,7,7,7.0,7,1,1.0
4147,10,10,10.0,10,1,1.0
4148,1,53,0.019,53,53,1.0
4149,5,70,0.357,36,14,0.514
4150,11,154,0.786,109,14,0.708
4151,37,370,3.7,267,10,0.722
4152,48,480,4.8,339,10,0.706
4153,80,800,8.0,575,10,0.719
4154,22,220,2.2,188,10,0.855
4155,71,781,6.455,515,11,0.659
4156,80,1040,6.154,557,13,0.536
4157,36,324,4.0,298,9,0.92
4158,14,126,1.556,109,9,0.865
4159,15,105,2.143,102,7,0.971
4160,41,451,3.727,286,11,0.634
4161,1,54,0.019,54,54,1.0
4162,288,3168,26.182,1584,11,0.5
4163,27,378,1.929,268,14,0.709
4164,123,1353,11.182,887,11,0.656
4165,67,871,5.154,450,13,0.517
4166,31,310,3.1,240,10,0.774
4167,18,180,1.8,118,10,0.656
4168,40,480,3.333,284,12,0.592
4169,10,100,1.0,69,10,0.69
4170,71,852,5.917,645,12,0.757
4171,85,1020,7.083,626,12,0.614
4172,104,9672,1.118,5908,93,0.611
4173,185,2035,16.818,1572,11,0.772
4174,1,37,0.027,37,37,1.0
4175,331,3972,27.583,2125,12,0.535
4176,11,165,0.733,113,15,0.685
4177,12,168,0.857,123,14,0.732
4178,1,42,0.024,42,42,1.0
4179,340,4760,24.286,2480,14,0.521
4180,257,3084,21.417,1898,12,0.615
4181,342,4446,26.308,2437,13,0.548
4182,17,187,1.545,122,11,0.652
4183,13,78,2.167,45,6,0.577
4184,4,12,1.333,9,3,0.75
4185,7,7,7.0,7,1,1.0
4186,1,34,0.029,34,34,1.0
4187,379,379,379.0,379,1,1.0
4188,9,117,0.692,80,13,0.684
4189,6,78,0.462,35,13,0.449
4190,53,689,4.077,430,13,0.624
4191,45,585,3.462,331,13,0.566
4192,57,570,5.7,410,10,0.719
4193,50,500,5.0,373,10,0.746
4194,12,108,1.333,80,9,0.741
4195,1,31,0.032,31,31,1.0
4196,7,49,1.0,47,7,0.959
4197,8,72,0.889,70,9,0.972
4198,67,871,5.154,723,13,0.83
4199,45,540,3.75,375,12,0.694
4200,228,2508,20.727,1558,11,0.621
4201,80,800,8.0,348,10,0.435
4202,275,3025,25.0,1928,11,0.637
4203,89,890,8.9,441,10,0.496
4204,179,1969,16.273,1444,11,0.733
4205,320,3840,26.667,1975,12,0.514
4206,1,22,0.045,22,22,1.0
4207,14,14,14.0,14,1,1.0
4208,16,32,8.0,17,2,0.531
4209,19,19,19.0,19,1,1.0
4210,136,136,136.0,136,1,1.0
4211,11,11,11.0,11,1,1.0
4212,36,252,5.143,234,7,0.929
4213,12,12,12.0,12,1,1.0
4214,14,14,14.0,14,1,1.0
4215,15,15,15.0,15,1,1.0
4216,14,14,14.0,14,1,1.0
4217,104,104,104.0,104,1,1.0
4218,29,29,29.0,29,1,1.0
4219,78,78,78.0,78,1,1.0
4220,9,36,2.25,22,4,0.611
4221,145,24360,0.863,23457,168,0.963
4222,70,490,10.0,476,7,0.971
4223,314,26062,3.783,17482,83,0.671
4224,83,747,9.222,543,9,0.727
4225,155,1550,15.5,995,10,0.642
4226,139,1112,17.375,769,8,0.692
4227,137,548,34.25,341,4,0.622
4228,71,852,5.917,770,12,0.904
4229,36,36,36.0,36,1,1.0
4230,18,18,18.0,18,1,1.0
4231,99,2376,4.125,2282,24,0.96
4232,1,7,0.143,7,7,1.0
4233,90,990,8.182,711,11,0.718
4234,10,100,1.0,53,10,0.53
4235,43,344,5.375,296,8,0.86
4236,337,8088,14.042,8088,24,1.0
4237,402,5628,28.714,3554,14,0.631
4238,20,200,2.0,169,10,0.845
4239,1,14,0.071,14,14,1.0
4240,259,2590,25.9,2018,10,0.779
4241,125,3000,5.208,2877,24,0.959
4242,441,5733,33.923,3582,13,0.625
4243,18,162,2.0,129,9,0.796
4244,314,4396,22.429,3168,14,0.721
4245,159,1590,15.9,1213,10,0.763
4246,421,5894,30.071,3424,14,0.581
4247,3,9,1.0,7,3,0.778
4248,18,180,1.8,146,10,0.811
4249,91,1274,6.5,800,14,0.628
4250,161,1771,14.636,1071,11,0.605
4251,371,5194,26.5,3066,14,0.59
4252,19,190,1.9,155,10,0.816
4253,322,4186,24.769,2990,13,0.714
4254,62,558,6.889,371,9,0.665
4255,385,5390,27.5,3022,14,0.561
4256,18,180,1.8,162,10,0.9
4257,80,880,7.273,776,11,0.882
4258,258,2580,25.8,1672,10,0.648
4259,133,3192,5.542,3085,24,0.966
4260,297,3861,22.846,2318,13,0.6
4261,20,200,2.0,156,10,0.78
4262,154,1232,19.25,1072,8,0.87
4263,137,25619,0.733,25400,187,0.991
4264,68,544,8.5,530,8,0.974
4265,357,19278,6.611,12626,54,0.655
4266,117,117,117.0,117,1,1.0
4267,47,47,47.0,47,1,1.0
4268,170,4420,6.538,4017,26,0.909
4269,82,738,9.111,539,9,0.73
4270,154,1540,15.4,1022,10,0.664
4271,72,864,6.0,743,12,0.86
4272,157,3768,6.542,3609,24,0.958
4273,183,2013,16.636,1503,11,0.747
4274,9,90,0.9,62,10,0.689
4275,141,1128,17.625,1051,8,0.932
4276,407,5698,29.071,3273,14,0.574
4277,10,100,1.0,46,10,0.46
4278,82,820,8.2,566,10,0.69
4279,435,6090,31.071,3478,14,0.571
4280,17,153,1.889,133,9,0.869
4281,430,4300,43.0,3318,10,0.772
4282,372,5208,26.571,3050,14,0.586
4283,18,180,1.8,139,10,0.772
4284,143,1430,14.3,1108,10,0.775
4285,336,8064,14.0,7729,24,0.958
4286,321,4494,22.929,2675,14,0.595
4287,18,180,1.8,152,10,0.844
4288,156,1092,22.286,1082,7,0.991
4289,124,2852,5.391,2852,23,1.0
4290,397,5558,28.357,2979,14,0.536
4291,20,180,2.222,132,9,0.733
4292,155,1240,19.375,1094,8,0.882
4293,364,5096,26.0,2865,14,0.562
4294,19,190,1.9,160,10,0.842
4295,186,1860,18.6,1434,10,0.771
4296,265,3710,18.929,2097,14,0.565
4297,3,9,1.0,8,3,0.889
4298,3,9,1.0,7,3,0.778
4299,19,190,1.9,159,10,0.837
4300,64,448,9.143,408,7,0.911
4301,350,4550,26.923,2682,13,0.589
4302,18,162,2.0,153,9,0.944
4303,273,3822,19.5,2681,14,0.701
4304,63,504,7.875,425,8,0.843
4305,1,7,0.143,7,7,1.0
4306,1,11,0.091,11,11,1.0
4307,547,72204,4.144,34874,132,0.483
4308,74,592,9.25,582,8,0.983
4309,40,40,40.0,40,1,1.0
4310,52,52,52.0,52,1,1.0
4311,32,32,32.0,32,1,1.0
4312,169,4225,6.76,4000,25,0.947
4313,82,738,9.111,619,9,0.839
4314,155,1550,15.5,978,10,0.631
4315,71,852,5.917,738,12,0.866
4316,27,27,27.0,27,1,1.0
4317,39,39,39.0,39,1,1.0
4318,34,34,34.0,34,1,1.0
4319,107,2568,4.458,2523,24,0.982
4320,184,2024,16.727,1539,11,0.76
4321,9,81,1.0,43,9,0.531
4322,52,416,6.5,383,8,0.921
4323,399,5586,28.5,3315,14,0.593
4324,9,90,0.9,71,10,0.789
4325,126,1008,15.75,969,8,0.961
4326,359,5026,25.643,3093,14,0.615
4327,18,180,1.8,140,10,0.778
4328,245,2695,22.273,2063,11,0.765
4329,124,2976,5.167,2859,24,0.961
4330,367,5138,26.214,2962,14,0.576
4331,19,190,1.9,147,10,0.774
4332,141,1551,12.818,1225,11,0.79
4333,344,3784,31.273,2694,11,0.712
4334,18,180,1.8,156,10,0.867
4335,153,2142,10.929,1378,14,0.643
4336,167,1837,15.182,1470,11,0.8
4337,419,6285,27.933,3309,15,0.526
4338,4,12,1.333,8,3,0.667
4339,17,170,1.7,131,10,0.771
4340,292,3212,26.545,2445,11,0.761
4341,326,4564,23.286,2689,14,0.589
4342,18,162,2.0,143,9,0.883
4343,253,3542,18.071,2924,14,0.826
4344,251,2761,22.818,2052,11,0.743
4345,269,3766,19.214,2353,14,0.625
4346,3,9,1.0,8,3,0.889
4347,18,162,2.0,140,9,0.864
4348,201,2613,15.462,1887,13,0.722
4349,246,2706,22.364,2071,11,0.765
4350,106,318,35.333,108,3,0.34
4351,28,28,28.0,28,1,1.0
4352,255,255,255.0,255,1,1.0
4353,10,10,10.0,10,1,1.0
4354,9,9,9.0,9,1,1.0
4355,1,9,0.111,9,9,1.0
4356,140,24920,0.787,16177,178,0.649
4357,54,432,6.75,411,8,0.951
4358,357,19278,6.611,12422,54,0.644
4359,171,4788,6.107,4369,28,0.912
4360,1,20,0.05,20,20,1.0
4361,83,747,9.222,594,9,0.795
4362,155,1550,15.5,931,10,0.601
4363,72,864,6.0,765,12,0.885
4364,1,25,0.04,25,25,1.0
4365,19,19,19.0,19,1,1.0
4366,44,44,44.0,44,1,1.0
4367,14,14,14.0,14,1,1.0
4368,203,3451,11.941,3448,17,0.999
4369,8,72,0.889,55,9,0.764
4370,170,1700,17.0,1577,10,0.928
4371,121,968,15.125,949,8,0.98
4372,400,5200,30.769,3168,13,0.609
4373,8,72,0.889,57,9,0.792
4374,59,472,7.375,465,8,0.985
4375,354,4602,27.231,2750,13,0.598
4376,14,126,1.556,119,9,0.944
