,dwipd_cat,hdchk_cat,stlmt_cat,wkcti_cat,mulch_cat,blxwp_cat,wknck_cat,class_cat,wkovl_cat,skach_cat,dsopp_cat,bkblk_cat,spcop_cat,reskd_cat,skewr_cat,rxmsq_cat,skrxp_cat,bxqsq_cat
1762,l,f,f,t,f,f,f,won,t,f,f,f,f,f,t,f,f,f
1763,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1764,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1765,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1766,l,f,f,t,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1767,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1768,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1769,l,f,f,t,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1770,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1771,l,f,f,f,f,f,f,won,f,f,f,t,f,f,t,f,f,f
1772,l,f,f,f,f,f,f,won,f,f,f,t,f,f,t,f,f,f
1773,l,f,f,f,f,f,f,won,f,f,f,t,f,f,t,f,f,f
1774,l,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1775,l,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1776,l,f,f,f,f,f,f,won,f,f,f,t,f,f,t,f,f,f
1777,l,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1778,l,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1779,l,f,f,t,f,f,f,won,t,f,f,t,f,f,t,f,f,f
1780,l,f,f,t,f,f,f,won,t,f,f,t,f,f,t,f,f,f
1781,l,f,f,f,f,f,f,won,t,f,f,t,f,f,t,f,f,f
1782,l,f,f,t,f,f,f,won,t,f,f,t,f,f,t,f,f,f
1783,l,f,f,t,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1784,l,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1785,l,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1786,l,f,f,f,f,f,f,won,f,f,f,t,f,f,t,f,f,f
1787,l,f,f,f,f,f,f,won,f,f,f,t,f,f,t,f,f,f
1788,l,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1789,l,f,f,t,f,f,t,won,f,f,f,f,f,t,t,f,f,f
1790,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1791,l,f,f,t,f,f,f,won,f,f,f,f,f,t,t,f,f,f
1792,l,f,f,t,f,f,f,won,f,f,f,f,f,t,t,f,f,f
1793,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1794,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1795,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1796,l,f,f,t,f,f,f,won,f,f,f,f,f,t,t,f,f,f
1797,l,f,f,t,f,f,f,won,f,f,f,f,f,t,t,f,f,f
1798,l,f,f,f,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1799,l,f,f,f,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1800,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1801,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1802,l,f,f,t,f,f,t,won,t,f,f,f,f,f,t,f,f,f
1803,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1804,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1805,l,f,f,t,f,f,f,won,t,f,f,f,f,f,t,f,f,f
1806,l,f,f,f,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1807,l,f,f,f,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1808,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1809,l,f,f,t,f,f,f,won,f,f,f,f,f,t,t,f,f,f
1810,l,f,f,t,f,f,f,won,f,f,f,f,f,t,t,f,f,f
1811,l,f,f,t,f,f,f,won,f,f,f,f,f,t,t,f,f,f
1812,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1813,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1814,l,f,f,t,f,f,f,won,f,f,f,f,f,t,t,f,f,f
1815,l,f,f,t,f,f,f,won,f,f,f,f,f,t,t,f,f,f
1816,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1817,l,f,f,t,f,t,f,won,f,f,f,f,f,t,t,f,f,f
1818,l,f,f,t,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1819,l,f,f,t,f,t,f,won,f,f,f,f,f,t,t,f,f,f
1820,l,f,f,t,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1821,l,f,f,t,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1822,l,f,f,t,f,f,f,won,t,f,f,f,f,f,t,f,f,f
1823,l,f,f,t,f,f,f,won,t,f,f,f,f,f,t,f,f,f
1824,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1825,l,f,f,t,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1826,l,f,f,f,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1827,l,f,f,t,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1828,l,f,f,f,f,f,f,won,f,f,f,t,f,f,t,f,f,f
1829,l,f,f,t,f,f,f,won,f,f,f,t,f,f,t,f,f,f
1830,l,f,f,f,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1831,l,f,f,f,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1832,l,f,f,f,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1833,l,f,f,f,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1834,l,f,f,f,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1835,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1836,l,f,f,f,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1837,l,f,f,t,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1838,l,f,f,f,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1839,l,f,f,f,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1840,l,f,f,f,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1841,l,f,f,f,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1842,l,f,f,f,f,t,f,won,f,f,f,t,f,f,t,f,f,f
1843,l,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1844,l,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1845,l,f,f,f,f,t,f,won,f,f,f,t,f,f,t,f,f,f
1846,l,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1847,l,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1848,l,f,f,f,f,t,f,won,f,f,f,t,f,f,t,f,f,f
1849,l,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1850,l,f,f,f,f,t,f,won,f,f,f,t,f,f,t,f,f,f
1851,l,f,f,f,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1852,l,f,f,f,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1853,l,f,f,f,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1854,l,f,f,f,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1855,l,f,f,f,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1856,l,f,f,f,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1857,l,f,f,f,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1858,l,f,f,t,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1859,l,f,f,f,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1860,l,f,f,f,f,t,f,won,f,f,f,t,f,f,t,f,f,f
1861,l,f,f,f,f,t,f,won,f,f,f,t,f,f,t,f,f,f
1862,l,f,f,f,f,t,f,won,f,f,f,t,f,f,t,f,f,f
1863,l,f,f,f,f,t,f,won,f,f,f,t,f,f,t,f,f,f
1864,l,f,f,f,f,t,f,won,f,f,f,t,f,f,t,f,f,f
1865,l,f,f,f,f,f,f,won,t,f,f,t,f,f,t,t,f,f
1866,l,f,f,f,f,f,f,won,t,f,f,t,f,f,t,t,f,f
1867,l,f,f,t,f,f,f,won,t,f,f,t,f,f,t,t,f,f
1868,l,f,f,f,f,t,f,won,t,f,f,f,f,f,f,f,f,f
1869,l,f,f,f,f,t,f,won,f,f,f,f,f,f,f,f,f,f
1870,l,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,f
1871,l,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,f
1872,l,f,f,f,f,t,f,won,t,f,f,f,f,f,f,f,f,f
1873,l,f,f,f,f,t,f,won,f,f,f,f,f,f,f,f,f,f
1874,l,f,f,f,f,t,f,won,f,f,f,f,f,f,f,f,f,f
1875,g,f,f,f,f,f,f,won,t,f,t,f,f,f,t,t,f,f
1876,g,f,f,f,f,f,f,won,t,f,t,f,f,f,t,t,f,f
1877,g,f,f,f,f,t,f,won,t,f,t,f,f,f,t,t,f,f
1878,g,f,f,f,f,f,f,won,t,f,t,f,f,f,t,t,f,f
1879,g,f,f,f,f,f,f,won,t,f,t,f,f,f,t,t,f,f
1880,g,f,f,f,f,t,f,won,t,f,t,f,f,f,t,t,f,f
1881,g,f,f,f,f,t,f,won,t,f,t,f,f,f,f,f,f,f
1882,l,f,f,f,f,t,f,won,t,f,t,f,f,f,t,f,f,f
1883,l,f,f,t,f,f,f,won,t,f,t,t,f,f,t,f,f,f
1884,l,f,f,t,f,f,f,won,t,f,t,t,f,f,t,f,f,f
1885,l,f,f,t,f,f,t,won,f,f,t,f,f,f,t,f,f,f
1886,l,f,f,f,f,f,f,won,t,f,t,f,f,f,t,f,f,f
1887,l,f,f,f,f,f,f,won,t,f,t,f,f,f,t,f,f,f
1888,l,f,f,f,f,t,f,won,t,f,t,f,f,f,t,f,f,f
1889,l,f,f,f,f,t,f,won,t,f,t,f,f,f,t,f,f,f
1890,l,f,f,t,f,t,f,won,t,f,t,t,f,f,t,f,t,f
1891,l,f,f,f,f,t,f,won,t,f,t,f,f,f,t,f,f,f
1892,l,f,f,t,f,f,f,won,f,f,t,f,f,f,t,t,f,f
1893,l,f,f,t,f,f,f,won,f,f,t,f,f,f,t,t,f,f
1894,l,f,f,t,f,f,f,won,t,f,t,f,f,f,t,t,f,f
1895,l,f,f,t,f,f,f,won,t,f,t,f,f,f,t,t,f,f
1896,l,f,f,t,f,t,f,won,t,f,t,f,f,f,t,t,f,f
1897,l,f,f,t,f,f,f,won,t,f,t,f,f,f,t,t,f,f
1898,l,f,f,t,f,f,f,won,t,f,t,f,f,f,t,t,f,f
1899,l,f,f,t,f,t,f,won,t,f,t,f,f,f,t,t,f,f
1900,l,f,f,t,f,t,f,won,t,f,t,f,f,f,t,t,f,f
1901,l,f,f,t,f,f,f,won,f,f,t,f,f,f,t,t,f,f
1902,l,f,f,t,f,t,f,won,f,f,t,f,f,f,t,t,f,f
1903,l,f,f,f,f,t,f,won,t,f,t,f,f,f,t,f,f,f
1904,l,f,f,f,f,f,f,won,t,f,t,t,f,f,t,f,f,f
1905,l,f,f,t,f,f,f,won,t,f,t,t,f,f,t,f,f,f
1906,l,f,f,f,f,f,f,won,t,f,t,f,f,f,t,f,f,f
1907,l,f,f,f,f,f,f,won,t,f,t,f,f,f,t,f,f,f
1908,l,f,f,f,f,t,f,won,t,f,t,f,f,f,t,f,f,f
1909,l,f,f,f,f,f,f,won,t,f,t,f,f,f,t,f,f,f
1910,l,f,f,f,f,t,f,won,t,f,t,f,f,f,t,f,f,f
1911,l,f,f,f,f,f,f,won,t,f,t,f,f,f,t,f,f,f
1912,l,f,f,f,f,t,f,won,t,f,t,f,f,f,t,f,f,f
1913,l,f,f,f,f,f,f,won,t,f,t,f,f,f,t,t,f,f
1914,l,f,f,f,f,t,f,won,t,f,t,f,f,f,t,t,f,f
1915,l,f,f,f,f,f,f,won,f,f,t,f,f,f,t,t,f,f
1916,l,f,f,f,f,f,f,won,f,f,t,f,f,f,t,t,f,f
1917,g,f,f,f,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1918,g,f,f,f,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1919,g,f,f,f,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1920,g,f,f,f,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1921,g,f,f,f,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1922,g,f,f,f,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1923,g,f,f,f,f,f,f,won,t,f,f,f,f,f,f,f,t,f
1924,g,f,f,f,f,t,f,won,t,f,f,f,f,f,f,f,f,f
1925,g,f,f,f,f,t,f,won,t,f,f,f,f,f,f,f,t,f
1926,g,f,f,f,f,t,f,won,t,f,f,f,f,f,f,f,f,f
1927,g,f,f,f,f,t,f,won,t,f,f,f,f,f,f,f,f,f
1928,g,f,f,f,f,t,f,won,t,f,f,f,f,f,f,f,f,f
1929,g,f,f,f,f,t,f,won,t,f,f,f,f,f,f,f,t,f
1930,g,f,f,f,f,t,f,won,t,f,f,f,f,f,f,f,f,f
1931,g,f,f,f,f,t,f,won,t,f,f,f,f,f,f,f,f,f
1932,g,f,f,f,f,f,f,won,t,f,f,f,f,f,f,t,f,f
1933,g,f,f,f,f,t,f,won,t,f,f,f,f,f,f,t,f,f
1934,g,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,f
1935,g,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,f
1936,g,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,f
1937,g,f,f,f,f,t,f,won,t,f,f,f,f,f,f,f,f,f
1938,g,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,f
1939,g,f,f,f,f,t,f,won,t,f,f,f,f,f,f,f,f,f
1940,g,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,f
1941,g,f,f,f,f,t,f,won,t,f,f,f,f,f,f,f,f,f
1942,g,f,f,f,f,t,f,won,f,f,f,f,f,f,f,f,f,f
1943,g,f,f,f,f,t,f,won,t,f,f,f,f,f,f,f,f,f
1944,g,f,f,f,f,t,f,won,f,f,f,f,f,f,f,f,f,f
1945,g,f,f,f,f,t,f,won,t,f,f,f,f,f,f,f,f,f
1946,g,f,f,f,f,t,f,won,f,f,f,f,f,f,f,f,f,f
1947,l,f,f,f,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1948,l,f,f,f,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1949,l,f,f,f,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1950,l,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,f
1951,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,f,f
1952,l,f,f,f,f,t,f,won,f,f,f,f,f,f,f,f,f,f
1953,l,f,f,f,f,f,f,won,t,f,f,f,f,f,f,t,f,f
1954,l,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,f
1955,l,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,f
1956,l,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,f
1957,l,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,f
1958,l,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,f
1959,l,f,f,f,f,t,f,won,f,f,f,f,f,f,f,f,f,f
1960,l,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,f
1961,l,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,f
1962,l,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,f
1963,l,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,f
1964,l,f,f,f,f,t,f,won,f,f,f,f,f,f,f,f,f,f
1965,l,f,f,f,f,t,f,won,f,f,f,f,f,f,f,f,f,f
1966,l,f,f,f,f,t,f,won,f,f,f,f,f,f,f,f,f,f
1967,l,f,f,f,f,t,f,won,f,f,f,f,f,f,f,f,f,f
1968,l,f,f,f,f,t,f,won,t,f,f,f,f,f,f,f,f,f
1969,l,f,f,f,f,t,f,won,f,f,f,f,f,f,f,f,f,f
1970,l,f,f,f,f,t,f,won,f,f,f,f,f,f,f,f,f,f
1971,l,f,f,f,f,t,f,won,f,f,f,f,f,f,f,f,f,f
1972,l,f,f,f,f,t,f,won,f,f,f,f,f,f,f,f,f,f
1973,l,f,f,f,f,t,f,won,f,f,f,f,f,f,f,f,f,f
1974,g,f,f,f,f,t,f,won,t,f,t,f,f,f,f,f,f,f
1975,g,f,f,f,f,t,f,won,t,f,t,f,f,f,f,f,f,f
1976,l,f,f,f,f,f,f,won,t,f,t,f,f,f,t,f,f,f
1977,l,f,f,f,f,f,f,won,f,f,t,f,f,f,t,f,f,f
1978,l,f,f,f,f,f,f,won,t,f,t,f,f,f,f,f,t,f
1979,l,f,f,f,f,t,f,won,t,f,t,f,f,f,f,f,f,f
1980,l,f,f,f,f,t,f,won,t,f,t,f,f,f,f,f,f,f
1981,l,f,f,f,f,t,f,won,t,f,t,f,f,f,f,f,f,f
1982,l,f,f,f,f,t,f,won,t,f,t,f,f,f,f,f,f,f
1983,g,f,f,f,f,f,f,won,t,f,f,f,f,f,t,f,f,t
1984,g,f,f,f,f,f,t,won,t,f,f,f,f,f,t,f,f,t
1985,g,f,f,f,f,t,t,won,t,f,f,f,f,f,t,f,f,t
1986,g,f,f,f,f,t,f,won,t,f,f,f,f,f,t,f,f,t
1987,g,f,f,f,f,t,f,won,t,f,f,f,f,f,t,f,f,t
1988,g,f,f,f,f,f,t,won,t,f,f,f,f,f,t,t,f,t
1989,g,f,f,f,f,f,f,won,t,f,f,f,f,f,t,t,f,t
1990,g,f,f,f,f,f,f,won,t,f,f,f,f,f,t,t,f,t
1991,g,f,f,f,f,f,t,won,t,f,f,f,f,f,t,f,f,t
1992,g,f,f,f,f,f,f,won,t,f,f,f,f,f,t,f,f,t
1993,g,f,f,f,f,t,t,won,t,f,f,f,f,f,t,f,f,t
1994,g,f,f,f,f,t,f,won,t,f,f,f,f,f,t,f,f,t
1995,g,f,f,f,f,t,f,won,t,f,f,f,f,f,t,f,f,t
1996,g,f,f,f,f,f,f,won,t,f,f,f,f,f,t,t,f,t
1997,g,f,f,f,f,t,f,won,t,f,f,f,f,f,f,f,f,t
1998,g,f,f,f,f,f,f,won,t,f,f,f,f,f,f,f,f,t
1999,g,f,f,f,f,t,f,won,t,f,f,f,f,f,f,f,f,t
2000,l,f,f,f,f,f,t,won,t,f,f,f,f,f,t,f,f,t
2001,l,f,f,t,f,f,t,won,t,f,f,f,f,f,t,f,f,t
2002,l,f,f,t,f,f,t,won,t,f,f,f,f,f,t,f,f,t
2003,l,f,f,t,f,f,t,won,f,f,f,f,f,f,t,f,f,t
2004,l,f,f,t,f,f,t,won,t,f,f,f,f,f,t,f,f,t
2005,l,f,f,t,f,f,t,won,t,f,f,f,f,f,t,f,f,t
2006,l,f,f,t,f,f,t,won,f,f,f,f,f,f,t,f,f,t
2007,l,f,f,f,f,f,t,won,t,f,f,f,f,f,t,f,f,t
2008,l,f,f,t,f,f,t,won,t,f,f,f,f,f,t,f,f,t
2009,l,f,f,t,f,f,t,won,t,f,f,f,f,f,t,f,f,t
2010,l,f,f,t,f,f,t,won,t,f,f,f,f,f,t,f,f,t
2011,l,f,f,t,f,f,t,won,t,f,f,f,f,f,t,f,f,t
2012,l,f,f,t,f,f,t,won,t,f,f,f,f,f,t,f,f,t
2013,l,f,f,t,f,f,t,won,t,f,f,f,f,f,t,f,f,t
2014,l,f,f,t,f,f,t,won,t,f,f,f,f,f,t,f,f,t
2015,l,f,f,t,f,f,t,won,t,f,f,f,f,f,t,f,f,t
2016,l,f,f,t,f,f,t,won,t,f,f,f,f,f,t,f,f,t
2017,l,f,f,t,t,f,t,won,t,f,f,f,f,f,t,f,f,t
2018,l,f,f,f,f,f,t,won,f,f,f,f,f,f,t,f,f,t
2019,l,f,f,f,f,f,t,won,f,f,f,f,f,f,t,f,f,t
2020,l,f,f,f,f,f,t,won,f,f,f,f,f,f,t,f,f,t
2021,l,f,f,f,f,f,t,won,f,f,f,f,f,f,t,f,f,t
2022,l,f,f,t,f,f,t,won,f,f,f,f,f,f,t,f,f,t
2023,l,f,f,t,f,f,t,won,f,f,f,f,f,f,t,f,f,t
2024,l,f,f,f,f,f,t,won,f,f,f,f,f,f,t,f,f,t
2025,l,f,f,t,f,f,t,won,f,f,f,f,f,f,t,f,f,t
2026,l,f,f,t,f,f,t,won,f,f,f,f,f,f,t,f,f,t
2027,l,f,f,f,f,f,f,won,t,f,f,f,f,f,t,f,f,t
2028,l,f,f,f,f,t,t,won,t,f,f,f,f,f,t,f,f,t
2029,l,f,f,f,f,t,f,won,t,f,f,f,f,f,t,f,f,t
2030,l,f,f,f,f,t,t,won,f,f,f,f,f,f,t,f,f,t
2031,l,f,f,f,f,t,t,won,f,f,f,f,f,f,t,f,f,t
2032,l,f,f,t,f,t,t,won,f,f,f,t,f,f,t,f,t,t
2033,l,f,f,t,f,f,t,won,t,f,f,f,f,f,t,f,f,t
2034,l,f,f,t,f,f,t,won,t,f,f,f,f,f,t,f,f,t
2035,l,f,f,t,f,f,t,won,f,f,f,f,f,f,t,f,f,t
2036,l,f,f,f,f,f,t,won,t,f,f,f,f,f,t,f,f,t
2037,l,f,f,t,f,f,t,won,t,f,f,f,f,f,t,f,f,t
2038,l,f,f,t,f,f,t,won,t,f,f,f,f,f,t,f,f,t
2039,l,f,f,t,f,f,t,won,f,f,f,f,f,f,t,f,f,t
2040,l,f,f,t,f,f,t,won,t,f,f,f,f,f,t,f,f,t
2041,l,f,f,f,f,f,t,won,t,f,f,f,f,f,t,f,f,t
2042,l,f,f,f,f,f,t,won,t,f,f,f,f,f,t,f,f,t
2043,l,f,f,t,f,f,t,won,t,f,f,f,f,f,t,f,f,t
2044,l,f,f,t,f,f,t,won,t,f,f,f,f,f,t,f,f,t
2045,l,f,f,t,f,f,t,won,t,f,f,f,f,f,t,f,f,t
2046,l,f,f,t,f,f,t,won,t,f,f,f,f,f,t,f,f,t
2047,l,f,f,t,f,f,t,won,t,f,f,f,f,f,t,f,f,t
2048,l,f,f,t,f,f,t,won,t,f,f,f,f,f,t,f,f,t
2049,l,f,f,t,f,f,t,won,f,f,f,f,f,f,t,f,f,t
2050,l,f,f,t,f,f,t,won,f,f,f,f,f,f,t,f,f,t
2051,l,f,f,t,f,f,t,won,f,f,f,f,f,f,t,f,f,t
2052,l,f,f,t,f,f,t,won,f,f,f,f,f,f,t,f,f,t
2053,l,f,f,f,f,f,f,won,t,f,f,f,f,f,t,f,f,t
2054,l,f,f,f,f,t,t,won,t,f,f,f,f,f,t,f,f,t
2055,l,f,f,f,f,t,t,won,t,f,f,f,f,f,t,f,f,t
2056,l,f,f,t,f,t,t,won,f,f,f,f,f,f,t,f,f,t
2057,g,f,f,f,f,f,t,won,t,f,t,f,f,f,t,t,f,t
2058,g,f,f,f,f,f,f,won,t,f,t,f,f,f,t,t,f,t
2059,g,f,f,f,f,f,f,won,t,f,t,f,f,f,f,f,f,t
2060,g,f,f,f,f,f,f,won,t,f,t,f,f,f,f,f,f,t
2061,l,f,f,f,f,f,t,won,t,f,t,f,f,f,t,f,f,t
2062,l,f,f,f,f,f,t,won,t,f,t,f,f,f,t,f,f,t
2063,l,f,f,f,f,f,t,won,t,f,t,f,f,f,t,f,f,t
2064,l,f,f,f,f,t,t,won,f,f,t,f,f,f,t,f,f,t
2065,l,f,f,f,f,f,t,won,t,f,t,f,f,f,t,t,f,t
2066,l,f,f,f,f,f,t,won,f,f,t,f,f,f,t,f,f,t
2067,l,f,f,f,f,f,f,won,t,f,t,f,f,f,t,t,f,t
2068,l,f,f,f,f,f,f,won,t,f,t,f,f,f,f,f,f,t
2069,g,f,f,f,f,f,f,won,t,f,f,f,f,f,f,f,f,t
2070,g,f,f,f,f,f,f,won,t,f,f,f,f,f,f,f,t,t
2071,g,f,f,f,f,f,t,won,t,f,f,f,f,f,f,f,t,t
2072,g,f,f,f,f,f,t,won,t,f,f,f,f,f,f,f,t,t
2073,g,f,f,f,f,f,f,won,t,f,f,f,f,f,f,f,f,t
2074,g,f,f,f,f,f,f,won,t,f,f,f,f,f,f,f,f,t
2075,g,f,f,f,f,t,f,won,t,f,f,f,f,f,f,f,f,t
2076,g,f,f,f,f,t,f,won,t,f,f,f,f,f,f,f,t,t
2077,g,f,f,f,f,f,t,won,t,f,f,f,f,f,f,f,f,t
2078,g,f,f,f,f,f,f,won,t,f,f,f,f,f,f,f,f,t
2079,g,f,f,f,f,f,t,won,t,f,f,f,f,f,f,f,f,t
2080,g,f,f,f,f,f,t,won,t,f,f,f,f,f,f,f,f,t
2081,g,f,f,f,f,f,t,won,t,f,f,f,f,f,f,f,t,t
2082,g,f,f,f,f,f,t,won,t,f,f,f,f,f,f,f,t,t
2083,g,f,f,f,f,f,t,won,t,f,f,f,f,f,f,f,f,t
2084,g,f,f,f,f,f,f,won,t,f,f,f,f,f,f,f,f,t
2085,g,f,f,f,f,f,f,won,t,f,f,f,f,f,f,f,f,t
2086,g,f,f,f,f,t,t,won,t,f,f,f,f,f,f,f,f,t
2087,g,f,f,f,f,t,t,won,t,f,f,f,f,f,f,f,t,t
2088,g,f,f,f,f,t,f,won,t,f,f,f,f,f,f,f,f,t
2089,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,f,t
2090,l,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,t
2091,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,f,t
2092,l,f,f,f,f,f,t,won,t,f,f,f,f,f,f,f,f,t
2093,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,f,t
2094,l,f,f,f,f,f,t,won,t,f,f,f,f,f,f,f,t,t
2095,l,f,f,f,f,f,t,won,t,f,f,f,f,f,f,f,t,t
2096,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,f,t
2097,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,f,t
2098,l,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,t
2099,l,f,f,f,f,t,f,won,t,f,f,f,f,f,f,f,f,t
2100,l,f,f,f,f,t,f,won,f,f,f,f,f,f,f,f,f,t
2101,l,f,f,f,f,f,f,won,t,f,f,f,f,f,f,f,f,t
2102,l,f,f,f,f,f,f,won,t,f,f,f,f,f,f,f,f,t
2103,l,f,f,f,f,f,t,won,t,f,f,f,f,f,f,f,f,t
2104,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,f,t
2105,l,f,f,f,f,f,t,won,t,f,f,f,f,f,f,f,f,t
2106,l,f,f,f,f,f,f,won,t,f,f,f,f,f,f,f,f,t
2107,l,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,t
2108,l,f,f,f,f,f,f,won,t,f,f,f,f,f,f,f,f,t
2109,l,f,f,f,f,f,t,won,t,f,f,f,f,f,f,f,f,t
2110,l,f,f,f,f,f,t,won,t,f,f,f,f,f,f,f,f,t
2111,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,f,t
2112,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,f,t
2113,l,f,f,f,f,f,t,won,t,f,f,f,f,f,f,f,t,t
2114,l,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,t
2115,l,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,t
2116,l,f,f,f,f,t,f,won,t,f,f,f,f,f,f,f,f,t
