,class_cat,input1_num,input2_num,input3_num,input4_num,input5_num,input6_num,input7_num,input8_num,input9_num,input10_num,input11_num,input12_num,input13_num,input14_num,input15_num,input16_num,input17_num,input18_num,input19_num,input20_num,input21_num,input22_num,input23_num,input24_num,input25_num,input26_num,input27_num,input28_num,input29_num,input30_num,input31_num,input32_num,input33_num,input34_num,input35_num,input36_num,input37_num,input38_num,input39_num,input40_num,input41_num,input42_num,input43_num,input44_num,input45_num,input46_num,input47_num,input48_num,input49_num,input50_num,input51_num,input52_num,input53_num,input54_num,input55_num,input56_num,input57_num,input58_num,input59_num,input60_num,input61_num,input62_num,input63_num,input64_num
1143,3,0.0,0.0,5.0,12.0,11.0,2.0,0.0,0.0,0.0,1.0,14.0,15.0,13.0,14.0,0.0,0.0,0.0,2.0,15.0,4.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,13.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,12.0,0.0,0.0,0.0,8.0,11.0,8.0,14.0,12.0,0.0,0.0,0.0,7.0,16.0,12.0,12.0,3.0,0.0
1144,6,0.0,0.0,0.0,11.0,15.0,5.0,0.0,0.0,0.0,0.0,8.0,16.0,13.0,6.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,12.0,8.0,0.0,0.0,0.0,0.0,16.0,14.0,12.0,15.0,9.0,0.0,0.0,0.0,16.0,6.0,0.0,11.0,14.0,0.0,0.0,0.0,10.0,14.0,9.0,16.0,11.0,0.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,0.0
1145,8,0.0,0.0,11.0,12.0,16.0,10.0,1.0,0.0,0.0,5.0,16.0,15.0,7.0,15.0,4.0,0.0,0.0,5.0,16.0,6.0,8.0,15.0,1.0,0.0,0.0,0.0,7.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,14.0,10.0,10.0,12.0,0.0,0.0,0.0,4.0,16.0,9.0,12.0,14.0,0.0,0.0,0.0,1.0,11.0,16.0,15.0,5.0,0.0,0.0
1146,6,0.0,0.0,2.0,13.0,16.0,6.0,0.0,0.0,0.0,0.0,11.0,16.0,11.0,5.0,0.0,0.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,4.0,10.0,2.0,0.0,0.0,0.0,3.0,14.0,15.0,16.0,14.0,1.0,0.0,0.0,3.0,16.0,8.0,0.0,14.0,9.0,0.0,0.0,0.0,13.0,8.0,5.0,16.0,5.0,0.0,0.0,0.0,4.0,13.0,16.0,10.0,0.0,0.0
1147,4,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,12.0,0.0,0.0,0.0,0.0,4.0,13.0,4.0,12.0,0.0,0.0,0.0,0.0,12.0,5.0,7.0,9.0,0.0,0.0,0.0,2.0,16.0,4.0,13.0,16.0,7.0,0.0,0.0,10.0,16.0,16.0,16.0,11.0,1.0,0.0,0.0,5.0,6.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0
1148,4,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,6.0,15.0,0.0,0.0,0.0,0.0,9.0,11.0,7.0,14.0,0.0,0.0,0.0,1.0,15.0,6.0,12.0,13.0,1.0,0.0,0.0,7.0,16.0,16.0,16.0,16.0,11.0,0.0,0.0,5.0,12.0,13.0,16.0,8.0,3.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0
1149,5,0.0,0.0,10.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,15.0,14.0,9.0,9.0,0.0,0.0,0.0,3.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,5.0,11.0,15.0,13.0,0.0,0.0,0.0,0.0,7.0,16.0,15.0,4.0,0.0,0.0
1150,8,0.0,0.0,5.0,12.0,8.0,2.0,0.0,0.0,0.0,0.0,12.0,6.0,8.0,13.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,14.0,12.0,12.0,10.0,0.0,0.0,0.0,0.0,1.0,15.0,16.0,7.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,9.0,1.0,0.0,0.0,0.0,14.0,2.0,1.0,12.0,2.0,0.0,0.0,0.0,8.0,12.0,12.0,6.0,0.0,0.0
1151,0,0.0,0.0,4.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,16.0,14.0,0.0,0.0,0.0,4.0,15.0,0.0,5.0,12.0,6.0,0.0,0.0,6.0,10.0,0.0,0.0,7.0,8.0,0.0,0.0,7.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,6.0,13.0,0.0,1.0,13.0,3.0,0.0,0.0,2.0,16.0,10.0,12.0,13.0,0.0,0.0,0.0,0.0,6.0,13.0,12.0,1.0,0.0,0.0
1152,1,0.0,0.0,3.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,11.0,16.0,15.0,0.0,0.0,0.0,0.0,3.0,15.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,1.0,11.0,14.0,5.0,0.0,0.0
1153,0,0.0,0.0,3.0,14.0,7.0,1.0,0.0,0.0,0.0,0.0,11.0,15.0,16.0,12.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,13.0,4.0,0.0,0.0,1.0,16.0,2.0,0.0,12.0,6.0,0.0,0.0,1.0,16.0,2.0,0.0,13.0,7.0,0.0,0.0,2.0,16.0,0.0,4.0,16.0,1.0,0.0,0.0,0.0,13.0,10.0,15.0,13.0,0.0,0.0,0.0,0.0,6.0,15.0,12.0,6.0,0.0,0.0
1154,2,0.0,0.0,9.0,13.0,4.0,0.0,0.0,0.0,0.0,1.0,16.0,9.0,11.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,10.0,8.0,11.0,0.0,0.0,0.0,11.0,13.0,12.0,12.0,14.0,2.0
1155,8,0.0,0.0,7.0,11.0,13.0,7.0,0.0,0.0,0.0,1.0,15.0,15.0,13.0,15.0,2.0,0.0,0.0,4.0,16.0,4.0,5.0,14.0,4.0,0.0,0.0,0.0,10.0,16.0,16.0,13.0,2.0,0.0,0.0,0.0,7.0,15.0,16.0,3.0,0.0,0.0,0.0,1.0,16.0,9.0,8.0,15.0,0.0,0.0,0.0,3.0,15.0,6.0,9.0,16.0,0.0,0.0,0.0,0.0,6.0,16.0,15.0,6.0,0.0,0.0
1156,0,0.0,0.0,4.0,14.0,15.0,8.0,1.0,0.0,0.0,0.0,14.0,14.0,12.0,15.0,7.0,0.0,0.0,3.0,15.0,1.0,0.0,9.0,7.0,0.0,0.0,6.0,12.0,0.0,0.0,8.0,8.0,0.0,0.0,8.0,11.0,0.0,0.0,9.0,8.0,0.0,0.0,8.0,12.0,0.0,0.0,14.0,5.0,0.0,0.0,3.0,16.0,9.0,14.0,11.0,0.0,0.0,0.0,0.0,6.0,14.0,11.0,0.0,0.0,0.0
1157,7,0.0,2.0,12.0,16.0,16.0,16.0,14.0,0.0,0.0,9.0,16.0,16.0,15.0,16.0,6.0,0.0,0.0,11.0,13.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,1.0,0.0,0.0,0.0,0.0,4.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,1.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,0.0,0.0,0.0,0.0
1158,6,0.0,0.0,1.0,7.0,12.0,5.0,0.0,0.0,0.0,0.0,4.0,16.0,9.0,6.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,8.0,5.0,0.0,0.0,0.0,0.0,16.0,16.0,12.0,16.0,2.0,0.0,0.0,0.0,15.0,5.0,0.0,15.0,5.0,0.0,0.0,0.0,11.0,9.0,8.0,16.0,4.0,0.0,0.0,0.0,2.0,14.0,15.0,8.0,0.0,0.0
1159,2,0.0,0.0,5.0,10.0,12.0,2.0,0.0,0.0,0.0,2.0,16.0,13.0,11.0,11.0,0.0,0.0,0.0,7.0,14.0,0.0,4.0,15.0,0.0,0.0,0.0,1.0,6.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,16.0,16.0,2.0,0.0,0.0,7.0,15.0,11.0,8.0,8.0,1.0
1160,3,0.0,0.0,7.0,13.0,16.0,8.0,0.0,0.0,0.0,9.0,16.0,12.0,8.0,16.0,2.0,0.0,0.0,4.0,7.0,0.0,6.0,15.0,1.0,0.0,0.0,0.0,4.0,13.0,16.0,8.0,0.0,0.0,0.0,0.0,6.0,13.0,15.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,12.0,0.0,0.0,0.0,7.0,8.0,4.0,14.0,12.0,0.0,0.0,0.0,10.0,16.0,16.0,14.0,4.0,0.0
1161,3,0.0,0.0,10.0,15.0,10.0,0.0,0.0,0.0,0.0,10.0,15.0,10.0,16.0,6.0,0.0,0.0,0.0,2.0,2.0,13.0,15.0,1.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,13.0,7.0,5.0,11.0,14.0,0.0,0.0,0.0,7.0,16.0,16.0,14.0,3.0,0.0
1162,6,0.0,0.0,0.0,11.0,14.0,2.0,0.0,0.0,0.0,0.0,9.0,16.0,12.0,6.0,0.0,0.0,0.0,2.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,16.0,14.0,16.0,15.0,3.0,0.0,0.0,0.0,13.0,14.0,2.0,4.0,14.0,1.0,0.0,0.0,7.0,14.0,5.0,8.0,16.0,4.0,0.0,0.0,1.0,9.0,15.0,14.0,7.0,0.0
1163,5,0.0,0.0,10.0,14.0,11.0,9.0,0.0,0.0,0.0,0.0,9.0,12.0,8.0,9.0,0.0,0.0,0.0,0.0,11.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,14.0,2.0,0.0,0.0,0.0,0.0,12.0,2.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,7.0,5.0,8.0,12.0,0.0,0.0,0.0,0.0,10.0,16.0,15.0,4.0,0.0,0.0
1164,9,0.0,1.0,11.0,14.0,12.0,6.0,0.0,0.0,0.0,8.0,15.0,7.0,11.0,15.0,0.0,0.0,0.0,11.0,9.0,0.0,8.0,16.0,4.0,0.0,0.0,8.0,14.0,13.0,16.0,16.0,7.0,0.0,0.0,0.0,6.0,9.0,4.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,9.0,8.0,11.0,16.0,3.0,0.0,0.0,0.0,14.0,14.0,11.0,5.0,0.0,0.0
1165,5,0.0,0.0,8.0,11.0,15.0,4.0,0.0,0.0,0.0,0.0,14.0,14.0,12.0,6.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,14.0,2.0,0.0,0.0,0.0,0.0,4.0,8.0,9.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,4.0,11.0,13.0,16.0,1.0,0.0,0.0,0.0,4.0,15.0,12.0,9.0,0.0,0.0
1166,7,0.0,0.0,8.0,12.0,14.0,15.0,15.0,1.0,0.0,3.0,15.0,16.0,14.0,16.0,15.0,2.0,0.0,0.0,10.0,2.0,5.0,16.0,7.0,0.0,0.0,0.0,0.0,1.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,3.0,0.0,0.0,0.0
1167,5,0.0,0.0,7.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,12.0,16.0,14.0,12.0,0.0,0.0,0.0,0.0,15.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,13.0,2.0,0.0,0.0,0.0,0.0,7.0,4.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,11.0,12.0,16.0,10.0,0.0,0.0,0.0,0.0,8.0,13.0,8.0,1.0,0.0,0.0
1168,6,0.0,0.0,3.0,12.0,15.0,3.0,0.0,0.0,0.0,0.0,14.0,15.0,14.0,4.0,0.0,0.0,0.0,1.0,16.0,15.0,1.0,0.0,0.0,0.0,0.0,3.0,16.0,16.0,5.0,2.0,1.0,0.0,0.0,2.0,16.0,11.0,4.0,8.0,10.0,0.0,0.0,2.0,16.0,2.0,0.0,6.0,13.0,0.0,0.0,0.0,11.0,11.0,4.0,11.0,10.0,0.0,0.0,0.0,1.0,10.0,13.0,10.0,3.0,0.0
1169,0,0.0,0.0,5.0,15.0,11.0,9.0,1.0,0.0,0.0,0.0,10.0,16.0,12.0,14.0,7.0,0.0,0.0,0.0,15.0,2.0,0.0,10.0,8.0,0.0,0.0,2.0,12.0,0.0,0.0,11.0,8.0,0.0,0.0,4.0,10.0,0.0,0.0,12.0,5.0,0.0,0.0,8.0,10.0,0.0,3.0,15.0,1.0,0.0,0.0,2.0,15.0,12.0,14.0,9.0,0.0,0.0,0.0,0.0,6.0,14.0,9.0,1.0,0.0,0.0
1170,4,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,6.0,8.0,0.0,0.0,0.0,0.0,14.0,9.0,8.0,15.0,0.0,0.0,0.0,4.0,16.0,3.0,11.0,15.0,6.0,0.0,0.0,10.0,16.0,16.0,16.0,16.0,9.0,0.0,0.0,6.0,12.0,13.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,2.0,0.0,0.0
1171,7,0.0,0.0,1.0,10.0,14.0,13.0,2.0,0.0,0.0,0.0,9.0,15.0,13.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,13.0,2.0,0.0,0.0,0.0,8.0,14.0,16.0,10.0,1.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0
1172,1,0.0,0.0,7.0,15.0,8.0,2.0,0.0,0.0,0.0,0.0,12.0,16.0,14.0,5.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,13.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,14.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,14.0,16.0,16.0,14.0,1.0,0.0,0.0,1.0,8.0,16.0,11.0,8.0,0.0,0.0
1173,8,0.0,0.0,6.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,9.0,1.0,0.0,0.0,0.0,4.0,16.0,1.0,13.0,7.0,0.0,0.0,0.0,0.0,14.0,5.0,12.0,8.0,0.0,0.0,1.0,10.0,15.0,16.0,10.0,0.0,0.0,0.0,6.0,15.0,9.0,16.0,1.0,0.0,0.0,0.0,7.0,13.0,8.0,14.0,4.0,0.0,0.0,0.0,0.0,6.0,10.0,13.0,1.0,0.0,0.0
1174,1,0.0,0.0,5.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,15.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,15.0,16.0,16.0,6.0,0.0,0.0,0.0,1.0,14.0,16.0,16.0,4.0,0.0,0.0,0.0,2.0,15.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,14.0,1.0,0.0,0.0,0.0,8.0,16.0,16.0,15.0,0.0,0.0,0.0,0.0,4.0,12.0,10.0,4.0,0.0,0.0
1175,4,0.0,0.0,0.0,2.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,2.0,4.0,0.0,0.0,0.0,4.0,15.0,2.0,15.0,8.0,0.0,0.0,4.0,13.0,14.0,9.0,16.0,6.0,0.0,3.0,16.0,16.0,16.0,16.0,14.0,0.0,0.0,1.0,6.0,4.0,4.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,4.0,0.0,0.0
1176,0,0.0,0.0,7.0,16.0,10.0,0.0,0.0,0.0,0.0,1.0,13.0,14.0,16.0,8.0,0.0,0.0,0.0,5.0,16.0,4.0,7.0,13.0,0.0,0.0,0.0,4.0,16.0,4.0,0.0,13.0,5.0,0.0,0.0,7.0,16.0,0.0,0.0,12.0,8.0,0.0,0.0,2.0,15.0,7.0,0.0,10.0,11.0,0.0,0.0,0.0,12.0,15.0,12.0,16.0,5.0,0.0,0.0,0.0,6.0,15.0,16.0,8.0,0.0,0.0
1177,7,0.0,0.0,4.0,14.0,16.0,11.0,0.0,0.0,0.0,0.0,12.0,12.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,11.0,0.0,0.0,0.0,0.0,2.0,9.0,16.0,9.0,0.0,0.0,0.0,0.0,13.0,16.0,16.0,16.0,9.0,0.0,0.0,0.0,2.0,15.0,12.0,8.0,1.0,0.0,0.0,0.0,4.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,7.0,0.0,0.0,0.0
1178,5,0.0,0.0,3.0,12.0,15.0,3.0,0.0,0.0,0.0,0.0,9.0,15.0,15.0,7.0,0.0,0.0,0.0,0.0,12.0,14.0,12.0,1.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,2.0,16.0,10.0,8.0,13.0,10.0,0.0,0.0,0.0,6.0,11.0,16.0,14.0,3.0,0.0
1179,4,0.0,0.0,0.0,3.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,3.0,0.0,0.0,0.0,0.0,2.0,13.0,5.0,12.0,2.0,0.0,0.0,5.0,13.0,13.0,9.0,16.0,1.0,0.0,4.0,16.0,16.0,16.0,16.0,15.0,0.0,0.0,2.0,9.0,7.0,4.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,5.0,0.0,0.0
1180,3,0.0,3.0,13.0,16.0,16.0,6.0,0.0,0.0,0.0,4.0,16.0,9.0,14.0,12.0,0.0,0.0,0.0,0.0,8.0,3.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,10.0,0.0,0.0,2.0,12.0,8.0,11.0,16.0,7.0,0.0,0.0,2.0,15.0,16.0,15.0,9.0,0.0,0.0
1181,0,0.0,1.0,14.0,16.0,9.0,0.0,0.0,0.0,0.0,8.0,16.0,12.0,15.0,6.0,0.0,0.0,0.0,6.0,16.0,7.0,5.0,14.0,0.0,0.0,0.0,4.0,16.0,4.0,0.0,14.0,4.0,0.0,0.0,4.0,16.0,3.0,0.0,10.0,6.0,0.0,0.0,6.0,16.0,1.0,0.0,10.0,8.0,0.0,0.0,3.0,16.0,9.0,7.0,15.0,6.0,0.0,0.0,1.0,15.0,16.0,15.0,9.0,0.0,0.0
1182,0,0.0,0.0,8.0,16.0,11.0,0.0,0.0,0.0,0.0,1.0,15.0,15.0,14.0,9.0,0.0,0.0,0.0,1.0,15.0,12.0,0.0,12.0,6.0,0.0,0.0,0.0,16.0,7.0,0.0,10.0,4.0,0.0,0.0,0.0,16.0,6.0,0.0,10.0,8.0,0.0,0.0,3.0,16.0,3.0,0.0,15.0,3.0,0.0,0.0,1.0,14.0,14.0,12.0,16.0,0.0,0.0,0.0,0.0,7.0,13.0,16.0,8.0,0.0,0.0
1183,3,0.0,0.0,8.0,14.0,12.0,2.0,0.0,0.0,0.0,3.0,16.0,12.0,15.0,6.0,0.0,0.0,0.0,3.0,7.0,7.0,13.0,9.0,0.0,0.0,0.0,0.0,5.0,15.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,5.0,0.0,0.0,0.0,7.0,5.0,10.0,16.0,5.0,0.0,0.0,0.0,13.0,10.0,8.0,3.0,0.0,0.0
1184,9,0.0,1.0,9.0,15.0,5.0,0.0,0.0,0.0,0.0,6.0,16.0,13.0,15.0,3.0,0.0,0.0,0.0,12.0,11.0,0.0,12.0,14.0,0.0,0.0,0.0,5.0,15.0,11.0,15.0,16.0,3.0,0.0,0.0,0.0,4.0,8.0,10.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,6.0,4.0,7.0,14.0,13.0,0.0,0.0,0.0,7.0,14.0,14.0,12.0,5.0,0.0
1185,3,0.0,2.0,14.0,16.0,11.0,0.0,0.0,0.0,0.0,8.0,15.0,7.0,16.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,2.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,5.0,0.0,0.0,2.0,8.0,3.0,4.0,10.0,12.0,0.0,0.0,1.0,13.0,16.0,16.0,14.0,4.0,0.0
1186,7,0.0,0.0,3.0,11.0,16.0,16.0,10.0,0.0,0.0,0.0,11.0,10.0,8.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,2.0,0.0,0.0,0.0,1.0,4.0,13.0,11.0,0.0,0.0,0.0,0.0,10.0,16.0,16.0,16.0,9.0,0.0,0.0,0.0,4.0,13.0,13.0,8.0,2.0,0.0,0.0,0.0,2.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,0.0,0.0,0.0
1187,7,0.0,0.0,1.0,13.0,12.0,14.0,7.0,0.0,0.0,0.0,5.0,12.0,9.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,10.0,1.0,0.0,0.0,0.0,9.0,14.0,16.0,11.0,1.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,0.0,0.0,0.0
1188,4,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,3.0,0.0,0.0,0.0,3.0,7.0,14.0,12.0,16.0,1.0,0.0,1.0,14.0,16.0,16.0,16.0,15.0,0.0,0.0,0.0,9.0,10.0,14.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0
1189,9,0.0,0.0,4.0,16.0,16.0,8.0,0.0,0.0,0.0,2.0,16.0,10.0,12.0,16.0,4.0,0.0,0.0,4.0,16.0,4.0,10.0,16.0,4.0,0.0,0.0,3.0,16.0,16.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,1.0,0.0,0.0,0.0,0.0,6.0,11.0,16.0,0.0,0.0,0.0,0.0,4.0,13.0,9.0,3.0,0.0,0.0
1190,3,0.0,1.0,11.0,16.0,15.0,2.0,0.0,0.0,0.0,4.0,12.0,8.0,14.0,8.0,0.0,0.0,0.0,1.0,1.0,2.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,7.0,0.0,0.0,0.0,10.0,11.0,8.0,15.0,8.0,0.0,0.0,0.0,8.0,14.0,16.0,12.0,1.0,0.0
1191,1,0.0,0.0,0.0,8.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,14.0,2.0,0.0,0.0,0.0,0.0,11.0,16.0,13.0,1.0,0.0,0.0,0.0,6.0,16.0,16.0,7.0,0.0,0.0,0.0,3.0,13.0,16.0,16.0,4.0,0.0,0.0,0.0,3.0,11.0,15.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,15.0,3.0,0.0,0.0,0.0,0.0,8.0,16.0,15.0,6.0,0.0
1192,0,0.0,0.0,3.0,15.0,12.0,2.0,0.0,0.0,0.0,1.0,16.0,14.0,13.0,11.0,0.0,0.0,0.0,5.0,16.0,12.0,0.0,11.0,5.0,0.0,0.0,4.0,11.0,11.0,0.0,3.0,8.0,0.0,0.0,6.0,8.0,0.0,0.0,4.0,8.0,0.0,0.0,4.0,11.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,15.0,13.0,9.0,13.0,5.0,0.0,0.0,0.0,3.0,12.0,14.0,12.0,0.0,0.0
1193,1,0.0,0.0,0.0,10.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,7.0,0.0,0.0,0.0,2.0,15.0,16.0,16.0,10.0,0.0,0.0,0.0,6.0,16.0,16.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,7.0,0.0,0.0
1194,7,0.0,0.0,0.0,9.0,14.0,14.0,12.0,6.0,0.0,0.0,3.0,8.0,8.0,11.0,16.0,7.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,0.0,0.0,0.0,3.0,4.0,11.0,14.0,0.0,0.0,0.0,0.0,13.0,16.0,16.0,15.0,4.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0
