,x27_num,x9_num,x14_num,class_cat,x2_num,x30_num,x13_num,x36_num,x17_num,x37_num,x38_num,x29_num,x24_num,x12_num,x16_num,x1_num,x33_num,x23_num,x25_num,x19_num
696,0.4,3.05,-0.78,1,1.05,1.1,1.33,-0.53,0.84,1.48,0.44,-1.91,-1.7,3.37,1.58,-1.75,-1.08,1.07,0.48,2.0
697,-0.73,3.64,3.4,1,0.5,-0.81,4.3,-0.05,0.35,0.47,1.29,-1.15,0.28,3.33,0.87,-0.24,0.56,-1.74,-1.26,0.45
698,-0.83,1.69,5.24,2,-0.05,0.11,4.09,0.32,2.65,0.04,0.01,-1.29,0.03,5.02,1.83,0.64,-1.7,1.4,-0.93,0.44
699,0.9,3.88,-0.62,1,1.82,-0.58,1.38,0.24,-0.07,-0.14,-0.6,0.73,0.66,3.13,1.44,0.82,-0.37,0.17,2.02,-1.69
700,0.87,5.16,2.68,1,0.4,0.6,4.24,-0.75,0.97,0.26,0.76,-1.32,-0.84,3.45,-1.09,-0.7,0.53,1.53,-1.12,-0.55
701,1.81,0.05,4.5,2,0.11,-0.87,4.56,0.34,4.76,0.72,0.87,0.98,-0.31,2.39,4.7,-0.66,-1.54,-0.09,-2.16,0.92
702,-1.62,4.19,3.56,1,-0.34,1.82,4.0,-0.51,1.82,-0.62,0.78,0.21,1.81,3.9,0.79,-0.07,0.88,-1.36,-0.37,0.17
703,-1.16,4.94,3.42,2,0.98,-0.97,4.34,-1.02,1.29,-0.6,1.48,-1.12,-0.61,4.77,1.6,-0.39,0.13,0.23,-0.86,1.09
704,-0.83,4.22,-0.11,1,0.79,-0.05,0.43,-0.32,1.21,-0.16,-0.18,-0.54,0.17,1.35,0.5,1.08,-0.43,-0.3,-0.76,-0.94
705,-0.4,4.49,2.78,2,0.53,0.74,2.52,-0.77,2.62,1.35,-0.35,-1.76,-0.59,6.04,1.08,0.24,-0.7,0.2,0.01,-0.5
706,-1.44,0.21,3.58,0,-1.26,0.1,0.46,0.34,1.21,0.72,0.25,-2.5,-1.62,2.14,3.83,-0.77,-0.36,0.1,0.12,1.32
707,-0.91,4.01,-0.02,1,0.2,-0.5,2.34,0.71,-1.12,0.71,-0.0,-0.18,0.59,1.5,-0.07,-0.46,-1.2,0.54,0.86,-1.07
708,1.38,0.42,3.77,0,-0.6,0.94,4.63,-0.41,3.52,0.0,0.1,-0.27,-1.19,0.88,2.32,0.31,2.17,1.11,-0.07,0.95
709,0.11,2.87,2.97,1,-0.15,-0.87,4.53,1.76,2.26,1.71,0.76,0.03,0.73,4.35,1.68,0.14,0.24,0.75,0.6,-1.11
710,-0.6,3.81,3.26,0,-0.43,0.93,2.05,-0.86,1.43,-0.33,-0.76,1.46,-0.04,1.63,2.0,-0.65,-0.91,-1.14,-0.49,0.25
711,0.2,3.0,3.02,0,1.13,-0.47,1.69,0.31,1.27,0.09,-1.59,0.62,0.83,1.41,0.93,1.19,-0.18,1.91,0.04,-0.81
712,1.14,1.29,5.18,2,1.03,-0.91,2.67,0.52,3.16,-0.13,0.63,0.64,-0.56,3.11,3.5,-0.43,0.48,-0.21,-0.06,1.22
713,0.16,4.29,-0.61,0,0.11,-0.16,0.02,0.1,0.8,-0.44,2.25,0.33,0.78,3.23,1.68,-0.4,0.13,0.75,1.52,0.52
714,-0.02,5.36,0.73,0,0.33,-1.3,0.87,0.11,1.02,-1.83,0.37,-0.02,-0.17,0.65,-1.04,1.56,1.06,-1.71,-0.52,1.89
715,0.67,3.93,0.54,1,0.8,0.08,1.9,1.27,-1.08,0.94,-0.26,0.58,0.42,2.58,-1.05,-0.55,1.96,0.82,-1.15,-0.48
716,1.0,1.86,1.84,0,1.35,0.48,1.41,2.07,2.75,0.07,-0.32,-0.6,2.27,-0.75,0.8,1.38,0.16,-0.26,1.58,0.88
717,-0.64,1.12,-1.12,1,1.88,-0.87,1.32,0.29,0.63,-1.62,0.38,-0.35,0.59,0.59,0.58,-0.6,0.37,0.42,-0.04,-0.24
718,-0.19,1.62,4.51,2,-0.29,-0.37,3.31,-0.84,1.87,-0.52,0.19,-0.14,0.11,5.01,3.53,0.62,-1.56,0.93,-0.65,0.34
719,1.81,3.58,-0.04,1,-1.62,2.63,0.51,0.63,0.35,-0.13,-1.89,0.39,1.7,-0.23,1.64,1.3,-0.45,1.38,0.08,0.3
720,-0.18,3.08,5.24,2,-0.21,-0.88,3.85,0.51,1.6,0.21,0.03,0.1,0.25,3.47,3.88,-0.34,1.02,0.03,0.42,0.58
721,-0.42,1.15,0.76,0,-0.07,1.14,2.82,0.86,1.09,0.65,-1.14,-0.61,-0.11,0.89,2.31,0.65,-0.03,1.06,0.87,-0.44
722,0.25,2.77,3.72,2,0.26,-0.48,3.53,0.4,2.85,-0.47,-0.17,-1.17,1.46,2.94,1.4,-0.92,0.15,-0.38,-2.03,1.5
723,-0.4,-0.1,2.53,2,0.82,-0.04,4.51,-0.71,4.45,0.93,-0.88,-0.29,0.77,2.99,1.07,-0.96,-1.03,-0.17,0.58,1.61
724,-1.3,-0.99,2.17,0,0.47,-0.6,3.29,-0.47,3.7,-1.61,1.57,0.44,1.79,3.19,2.65,0.78,1.01,0.91,0.05,1.74
725,-0.45,0.24,5.88,0,0.26,0.27,1.78,0.54,4.16,0.29,0.04,0.03,-0.46,2.47,2.09,-0.67,0.83,-1.18,-0.14,0.99
726,-0.27,1.96,4.25,2,-0.6,-0.23,4.04,-0.33,2.32,0.89,-0.33,-0.13,-0.97,4.68,2.81,1.45,-0.77,1.03,0.07,0.28
727,1.05,-0.69,5.0,0,-0.45,-0.03,5.29,-0.03,5.19,1.67,0.94,-0.3,0.54,2.44,6.05,0.33,-0.8,0.78,0.75,0.96
728,-1.09,4.7,0.78,0,-0.08,-0.74,1.04,-0.53,1.61,1.86,-0.97,-0.29,-0.26,2.09,-1.22,-0.36,1.89,0.55,-0.02,0.34
729,0.3,2.8,3.56,2,-0.78,-0.71,6.39,1.15,2.69,-0.09,0.33,0.98,-1.11,5.71,3.4,-0.29,-0.3,0.15,-2.06,2.06
730,-1.88,1.85,2.27,0,2.38,0.82,5.03,0.75,0.7,-1.19,-0.67,1.64,-0.5,0.89,2.5,0.56,-3.24,1.19,0.85,1.32
731,-0.54,3.39,2.61,1,-1.19,-0.81,3.19,0.07,-1.48,-0.15,0.27,0.48,0.77,2.56,1.39,1.41,-0.35,0.64,1.12,1.54
732,0.52,0.22,3.79,2,-0.02,-1.47,5.0,-1.77,2.6,1.67,-0.23,-2.2,0.49,3.38,3.88,-0.31,0.61,1.46,0.41,1.4
733,-0.16,2.66,0.63,0,1.88,-0.41,-0.46,1.03,-0.61,0.52,2.23,0.22,-1.0,-1.19,-0.76,0.95,-1.04,0.32,-0.64,-0.33
734,0.18,2.47,-0.83,1,0.74,-0.42,0.97,-0.64,0.01,-1.04,0.39,0.65,1.13,2.08,0.16,-0.33,1.63,-0.34,1.84,-0.13
735,-0.46,3.31,3.3,2,0.83,0.19,3.5,-0.33,1.38,-0.05,1.39,1.47,0.02,5.61,0.9,0.75,0.13,-0.19,-0.61,1.34
736,0.71,-0.39,5.15,0,0.93,0.07,3.55,1.46,3.45,-0.75,0.28,-0.09,-1.38,2.52,3.76,-0.78,0.56,0.14,-0.88,1.75
737,1.06,3.36,0.97,0,-0.24,-0.84,3.24,-1.17,-0.05,-0.51,1.0,0.52,-1.05,2.82,1.36,-0.36,-1.36,-1.21,2.05,0.63
738,1.44,-0.78,7.69,2,0.96,0.33,3.86,-0.83,3.77,-0.18,1.18,0.1,1.0,1.51,3.46,0.93,-0.81,0.14,-0.72,2.4
739,-0.18,2.15,0.08,0,0.35,-0.72,1.97,-3.0,0.69,1.09,1.12,-0.37,1.13,2.85,1.37,-2.2,0.94,-0.49,-0.39,1.24
740,-1.01,5.09,3.27,1,0.92,-1.65,2.91,-0.48,-0.76,0.25,-0.17,-0.69,-0.5,5.1,-0.25,-0.38,0.3,-2.05,-0.42,0.71
741,0.81,3.79,1.03,1,0.22,0.9,2.58,-0.99,1.3,1.13,-1.01,0.54,-0.5,3.22,-1.05,1.04,-0.56,-0.98,-1.35,-1.74
742,1.01,3.91,0.06,1,0.01,2.17,1.48,1.46,-0.75,-1.57,1.69,0.37,0.46,1.54,0.51,-1.33,-2.08,-1.63,1.39,-0.71
743,1.62,2.68,-1.38,1,-0.61,0.13,0.25,-0.33,-1.46,1.84,-0.58,0.79,-0.48,0.39,0.23,0.14,-0.48,-0.82,0.13,-0.79
744,0.15,0.89,4.31,0,-0.48,0.86,2.34,0.04,3.96,-0.06,-0.66,-0.11,0.13,3.25,5.88,-0.4,-0.74,-1.32,-0.09,2.47
745,-2.58,5.02,-0.38,1,1.22,1.38,1.85,-0.24,-0.46,0.19,0.3,0.61,-0.44,1.48,0.83,-0.63,1.54,-0.66,0.23,0.68
746,1.42,3.41,2.34,0,-0.53,-0.18,2.46,0.65,2.55,0.67,0.29,1.66,-0.51,0.77,2.53,-0.55,0.56,0.82,-0.22,1.51
747,-1.51,-0.4,5.99,2,-1.04,0.28,3.71,-0.25,5.66,0.75,0.53,0.38,0.72,5.05,2.67,-0.21,-0.66,-0.63,-0.16,-0.5
748,-0.03,4.2,0.76,1,0.3,0.48,0.49,0.93,-0.28,1.09,-0.93,0.83,-0.07,2.03,0.36,1.08,-0.19,1.23,-2.09,0.14
749,-1.3,-1.08,4.44,0,0.13,1.56,2.67,-0.65,6.12,-0.88,0.32,-0.02,-0.35,2.0,3.12,0.4,-0.49,-0.79,0.21,0.39
750,0.26,1.06,4.97,2,-0.92,0.54,6.47,1.39,2.03,0.81,-0.48,1.72,-1.21,3.58,3.28,0.31,0.56,-1.46,-0.77,2.03
751,0.86,3.51,3.04,0,-0.1,-0.82,1.84,2.14,2.18,1.04,-0.27,1.66,0.24,1.05,1.82,0.51,1.84,2.07,0.38,0.89
752,-0.53,2.32,2.02,0,-0.34,-0.55,2.96,-0.02,1.2,-0.39,-2.24,0.13,-0.85,1.92,2.13,0.38,-0.94,1.12,0.1,-0.11
753,0.04,0.99,4.49,2,0.38,-1.64,2.86,-1.32,2.63,-1.4,-0.51,-0.51,-2.02,3.05,2.64,-0.9,0.77,-0.8,-0.65,0.66
754,-0.99,-0.6,3.7,0,-0.51,-0.57,4.96,0.51,3.17,-1.43,-0.72,0.66,1.83,2.07,4.67,-0.28,0.1,0.04,1.47,0.06
755,-1.79,-0.56,4.55,0,-0.78,1.09,4.06,1.91,4.81,-0.35,-0.43,-0.49,0.43,0.14,3.98,0.24,1.12,-0.84,1.4,3.1
756,-0.83,3.88,1.95,1,-0.11,1.65,2.45,0.66,-0.29,-1.18,-0.52,0.27,-0.46,4.67,1.4,0.15,0.12,0.97,0.43,-0.17
757,0.12,3.73,-0.26,1,2.32,-1.15,3.12,-0.66,-0.81,-0.8,-0.02,-1.45,-0.26,2.94,-0.77,-1.35,0.86,0.71,1.27,0.54
758,0.62,3.53,0.48,1,0.92,-0.39,1.69,-0.56,1.7,-1.33,-0.62,2.77,-0.86,2.34,1.65,2.3,0.87,-1.29,-0.77,-0.22
759,-0.07,3.79,3.52,2,3.25,0.9,2.74,-0.86,0.72,-1.51,-0.76,1.44,-0.52,4.31,1.09,-0.24,-0.07,-1.25,-1.37,-0.18
760,-0.69,0.24,3.7,2,0.21,0.54,4.21,0.77,4.32,1.73,-0.53,-0.16,1.38,2.47,5.32,0.08,0.52,1.46,-1.13,-0.1
761,-0.42,4.82,0.64,0,1.2,0.72,1.48,-1.63,0.72,-1.09,0.68,-0.53,-1.64,1.81,1.03,0.56,1.65,0.58,1.19,-0.54
762,-0.58,2.7,2.03,0,0.01,0.84,2.11,1.12,1.19,1.35,-1.86,2.14,0.25,1.48,2.76,1.32,-0.76,-1.08,1.14,-0.3
763,0.43,2.88,1.51,1,1.79,-1.87,3.38,-0.13,0.4,-0.49,-0.04,0.23,-0.55,2.73,0.14,0.03,-0.29,-0.74,-1.47,0.47
764,-0.48,-0.21,2.81,0,1.03,-0.46,2.86,0.7,2.06,-0.7,1.93,-1.23,0.03,1.83,2.26,0.25,1.22,0.37,0.67,1.27
765,1.05,2.89,1.37,1,3.16,-0.57,1.13,0.72,0.74,-2.62,-0.36,-1.49,-2.69,1.33,0.4,-0.03,1.11,-0.56,0.49,0.52
766,0.32,2.62,4.82,2,-2.63,-0.64,2.92,0.22,-0.05,-0.81,1.06,0.18,-0.14,5.6,0.98,0.59,0.22,-0.52,0.69,-0.57
767,-2.0,2.34,4.79,2,-0.18,-0.92,3.52,-0.01,1.2,-1.68,-0.68,0.53,1.24,4.3,3.19,-0.25,-0.52,-0.15,1.26,1.65
768,-1.0,0.2,3.62,2,-1.57,-0.59,3.91,0.88,2.94,1.51,-2.04,-0.55,-1.24,4.28,4.2,1.25,-0.1,0.89,-0.13,0.41
769,1.41,3.72,1.63,0,1.27,0.58,0.09,0.37,2.19,0.14,-0.49,-1.43,0.68,1.57,1.56,1.59,-0.54,-2.36,1.14,1.36
770,-0.2,3.49,3.93,2,0.03,-1.45,2.81,0.15,0.44,-0.67,0.81,-0.76,-0.07,4.62,2.98,-1.2,0.81,0.22,0.97,-0.03
771,0.78,3.46,4.27,2,-0.8,0.4,4.63,-1.45,1.92,0.87,-0.31,-0.7,1.0,3.67,1.76,0.36,-2.1,1.73,0.45,0.08
772,-0.4,1.25,4.54,0,1.26,0.75,2.1,-1.79,2.81,0.26,1.04,-0.71,-0.92,3.48,3.96,0.35,1.07,0.3,-0.72,0.63
773,-0.82,0.65,3.96,0,-0.28,0.95,2.87,1.31,3.27,-1.16,-0.45,0.26,-0.64,1.6,3.81,0.52,-1.39,0.75,-1.26,1.31
774,-0.96,1.23,3.13,0,1.25,-0.54,1.54,1.13,2.11,1.25,0.28,2.56,1.21,3.93,2.89,1.04,0.93,-0.39,-0.96,0.16
775,-1.81,2.92,0.69,1,-0.22,0.19,1.95,1.17,-1.71,0.61,-0.14,0.79,-0.44,1.46,-0.31,1.29,-0.2,-0.41,0.27,0.16
776,-0.51,0.12,2.93,2,0.45,0.61,3.62,0.02,4.88,-0.26,0.24,0.86,0.43,3.07,5.62,-1.05,0.29,0.18,-0.78,2.66
777,-0.77,-1.5,4.61,2,-1.02,-1.4,5.41,0.63,1.72,0.36,0.96,0.05,1.77,3.69,3.64,-0.08,-1.01,0.89,-1.12,0.76
778,-0.79,0.57,5.46,2,1.73,0.54,3.1,0.19,4.69,0.24,0.85,0.08,-0.35,3.88,3.84,0.83,0.74,-0.59,1.33,1.23
779,0.55,4.42,1.1,1,0.19,0.74,3.5,0.22,0.77,0.09,0.66,0.01,-1.88,3.25,0.83,1.59,-0.03,-0.01,-2.94,-2.13
780,-0.53,3.62,2.24,2,-0.28,0.77,5.28,-0.64,-0.83,-1.46,-1.29,-0.16,1.98,5.02,2.13,0.95,-0.37,0.12,0.23,0.87
781,-0.48,3.67,0.69,0,0.35,0.44,-1.34,-0.55,-0.19,0.34,2.24,-0.54,0.69,0.68,1.02,-1.55,0.12,0.54,0.85,-0.26
782,0.68,-0.38,6.8,2,0.03,0.84,3.87,0.5,3.19,-0.27,0.19,-1.45,-1.75,2.39,4.75,1.31,0.86,-0.22,-0.52,3.25
783,0.21,1.59,4.52,0,-0.06,0.82,3.26,0.96,2.48,0.13,-0.56,-0.97,-1.45,2.05,3.17,0.32,-0.55,0.43,-0.68,2.2
784,-0.14,1.03,3.15,0,-3.17,-0.58,2.61,-0.52,3.64,1.88,1.48,-0.98,2.27,0.84,4.07,-0.88,0.87,0.67,0.39,2.49
785,0.48,4.58,2.66,2,-0.85,0.02,4.93,0.5,1.45,-0.8,0.42,2.6,-2.27,5.02,1.26,-0.31,-0.32,-0.34,-1.55,-0.29
786,0.87,-1.28,4.74,2,-1.62,0.82,4.34,-0.79,2.18,1.52,1.04,-0.1,0.09,4.2,2.51,-0.74,-0.86,-1.11,0.49,1.12
787,-0.6,0.15,6.77,2,0.0,1.36,5.1,-0.75,3.49,0.48,0.86,-1.12,-1.51,1.63,4.51,1.23,-2.52,-0.14,0.99,3.03
788,0.51,1.28,6.06,0,0.76,-0.49,3.92,0.28,4.42,-1.92,-0.32,0.33,-1.66,4.68,4.77,0.94,0.8,0.61,0.78,2.45
789,-0.32,1.93,1.56,0,0.86,-0.77,-0.39,-1.81,0.35,-1.35,-0.13,-0.6,0.18,1.03,2.27,-0.21,1.04,-1.55,1.55,3.45
790,-0.64,1.13,7.18,0,-0.08,0.31,4.61,-1.27,3.4,-0.11,-0.59,-1.17,1.45,0.77,4.95,1.36,-0.52,-0.99,-0.01,1.23
791,-0.69,4.76,2.8,1,0.86,-1.17,2.01,-0.4,-0.49,-0.13,0.66,-0.39,-1.41,2.41,0.89,0.79,1.22,0.74,-0.38,-1.44
792,1.02,2.35,2.3,2,-1.27,0.43,5.26,-1.16,3.05,0.76,-0.15,-1.63,1.9,2.21,2.87,-0.18,-0.83,-0.29,-0.09,1.93
793,-0.62,3.08,-0.32,0,0.29,-0.99,-0.67,-0.31,0.38,0.18,0.39,-0.3,0.63,2.24,-0.37,-0.63,-0.56,-0.26,0.17,0.02
794,0.97,3.77,-0.58,1,1.26,1.55,1.91,-0.57,0.21,0.76,-0.76,-1.43,0.72,1.15,1.04,-0.86,0.22,0.17,-0.65,1.03
795,0.86,1.74,5.0,0,0.83,-1.16,3.1,0.63,2.33,1.53,-0.58,-0.34,0.4,3.31,2.19,-0.14,-0.54,1.39,-0.09,0.72
796,0.11,3.21,-0.58,0,1.53,1.05,1.7,0.7,0.06,-0.41,1.02,-0.66,-1.73,0.51,0.14,0.79,-1.56,1.74,-0.6,-0.89
797,-1.34,3.84,0.51,1,0.77,-0.27,-1.66,0.69,-0.53,0.14,-0.51,-1.0,-0.56,-0.07,1.0,-1.24,-1.35,-0.45,-0.96,-1.4
798,-1.34,2.2,5.36,2,-0.69,-1.2,3.75,0.4,1.87,-0.45,0.72,1.59,-1.49,3.2,3.32,-0.24,0.25,0.73,0.24,1.97
799,-1.29,1.05,2.71,0,-1.02,-0.4,3.27,1.34,3.28,1.04,-0.52,-0.45,0.86,6.12,3.99,-1.28,0.45,0.03,1.58,1.83
800,-0.61,3.29,2.81,2,0.13,-1.26,4.45,-0.27,2.02,-0.15,-1.78,0.4,-2.26,4.25,0.34,0.73,-0.12,-1.86,1.16,-1.06
801,-0.21,3.37,2.79,0,0.42,0.54,0.77,-0.98,1.47,0.08,-1.03,-1.67,-0.07,2.05,1.73,-0.77,0.66,-1.07,-1.59,0.51
802,-0.16,2.35,0.66,0,0.61,-0.7,2.53,-1.39,1.35,-1.2,0.55,1.53,-0.46,0.66,1.5,1.88,2.14,0.02,-0.77,0.14
803,-1.16,2.69,2.18,0,-0.61,1.51,-0.38,-0.38,1.64,-0.06,-0.24,1.8,-2.31,2.87,2.47,-1.43,0.17,0.05,0.4,1.6
804,-0.36,-0.7,3.91,0,0.6,-0.33,4.36,1.2,3.19,-0.29,-0.94,-0.66,-1.26,4.91,3.02,-0.37,0.18,0.08,-1.79,1.84
805,0.42,0.81,5.85,2,0.45,0.26,3.16,0.17,2.75,0.23,0.4,-1.44,2.66,2.78,4.89,1.96,1.03,-0.05,0.36,2.61
806,-1.16,2.88,4.34,0,-0.8,-1.14,2.81,-0.25,2.52,0.69,0.17,1.07,-0.04,2.97,2.6,-0.23,-0.06,1.26,1.55,0.22
807,0.57,4.86,0.68,1,0.41,0.69,1.04,0.04,-1.38,0.52,1.42,0.26,-0.79,3.91,0.7,0.8,0.29,-0.67,0.14,1.75
808,2.1,3.41,2.53,0,0.5,-0.47,1.67,-1.68,-0.18,-1.4,-1.11,0.41,-2.53,0.23,1.12,0.29,0.55,0.61,0.27,0.25
809,-1.37,-1.03,3.96,2,-1.62,-0.52,3.79,1.32,4.17,-0.23,-2.4,1.12,-1.67,2.95,3.93,0.98,-1.39,-0.44,-0.18,1.68
810,-0.68,5.81,2.02,1,-0.93,-0.52,4.05,-0.21,0.57,-0.13,0.23,-1.26,2.06,4.43,2.54,-0.43,1.34,-0.33,0.41,-0.27
811,0.15,2.71,2.01,1,1.53,-0.29,3.38,0.91,-0.34,2.44,1.25,-0.97,0.99,5.37,1.89,0.68,0.11,-0.36,0.5,-0.95
812,-1.01,2.3,5.2,2,-0.38,-0.41,2.2,0.44,0.69,-1.87,0.04,-1.56,1.17,3.54,2.66,0.52,-0.73,-0.7,0.09,-0.13
813,0.81,-0.41,5.8,0,0.19,0.69,2.95,-1.37,3.43,-0.65,-1.24,0.37,-0.59,3.89,0.99,-0.35,-0.76,-2.31,-2.14,0.1
814,0.67,5.12,-0.31,1,1.55,-2.39,0.49,1.27,1.65,2.29,0.61,0.44,0.53,0.7,-1.0,-0.11,-0.81,0.58,-0.33,-1.2
815,-0.93,4.09,4.36,1,0.6,-1.11,5.22,0.39,0.19,-0.18,-1.36,-0.95,0.72,6.29,0.45,0.17,-0.92,1.01,-0.8,-0.45
816,0.66,3.15,2.33,1,-0.49,0.1,2.82,0.02,1.04,-0.45,0.36,-0.68,-0.39,3.97,-0.37,1.11,0.32,-1.98,1.11,-0.37
817,0.59,2.78,0.31,1,0.03,0.29,2.64,1.98,-0.28,-2.42,0.19,-0.79,0.85,0.7,-1.58,-0.83,-1.06,-0.86,-1.32,0.51
818,-0.23,2.71,1.31,1,0.22,-0.79,0.67,0.22,-1.06,0.74,0.41,-1.09,-2.38,1.58,-1.15,0.18,-0.27,-1.44,-0.96,-0.72
819,1.52,3.32,3.72,1,-1.28,-2.14,2.96,-0.32,-2.2,0.44,2.02,0.6,-0.39,2.53,0.94,1.51,-0.16,-1.71,-0.38,-0.91
820,-0.13,0.12,1.09,0,-0.62,0.64,1.77,-0.57,2.64,0.4,0.1,0.27,0.04,2.89,0.39,-0.09,-0.14,-0.3,0.63,0.57
821,0.46,2.96,2.68,0,1.19,-0.63,1.99,-0.19,1.7,-1.19,0.68,2.31,-0.8,1.76,1.75,-1.23,0.87,1.25,-0.14,2.73
822,1.08,0.11,3.4,0,-0.19,0.27,2.75,-0.87,2.62,0.77,0.76,0.5,0.63,1.57,3.94,0.18,0.2,1.34,-0.73,1.6
823,-1.62,3.89,3.14,1,0.64,0.75,0.82,-0.49,-1.34,1.91,0.74,0.08,-0.22,3.45,0.16,0.38,-0.44,0.38,-0.13,-0.45
824,0.92,4.48,2.47,1,-0.96,-0.04,3.08,0.53,0.01,-0.53,1.89,-1.24,1.55,4.54,-0.67,1.49,-0.37,1.76,-0.32,-0.32
825,-0.57,3.01,3.39,0,0.71,0.85,2.19,-0.72,1.36,0.36,0.52,1.8,0.17,2.25,2.81,1.38,-0.61,-0.08,1.64,0.48
826,0.16,4.81,-0.62,0,1.57,0.22,0.84,-0.27,0.66,0.22,-0.84,-1.28,-0.92,1.4,0.87,-0.12,1.88,-1.72,0.99,0.44
827,0.21,1.83,0.25,0,2.63,1.08,3.45,0.71,1.56,-0.88,-0.31,1.2,-0.67,3.15,1.75,0.24,1.83,0.47,1.4,0.23
828,-0.68,5.09,2.43,2,0.79,-1.74,4.79,-0.21,0.52,-1.14,-0.24,-0.45,0.41,5.33,1.43,0.86,-1.21,0.67,-1.24,-0.17
829,-1.99,2.27,5.13,0,0.36,-1.68,4.77,-0.85,3.45,-0.75,-0.87,0.63,-0.28,1.44,3.55,0.15,0.5,0.3,0.21,1.15
830,0.99,1.7,3.4,2,0.21,-0.6,3.08,1.0,6.23,-0.33,0.7,0.62,-1.22,3.37,5.77,-0.55,1.11,0.35,-0.35,2.81
831,-0.19,0.96,5.13,2,-0.78,-0.11,4.88,2.14,2.84,0.73,-0.14,0.46,0.31,3.33,6.26,0.68,0.1,0.04,-0.55,0.52
832,1.94,1.15,4.57,2,0.43,-0.29,5.26,-1.56,3.81,0.29,-1.81,-0.19,-0.94,2.63,3.65,0.57,0.15,-1.38,-0.38,0.79
833,-0.78,2.01,3.91,2,1.04,0.08,4.12,-1.61,2.45,-1.19,0.61,-0.03,0.46,3.53,3.29,-1.52,-0.5,-0.29,-0.24,-0.93
834,1.01,1.06,3.69,0,-1.06,0.03,2.52,-1.05,4.56,1.23,-3.06,0.13,0.72,1.91,2.11,-0.63,0.42,-0.87,-0.63,1.1
835,-0.46,2.16,6.28,2,-0.03,-0.12,3.67,-0.79,2.43,0.65,-0.46,-0.26,0.68,5.74,4.85,-0.85,-0.39,1.15,-0.96,0.05
836,-1.46,1.07,5.27,2,0.43,-0.78,6.06,-0.73,0.54,0.93,0.75,-0.98,-0.11,3.55,5.06,-0.3,0.36,0.36,0.3,1.91
837,-1.88,0.61,3.61,2,0.66,0.03,3.89,0.06,1.83,-1.04,0.07,-3.02,1.23,3.95,3.99,0.13,-0.09,-0.99,0.2,0.77
838,0.2,3.11,3.4,0,1.2,1.08,0.66,1.25,2.28,0.03,-0.83,-1.25,1.03,0.18,2.1,0.36,1.03,0.16,-1.24,1.96
839,1.11,5.04,1.26,2,-0.85,-0.07,4.9,0.41,-0.77,0.67,-1.37,-1.2,-0.4,4.65,3.44,-1.3,0.75,0.89,-0.62,-0.2
840,-0.08,0.68,4.22,2,1.12,1.75,2.15,0.02,2.09,-0.24,-0.68,1.21,1.61,5.41,5.61,0.3,-0.28,-0.15,0.02,1.25
841,-0.07,2.93,2.98,1,1.0,1.74,1.75,-0.54,1.12,0.67,0.05,0.4,1.81,5.45,0.47,-0.71,0.23,0.45,-0.35,0.27
842,1.24,1.57,0.23,0,-0.35,0.23,-1.52,0.36,-0.44,-0.91,-0.39,0.12,0.09,1.11,-0.46,0.78,-2.74,1.6,0.09,1.64
843,-0.04,0.5,4.16,2,2.02,0.98,5.69,-0.05,3.2,-2.21,0.08,0.02,0.16,3.59,3.24,0.56,-0.53,0.63,-0.3,1.07
844,1.49,1.8,4.05,1,0.66,0.67,2.52,-0.2,-1.33,0.29,0.87,0.12,0.13,2.52,0.74,-0.41,1.5,1.02,0.61,-0.04
845,-0.26,5.25,1.2,1,1.12,0.17,1.56,-2.12,0.08,1.59,-0.36,-0.22,-0.53,0.76,-0.48,-0.17,-0.77,-2.5,-1.29,-1.17
846,-0.07,1.19,3.41,2,-0.58,0.55,5.96,1.33,3.81,-0.12,-1.03,0.31,-0.08,3.26,6.52,-1.05,0.86,1.13,-0.51,1.56
847,-0.11,3.47,0.18,0,1.4,0.27,-0.69,0.93,-0.63,-0.37,-0.96,0.98,-1.69,0.55,0.49,-0.26,-0.01,-0.27,-0.23,-1.98
848,-1.47,0.18,2.77,0,0.01,-0.16,4.07,-0.06,0.91,-0.55,0.05,0.46,0.4,2.61,3.26,0.13,-0.01,0.18,-1.51,0.89
849,0.01,2.0,3.0,2,-0.81,0.68,3.29,-0.47,2.58,-0.39,-0.21,1.0,0.73,4.3,5.3,0.09,1.85,0.18,-0.75,1.45
850,1.02,1.12,2.44,0,0.06,1.46,1.31,-0.9,1.78,-0.11,-1.85,0.4,0.71,1.5,1.18,-0.56,-2.05,-0.77,-0.68,2.3
851,1.25,0.61,2.6,0,0.02,0.11,2.37,0.82,3.4,-0.89,-0.74,1.82,1.24,1.14,1.98,0.26,-1.79,1.14,-0.42,1.87
852,-0.41,1.42,4.41,0,1.05,0.26,4.77,-1.03,3.49,1.15,-0.96,-0.22,-1.3,3.54,4.81,-0.4,-0.27,0.43,-0.23,1.23
853,-0.44,3.14,2.82,2,0.85,0.34,4.08,0.81,0.67,-0.95,0.78,-1.31,0.53,3.96,2.36,-1.74,0.13,-1.09,-0.56,0.79
854,-0.26,3.9,0.79,1,1.3,0.46,-0.4,1.49,0.29,1.53,-1.08,0.22,2.62,1.15,2.17,1.01,0.04,-0.77,-0.53,-1.81
855,0.72,4.16,4.47,1,-0.59,-1.05,4.04,-0.07,0.66,0.04,0.43,-0.4,0.47,4.49,1.44,1.12,0.46,0.28,-0.68,1.58
