,x3_num,x2_num,x23_num,x38_num,x17_num,x28_num,x19_num,x34_num,x30_num,x22_num,x21_num,x32_num,x27_num,x33_num,x29_num,x31_num,x40_num,x4_num,x14_num,x10_num
1536,0.57,0.87,-0.45,-2.36,2.36,2.1,0.54,-0.38,-0.98,0.83,1.38,1.16,0.74,1.68,-1.97,0.65,0.83,-0.38,5.46,2.89
1537,0.78,-0.55,-2.42,-0.72,1.99,-0.54,3.18,-2.12,-1.13,0.22,0.65,-1.18,-2.84,0.51,0.21,-0.27,0.36,0.13,2.62,1.29
1538,1.36,0.56,0.12,-0.52,4.4,-1.12,2.44,0.3,-1.15,2.67,0.97,-0.9,0.74,-0.04,-0.88,0.37,-1.05,0.49,4.27,3.54
1539,-0.07,0.93,1.19,0.76,2.15,-0.8,1.33,0.17,-1.16,1.03,-1.53,-0.79,-0.71,-0.92,0.34,0.18,-0.56,0.16,3.66,0.43
1540,1.12,1.36,-1.7,-1.28,0.76,0.17,0.36,-0.38,-1.36,1.76,-0.48,0.51,0.73,-0.17,-0.52,1.41,1.01,2.25,-0.79,3.88
1541,-1.12,0.11,0.75,-1.7,1.67,-0.18,0.25,-0.53,-1.42,1.15,-0.67,0.06,-0.02,0.85,1.1,0.23,1.06,1.07,2.69,4.66
1542,2.99,1.03,0.04,-1.43,-0.26,2.12,0.26,-0.61,-0.77,-0.11,-0.05,1.84,-0.7,-0.83,-0.62,0.05,1.52,1.49,2.69,3.19
1543,1.48,-0.8,0.86,0.22,-0.88,-2.0,0.65,-0.86,0.19,-0.3,-1.58,-0.06,1.07,0.68,-1.0,1.43,-0.04,2.81,0.15,3.26
1544,-1.63,-0.86,2.64,2.65,1.7,-0.14,1.01,-0.05,1.09,-0.03,-0.21,-0.26,1.1,1.92,0.39,1.38,0.66,0.83,4.15,2.61
1545,0.48,-1.25,-0.28,0.64,-0.64,0.36,1.53,-0.46,-1.56,-3.06,0.34,0.08,0.1,-0.25,-0.02,0.02,0.75,2.36,0.54,2.96
1546,-0.96,-1.04,0.61,-1.2,2.96,0.72,1.1,1.04,1.26,0.4,-1.44,0.26,-0.41,0.09,0.16,1.96,-0.69,1.88,4.34,1.36
1547,0.91,1.74,-1.44,-2.13,1.53,1.07,0.49,-0.85,-0.85,0.41,-0.18,0.15,0.61,-0.87,0.89,0.28,-0.95,2.97,2.24,3.46
1548,0.97,-0.43,-1.71,0.11,1.63,1.16,1.01,-0.28,-1.15,0.13,-1.19,0.81,-0.45,-0.83,0.04,0.98,-0.13,0.58,1.26,1.59
1549,-0.83,2.0,-0.16,-0.07,4.13,0.16,1.83,-0.97,-0.61,1.63,-1.63,-0.85,-0.02,0.04,1.47,0.56,-0.42,-0.23,5.42,2.26
1550,-0.82,0.39,-0.75,0.31,4.64,-0.77,2.02,0.31,0.37,-1.15,0.88,-1.11,-0.65,0.41,-0.47,0.8,0.72,1.35,3.54,0.74
1551,0.71,-0.1,1.55,-1.39,-0.5,-0.43,1.41,0.73,0.09,0.03,-1.06,-0.69,0.33,0.2,-0.35,-0.32,0.08,-0.1,1.93,5.09
1552,-0.32,1.04,-0.26,-0.5,1.17,-1.28,0.23,1.64,-0.74,-1.62,1.25,-1.04,-0.63,1.03,1.52,-1.1,-0.29,0.31,3.02,1.88
1553,0.24,1.45,0.95,-1.2,-1.19,0.85,0.16,-1.14,0.3,-0.21,-0.63,-1.87,0.13,-0.6,-0.69,-1.2,1.9,1.91,2.99,4.43
1554,2.17,1.11,-0.29,0.07,-0.9,-1.46,0.01,-1.62,0.49,-1.17,-0.09,-1.47,-2.0,1.01,-0.33,-1.38,0.4,2.2,1.42,4.29
1555,2.19,0.33,2.44,0.03,-0.05,-1.8,1.82,-0.49,1.1,0.03,0.68,0.8,-0.95,-1.46,-0.95,-0.54,-0.77,2.13,-0.85,2.83
1556,0.27,-0.2,0.27,0.2,-1.09,-0.48,0.41,-0.7,-0.67,0.26,0.96,-0.76,0.35,0.59,0.11,0.27,-0.14,2.13,2.04,3.35
1557,0.87,0.16,0.98,-0.65,0.43,1.4,0.59,0.59,0.63,0.93,0.3,-1.97,0.7,1.2,-1.33,1.97,0.14,0.82,1.22,2.63
1558,0.47,-0.59,1.51,-0.06,0.42,-2.56,0.88,1.02,1.68,0.3,-0.22,-0.27,0.03,-0.13,-1.03,-0.45,0.1,0.44,2.3,2.79
1559,1.13,0.49,-0.96,0.71,1.88,0.04,0.29,-0.11,-0.96,1.44,-0.24,1.33,0.93,1.55,-0.9,0.86,-0.38,4.58,1.0,2.32
1560,-1.1,1.02,0.18,-0.37,2.8,0.5,-0.31,0.2,2.24,0.08,0.24,-0.77,-0.71,0.63,0.16,-0.28,2.41,-3.27,3.86,5.25
1561,0.56,0.11,-1.53,-0.79,0.22,-0.11,1.59,0.5,1.84,-0.5,-1.52,0.34,2.59,0.41,0.58,1.23,-0.13,0.46,1.26,2.41
1562,1.07,-0.36,1.54,0.96,4.17,0.45,1.76,1.37,-1.29,-0.5,0.31,0.12,-0.12,1.5,0.46,-0.44,0.04,2.15,2.8,0.05
1563,-1.26,0.13,0.66,2.36,0.01,-0.53,-0.61,-1.67,-1.0,0.69,1.0,0.83,1.23,0.08,1.65,0.45,0.05,-1.34,4.23,4.88
1564,3.42,0.61,0.08,-0.34,2.68,-0.33,1.01,-0.06,1.62,1.25,-0.11,0.93,0.56,1.24,0.9,1.78,1.06,3.85,0.64,2.84
1565,1.77,1.86,-0.1,-2.51,0.02,1.38,0.17,2.06,-0.3,0.59,-1.08,0.77,2.38,2.69,1.94,0.85,-0.09,4.21,-1.67,1.53
1566,2.58,0.26,0.88,0.45,1.24,0.53,-0.56,-0.27,-0.02,0.25,0.41,-0.11,-0.26,1.03,0.18,-0.69,-1.02,1.62,1.59,3.11
1567,2.16,-0.48,-0.39,-1.32,0.12,1.13,0.24,-1.06,-0.64,0.57,-0.26,-1.21,0.05,-0.52,0.29,-2.17,0.76,2.71,0.74,2.74
1568,0.29,1.11,-1.5,-1.6,2.97,-0.1,2.2,0.48,-0.35,-0.1,-0.62,-0.88,0.12,-0.56,0.57,-1.02,-0.43,1.58,1.7,1.56
1569,0.12,-0.57,-0.47,-0.3,3.86,0.77,1.48,0.73,0.73,0.38,1.96,1.08,-0.47,-0.27,-0.56,-3.02,1.32,-1.19,4.63,1.25
1570,0.56,0.46,-0.51,0.86,2.69,0.47,1.71,0.33,-0.75,0.32,0.45,-0.01,0.72,0.98,-1.7,0.17,-0.05,0.95,4.07,2.01
1571,-0.04,-0.14,1.55,0.45,2.65,0.51,-0.15,-1.88,0.3,-0.7,-2.44,2.18,0.56,0.81,1.29,-0.56,0.39,-0.17,3.63,2.35
1572,1.31,-1.11,-1.23,0.19,-1.01,-1.83,-0.64,-1.0,-0.91,0.58,-0.03,1.5,-1.47,-1.19,-0.61,-1.1,-0.84,1.4,3.31,3.37
1573,2.76,0.1,-0.57,0.88,-0.72,-0.04,0.06,-0.15,0.33,-0.32,-0.53,0.63,-0.27,-0.14,0.52,-1.2,0.07,1.06,0.22,3.8
1574,1.17,-0.34,0.06,0.67,0.17,-0.93,-1.18,-0.84,-1.21,-0.74,-0.19,0.07,0.84,0.35,1.26,-1.06,-2.73,3.39,1.05,4.0
1575,2.31,0.22,0.97,-1.57,-0.37,-0.84,1.11,-0.82,-1.29,-0.04,-0.88,-2.39,-0.53,0.34,-1.04,-0.53,-1.08,2.56,-0.95,3.66
1576,0.62,0.94,1.46,0.89,-0.32,-1.08,0.89,-1.38,-1.42,1.16,-0.98,-1.06,-0.11,0.42,-1.39,-0.21,0.48,2.18,1.34,2.47
1577,0.92,0.21,-0.43,-0.06,2.02,-0.13,2.99,0.29,-0.89,1.39,-0.18,0.63,-0.07,0.94,0.94,-1.19,0.15,0.02,2.44,0.37
1578,0.58,0.94,1.33,0.65,-0.17,0.56,0.75,1.25,0.46,2.18,-0.69,1.13,0.26,-1.39,0.07,-1.0,0.5,0.97,-0.21,1.43
1579,0.18,-0.08,0.48,-0.56,1.4,0.78,-0.61,-0.27,-0.58,-0.47,-1.55,-0.68,1.77,0.16,-0.6,-0.89,0.54,0.51,1.93,2.17
1580,1.53,-0.86,-1.09,-0.35,1.01,0.82,-0.72,1.07,-0.17,1.09,1.47,-0.31,0.59,-0.52,-0.4,1.07,-0.0,2.21,-0.44,0.45
1581,1.28,1.51,0.83,-0.59,0.34,-1.62,3.4,-1.22,-0.3,-2.68,-0.58,0.41,0.42,-0.46,1.22,-0.44,0.53,1.9,2.22,3.71
1582,0.01,-0.19,-0.69,0.65,-1.55,0.81,0.66,0.57,-0.97,-0.94,-1.42,-0.47,-1.23,-1.29,1.49,-1.08,2.22,1.44,1.44,2.08
1583,-0.12,1.34,-0.03,-1.13,1.75,0.87,0.08,0.07,-0.08,-0.43,-0.43,-0.71,-0.75,-0.25,0.81,-0.13,-0.59,-1.18,3.64,4.53
1584,-0.2,-0.91,0.52,0.12,-0.19,2.01,0.83,-1.29,-0.36,-0.47,-1.97,0.43,0.61,0.02,1.03,0.41,0.9,2.68,1.28,3.37
1585,0.55,0.37,-0.41,0.98,5.5,0.37,1.09,2.12,1.17,-1.37,-0.35,0.77,1.35,0.83,0.53,-0.23,-1.18,0.22,5.27,2.33
1586,-0.16,-0.32,0.43,-0.18,1.95,1.17,2.76,1.27,0.11,0.85,-0.12,-1.13,-1.26,0.53,0.5,1.73,0.83,-0.81,3.26,2.6
1587,2.18,-0.08,0.21,-1.56,-0.02,0.28,1.71,0.73,0.48,0.98,-0.49,2.1,-0.08,-1.5,0.88,1.36,-0.65,2.11,0.67,1.26
1588,-1.6,0.45,1.34,-0.27,-0.03,0.37,-0.84,0.37,0.45,0.28,-0.6,-0.0,-0.91,1.04,1.93,-0.35,-0.59,2.33,4.06,4.32
1589,1.7,-0.0,1.98,-0.0,3.22,0.12,1.39,-0.01,-1.58,-0.44,0.76,0.95,-2.48,-0.78,0.43,-0.34,-0.14,1.56,3.5,1.56
1590,1.49,1.42,0.37,-0.87,0.68,-0.22,-0.54,1.18,-0.0,0.23,-0.01,-1.79,-0.8,-2.44,2.29,0.97,0.0,1.4,3.89,3.62
1591,2.56,1.51,0.42,-0.58,0.07,-0.01,2.22,-0.03,0.42,1.08,1.25,1.65,1.22,0.18,-1.78,0.71,0.05,4.48,-0.45,4.25
1592,-1.32,-1.3,-0.2,0.43,2.0,0.56,0.34,0.12,1.47,0.92,-1.27,1.0,0.33,2.15,0.52,1.08,2.6,-1.06,4.7,4.56
1593,-0.25,0.16,-1.51,-0.47,0.41,-1.69,-0.27,-1.1,-2.24,0.33,-0.79,-2.23,0.21,0.37,0.8,0.12,0.8,1.04,2.07,4.82
1594,-0.1,-1.06,2.97,-1.05,0.4,0.84,2.44,-0.43,-0.18,2.22,1.44,-0.72,1.32,-0.77,0.24,-0.46,1.58,-0.39,3.97,2.01
1595,0.28,0.23,0.67,0.55,0.67,0.62,-1.25,-0.57,1.09,-1.05,0.18,-1.38,0.13,-2.09,0.72,0.03,-0.26,2.19,1.68,3.82
1596,0.72,0.79,-0.77,0.95,-0.31,-1.47,-1.8,-1.39,-0.3,0.68,0.06,-1.14,-0.1,0.43,0.23,-0.3,0.13,-0.32,2.97,3.26
1597,1.45,-1.43,-0.51,-1.41,3.15,-0.26,-1.4,0.26,0.16,0.21,1.81,-2.37,-1.17,-0.76,0.41,0.38,0.58,0.9,1.99,2.15
1598,0.67,0.94,1.23,-1.12,0.55,-0.23,0.58,-1.08,-0.1,-1.05,-1.63,-0.27,0.0,0.37,1.17,-0.43,-0.15,2.59,0.6,3.78
1599,3.41,1.57,-0.77,2.16,-1.18,0.16,0.21,1.83,-0.1,-0.98,-0.18,0.81,-0.37,0.28,1.21,-1.87,0.53,1.85,2.89,5.33
1600,-0.05,-0.26,0.37,-1.4,-0.22,0.2,0.36,0.66,-2.18,1.44,-1.06,-0.66,1.38,0.65,0.9,0.01,2.88,0.58,2.06,3.71
1601,1.1,1.92,0.66,-0.6,-0.01,0.94,0.64,0.93,-0.68,0.06,1.36,1.74,1.56,-0.81,-0.09,0.53,-0.59,-1.46,2.81,4.58
1602,0.07,-0.57,0.94,0.5,1.48,0.22,1.66,-0.25,-0.17,1.66,0.78,0.37,-1.03,0.45,0.84,-1.21,0.76,-1.94,4.26,3.67
1603,1.27,0.85,0.8,-0.09,-1.28,-0.83,0.08,0.18,-0.38,-1.31,-1.04,1.64,-1.69,0.34,1.19,0.07,0.55,0.87,1.52,4.75
1604,-1.2,0.33,-0.34,-0.44,1.01,-1.5,1.52,-0.69,0.07,0.19,-0.95,0.24,-1.44,-1.01,-1.11,-1.04,1.03,0.51,4.23,3.89
1605,-0.71,0.4,0.74,-1.19,3.2,0.07,1.29,1.53,-0.48,-0.03,0.09,-0.06,-0.81,1.52,2.16,-1.34,2.01,0.23,3.84,1.34
1606,0.39,1.55,0.4,-1.29,-0.13,0.37,0.34,-0.16,1.31,3.52,0.3,0.24,1.08,0.81,1.35,-0.67,-0.83,2.61,1.54,1.73
1607,0.79,1.46,0.03,-0.78,2.45,0.93,2.67,-0.39,-1.02,1.01,-2.7,1.31,-0.82,-0.04,0.97,0.13,-0.99,0.22,5.39,2.79
1608,0.15,1.32,-0.22,-0.82,-0.22,-0.45,0.4,0.03,-0.41,0.42,-0.26,2.23,1.08,1.54,1.24,0.19,-1.31,3.03,0.98,4.59
1609,1.22,0.68,-1.22,0.12,0.37,0.43,-0.73,-0.51,0.66,-0.71,1.28,0.35,1.5,0.99,0.25,0.1,0.83,2.29,1.95,4.06
1610,1.77,1.57,0.17,-0.4,1.05,1.08,0.15,0.79,-1.02,0.28,0.38,-0.47,-0.06,0.21,-0.35,0.47,-0.15,2.26,-0.06,3.44
1611,0.45,0.09,0.85,-1.68,-1.4,0.18,0.15,0.71,-0.85,-1.83,1.07,-0.06,-0.61,0.34,-0.22,-2.55,-0.61,0.45,2.1,5.45
1612,0.94,-0.77,-1.07,-1.57,1.39,-1.17,-1.12,0.52,0.22,1.1,-0.78,0.64,-1.78,-0.77,-1.79,-0.27,-0.88,0.44,2.74,2.61
1613,0.99,0.19,1.03,-0.8,-0.79,-0.33,0.61,0.01,-0.75,-0.64,0.45,2.88,1.88,-0.14,-0.62,-1.19,-0.9,1.4,2.23,4.54
1614,1.22,-1.37,-1.25,-1.12,2.4,-0.04,2.83,-0.81,-0.93,0.89,0.16,-0.37,0.47,0.6,1.28,0.49,0.48,-1.95,5.19,3.08
1615,-0.15,-1.78,-0.24,-0.11,1.91,0.17,-0.94,0.02,0.08,-2.72,-0.94,1.57,0.04,0.41,1.18,-1.16,0.6,-0.45,3.25,1.72
1616,0.87,-1.19,-0.62,1.68,1.73,-0.89,3.26,-0.96,-1.14,0.19,0.29,0.32,-0.77,-0.76,-1.24,0.14,-1.59,-0.19,1.65,5.67
1617,-1.14,-0.47,-0.26,-0.03,2.41,0.65,1.42,-0.43,-0.96,0.69,-1.23,0.18,-2.2,-0.33,0.16,-0.73,-1.58,-0.0,4.3,2.2
1618,0.22,1.64,-1.05,1.24,0.91,0.61,-1.41,0.48,0.5,-0.33,0.37,0.57,-2.13,2.14,1.04,1.23,0.22,0.52,4.99,3.7
1619,0.15,1.5,-0.24,0.48,-1.28,1.25,-1.1,-0.03,1.46,0.89,-2.49,-1.57,-1.57,-0.74,-1.28,-0.02,0.45,3.25,0.21,1.64
1620,1.68,0.88,1.0,0.46,0.06,-0.75,0.47,0.03,0.09,1.32,-0.98,1.23,1.09,-0.62,-0.72,-0.38,-1.34,5.66,0.2,3.3
1621,-0.44,-0.63,0.06,-0.09,0.68,1.03,-0.89,0.87,0.53,0.35,-1.55,1.03,0.27,-0.42,0.34,0.37,0.84,-2.04,2.56,4.87
1622,1.77,1.26,1.37,0.73,-0.41,0.8,0.59,-0.23,-1.13,0.67,0.73,1.16,1.05,-0.76,-1.03,-0.66,-0.58,1.43,1.18,4.41
1623,0.6,0.97,-0.69,0.45,2.73,0.27,2.16,0.96,1.15,-0.71,-2.75,-1.68,1.08,-1.25,0.06,-1.81,0.63,-0.94,4.73,2.0
1624,0.53,0.07,-0.64,0.63,0.57,1.32,3.38,0.07,-1.25,0.51,-1.78,-0.68,-0.64,0.7,-1.04,-0.19,-1.02,2.01,1.42,2.15
1625,0.37,0.61,-0.43,1.64,2.48,0.62,2.1,-0.97,0.47,0.11,1.95,0.78,-1.11,-1.04,-0.73,-0.12,-0.63,-0.32,4.97,1.06
1626,0.64,1.08,2.04,0.32,1.49,0.89,-0.88,0.81,0.37,-1.05,-0.26,0.81,-0.22,-0.25,-0.47,-1.32,-0.36,-0.51,3.84,5.07
1627,1.93,1.72,0.53,-1.29,0.85,0.59,-0.01,1.17,0.21,0.77,-0.24,0.24,0.61,-1.07,-0.85,-1.91,3.14,0.86,-0.59,4.68
1628,0.19,0.71,-0.64,-0.39,0.68,1.12,0.59,-0.67,1.03,-0.02,-2.78,1.2,0.16,-0.84,-0.97,0.69,0.2,0.82,0.72,1.09
1629,-0.21,0.25,-0.58,-0.07,-1.09,-0.27,-0.69,1.08,0.42,0.97,1.21,0.84,0.92,0.55,0.53,-1.29,0.76,2.08,1.28,2.3
1630,0.8,-0.59,-0.67,-1.7,3.56,1.47,2.3,-0.07,-1.23,-0.07,0.25,1.15,0.72,0.18,-0.06,-1.56,1.23,1.22,6.62,0.08
1631,1.97,0.2,1.27,-0.4,0.93,-0.71,0.32,-0.85,1.99,0.39,-1.64,1.1,-0.48,-0.56,0.71,-1.38,-2.02,2.13,4.28,1.39
1632,1.73,1.81,1.48,-0.1,0.95,0.59,0.69,1.37,-0.01,0.16,-0.21,-0.13,0.67,-0.88,-0.83,0.44,-0.99,1.37,0.16,2.18
1633,0.64,0.81,-1.01,-0.58,0.7,0.89,1.68,0.15,1.56,0.21,-0.17,0.81,0.65,-2.22,2.08,-0.34,-1.14,1.35,2.21,3.9
1634,-0.26,1.61,2.22,-0.44,0.59,-0.75,-1.15,-0.53,-1.2,-0.38,-1.89,-2.35,0.87,1.12,-0.44,-1.03,-0.24,1.1,2.55,5.47
1635,-0.18,0.41,-0.52,0.04,0.6,-1.23,0.45,0.17,0.53,0.79,-0.34,-0.04,-1.21,0.22,-0.13,-0.98,0.95,1.91,3.71,5.09
1636,0.14,0.68,0.51,0.63,1.26,-1.72,1.18,2.19,-0.01,1.3,-0.72,-1.58,0.39,-0.2,0.72,0.98,-0.95,-0.47,3.17,5.73
1637,-0.99,-0.84,-1.28,-0.42,1.08,1.49,0.66,-0.99,0.04,0.2,0.99,-1.17,0.89,-1.03,0.25,-0.27,0.2,0.82,3.92,5.48
1638,0.76,-1.54,0.79,-0.0,-1.35,0.73,0.06,-0.4,1.86,-1.08,1.51,0.13,-0.52,0.1,-0.88,0.55,1.33,0.76,3.04,5.3
1639,0.78,0.1,0.58,-0.15,3.43,-0.62,2.6,2.26,-1.17,0.98,-0.32,0.11,-0.1,-0.94,-1.34,0.16,1.39,0.62,5.66,1.26
1640,1.85,-1.09,-0.46,0.12,-0.0,-0.32,1.26,-1.07,-2.0,-0.78,-2.85,-0.52,1.61,0.46,1.68,-0.62,-0.4,0.28,-0.07,3.98
1641,-0.42,1.38,0.24,-0.44,4.18,0.42,1.93,0.74,-1.21,-0.41,1.41,0.3,0.81,-0.5,0.47,0.38,1.07,-1.24,4.85,3.41
1642,2.89,-0.77,0.22,-0.55,0.52,0.21,0.15,1.29,0.52,1.28,-0.99,-0.45,0.98,1.36,1.61,-0.21,1.12,3.26,0.81,4.0
1643,0.37,-0.03,-0.5,0.42,1.76,0.27,-1.51,0.47,-0.47,-0.92,0.52,0.29,0.09,-0.59,-1.25,1.55,-0.67,-0.42,2.98,3.36
1644,0.34,0.79,1.52,2.79,2.35,-0.72,1.24,-0.57,1.74,1.49,1.08,-0.71,-1.05,0.98,-0.09,-0.45,1.24,-1.17,6.17,6.78
1645,0.36,-0.34,-0.09,0.4,1.68,1.23,1.34,0.58,-0.94,-1.29,-1.3,0.21,-0.57,0.7,1.6,1.64,-0.98,0.09,1.53,1.78
1646,-0.16,0.42,0.48,-0.97,1.17,0.44,0.91,-0.07,-1.59,-0.21,-1.06,0.31,1.05,-0.21,-1.3,-0.5,-0.74,0.15,2.66,4.26
1647,-0.02,-1.03,0.16,-0.15,0.3,2.59,1.41,-1.38,-1.31,1.28,0.11,0.61,-0.34,-0.74,0.02,-0.6,-0.65,-0.6,2.52,4.16
1648,-2.13,-0.59,2.24,1.3,3.48,-1.25,2.03,0.08,1.36,-0.87,0.1,-0.26,0.29,1.14,0.22,0.54,-0.04,-0.64,4.59,-0.11
1649,-0.22,-0.65,1.18,-0.14,2.21,-0.1,0.01,0.13,1.08,0.84,-0.33,0.8,0.62,1.14,0.54,-0.1,-0.98,1.09,4.34,1.54
1650,-1.1,0.81,0.54,-0.53,1.02,3.5,2.12,0.81,0.0,-0.85,1.38,-0.84,0.35,0.16,0.6,0.69,-0.25,0.09,3.95,1.02
1651,0.65,-0.23,-0.44,0.71,4.27,-0.62,1.23,1.05,1.92,0.88,0.56,-0.27,0.92,-0.16,1.36,1.29,1.01,1.43,3.53,2.36
1652,0.88,-1.45,-0.58,0.84,-0.33,-0.16,-0.26,-0.78,-0.81,1.09,-0.33,0.73,0.14,1.04,-0.83,-0.11,-0.64,1.48,0.95,1.72
1653,2.3,0.67,-0.37,0.08,1.18,-0.85,1.67,-1.77,-1.65,-1.2,-0.39,-0.09,-0.17,-1.19,1.1,0.49,2.33,2.9,-0.74,1.08
1654,0.54,-0.17,0.31,0.21,0.34,0.01,-0.08,0.83,-0.77,-0.08,-1.27,-0.55,-0.49,1.94,0.03,-0.08,-0.66,0.97,4.03,3.98
1655,2.36,-2.33,0.81,-0.47,0.3,-0.75,1.27,1.1,-0.89,-0.16,0.27,0.18,0.29,-0.2,0.04,0.01,-0.31,3.1,2.07,5.2
1656,-0.23,0.72,1.81,1.56,-1.28,0.4,0.17,1.28,1.23,0.06,-0.59,0.9,-2.07,1.48,0.81,1.8,1.0,-0.17,2.79,4.48
1657,1.89,-0.63,0.67,-0.06,-0.04,1.2,-0.32,-0.99,-0.41,-0.18,-0.76,-0.47,0.05,-1.65,1.44,-0.05,-0.67,-0.96,3.75,5.03
1658,1.29,1.73,0.69,0.35,-0.46,-1.34,-0.74,0.41,-1.19,-0.98,1.4,0.24,1.03,-0.38,0.61,0.04,-1.07,0.93,1.28,3.47
1659,0.21,-0.07,-0.06,0.09,0.96,0.37,-0.07,-0.8,0.52,-1.89,-0.77,0.55,-0.53,0.77,-1.18,-1.3,0.51,-1.07,2.44,4.86
1660,0.17,-0.38,0.07,-0.52,4.89,-1.07,1.93,-0.38,0.58,-0.04,0.74,-0.07,1.26,-0.34,-0.21,1.77,-0.51,-0.09,4.26,2.3
1661,2.11,2.03,-0.65,0.15,2.07,-0.58,-0.83,-1.14,-1.6,1.04,0.78,0.07,1.83,-0.46,2.06,-1.86,-2.1,2.66,0.09,3.17
1662,0.5,1.16,0.73,0.81,0.77,0.34,1.51,0.71,0.89,1.63,-0.92,-0.61,-1.53,-0.01,-0.7,-0.54,1.16,0.78,2.47,3.86
1663,0.84,-0.19,-0.64,0.12,0.44,-0.64,-0.24,-0.8,-0.9,0.13,-1.11,0.56,-0.59,-0.79,-1.22,-1.65,-1.23,1.89,2.45,1.37
1664,-0.12,1.16,0.84,0.18,-0.62,-0.64,-0.72,0.17,-0.92,0.69,1.79,-1.07,1.43,0.02,0.67,0.06,-0.86,0.72,2.17,4.69
1665,0.39,1.57,-0.18,0.77,1.56,-1.22,2.81,-0.37,-0.76,-0.82,-0.23,0.62,0.25,0.47,0.57,1.16,0.96,0.36,4.85,2.87
1666,2.49,2.55,0.41,-1.3,0.88,1.9,-0.29,0.54,0.38,-0.83,-0.55,1.77,0.28,-0.52,0.04,0.15,0.66,1.56,-0.2,3.92
1667,0.73,1.07,-0.37,-0.8,3.44,0.81,1.67,-0.27,-1.78,0.48,0.08,1.74,0.81,0.05,-0.06,-1.48,-0.28,-1.72,4.68,0.3
1668,1.36,1.05,1.81,-0.97,-0.6,-0.42,-0.48,0.69,-0.08,-1.41,0.14,0.5,0.47,0.81,-1.75,-1.45,0.09,1.26,2.78,6.35
1669,0.56,-0.41,-1.03,1.02,2.34,-1.48,1.31,-0.03,0.26,-1.82,-1.4,-1.68,-1.4,1.83,-0.21,1.26,0.54,-0.68,3.97,1.74
1670,-0.36,-0.69,0.8,-0.46,-0.8,1.4,-0.96,-0.5,0.47,-1.94,-0.67,0.73,2.59,0.7,0.26,-0.26,-0.01,-0.03,3.5,3.77
1671,1.18,0.35,-0.45,-1.27,-2.43,1.32,-0.52,0.02,-0.33,0.99,-0.91,-0.53,1.49,0.2,0.81,-0.81,0.8,5.68,0.69,4.5
1672,1.54,1.39,0.1,-0.8,-0.17,0.42,-2.15,-0.39,0.01,1.38,1.02,-0.09,0.23,0.68,-1.06,-0.33,0.9,1.68,0.01,2.05
1673,0.31,0.86,0.4,-0.86,0.73,0.91,1.69,-0.29,0.42,0.26,-0.34,-1.63,1.43,-1.23,1.66,-0.48,-1.2,-0.15,2.87,5.74
1674,1.15,1.92,1.0,1.77,-0.95,-0.65,1.27,0.3,0.5,-0.73,0.4,-0.63,0.15,1.63,-1.04,-0.7,-0.38,4.21,0.56,2.46
1675,1.86,1.8,-1.46,0.03,0.36,-0.65,-0.67,0.06,-2.0,-1.13,-0.11,-1.71,0.33,-0.32,-0.75,1.09,-2.28,2.26,-2.39,4.63
1676,1.08,-0.03,-0.27,0.14,2.74,0.03,0.98,2.7,1.44,-0.15,0.6,-0.65,1.43,-1.97,0.02,0.06,2.17,0.62,4.65,1.02
1677,-0.48,1.16,0.05,2.14,2.69,2.33,2.22,-1.12,0.26,1.22,-0.18,0.82,-0.05,-1.08,0.82,0.53,-2.27,-0.29,5.19,1.51
1678,0.51,-0.43,1.06,-0.78,-0.42,0.62,0.3,1.2,-0.93,-0.36,0.5,-0.02,-0.0,-1.7,-0.26,1.16,-2.72,-0.52,2.36,4.05
1679,-0.07,0.32,1.01,-0.11,3.65,-0.1,1.32,0.33,0.1,-0.26,-0.49,2.03,0.4,2.09,0.13,0.75,-0.69,-0.42,2.24,2.19
1680,-0.63,-1.08,0.61,0.74,-0.31,-1.25,0.63,0.17,-1.35,0.12,0.45,-0.36,0.8,-0.45,-0.97,2.16,-0.07,1.59,1.68,2.86
1681,0.33,1.21,0.42,-1.41,2.46,-0.9,2.34,-2.16,-0.45,0.24,-1.88,0.83,1.61,-0.93,-2.83,1.88,0.88,-0.89,5.61,2.01
1682,1.81,-0.73,-0.79,-2.04,-0.65,-1.53,0.69,0.23,-0.39,0.42,-1.09,1.79,0.99,-0.47,-0.89,-0.19,0.28,1.47,-0.0,3.36
1683,-0.16,0.07,-0.72,0.43,2.02,-1.27,1.38,-0.73,-0.87,-0.82,-0.51,-0.37,0.34,0.16,-1.16,-1.99,-1.07,2.57,0.3,2.12
1684,-0.42,0.69,-1.27,-1.1,2.72,0.4,-0.0,-1.06,-1.49,1.05,0.75,0.02,-1.09,-0.06,0.69,0.12,-0.96,1.24,4.38,2.03
1685,-0.81,-0.16,-0.4,-1.44,2.34,1.88,0.14,0.15,-0.08,-1.09,0.04,-1.71,-0.35,-0.17,-0.72,-0.33,-0.26,-0.27,5.1,1.65
1686,-0.28,-0.92,0.36,-2.22,2.32,1.52,1.22,-0.18,-1.05,-1.2,-0.33,0.4,-0.1,-1.12,1.6,-0.39,0.84,-1.44,3.53,1.1
1687,0.14,0.69,-0.93,0.22,1.99,0.61,-0.05,1.77,1.91,0.97,0.21,1.28,-1.98,-0.29,1.24,-1.75,0.91,1.62,3.03,3.45
