,class_cat,att1_cat,att2_cat,att3_cat,att4_cat,att5_cat,att6_cat,att7_cat,att8_cat,att9_cat,att10_cat,att11_cat,att12_cat,att13_cat,att14_cat,att15_cat,att16_cat,att17_cat,att18_cat,att19_cat,att20_cat,att21_cat,att22_cat,att23_cat,att24_cat,att25_cat,att26_cat,att27_cat,att28_cat,att29_cat,att30_cat,att31_cat,att32_cat,att33_cat,att34_cat,att35_cat,att36_cat,att37_cat,att38_cat,att39_cat,att40_cat,att41_cat,att42_cat,att43_cat,att44_cat,att45_cat,att46_cat,att47_cat,att48_cat,att49_cat,att50_cat,att51_cat,att52_cat,att53_cat,att54_cat,att55_cat,att56_cat,att57_cat,att58_cat,att59_cat,att60_cat,att61_cat,att62_cat,att63_cat,att64_cat,att65_cat,att66_cat,att67_cat,att68_cat,att69_cat,att70_cat,att71_cat,att72_cat,att73_cat,att74_cat,att75_cat,att76_cat,att77_cat,att78_cat,att79_cat,att80_cat,att81_cat,att82_cat,att83_cat,att84_cat,att85_cat,att86_cat,att87_cat,att88_cat,att89_cat,att90_cat,att91_cat,att92_cat,att93_cat,att94_cat,att95_cat,att96_cat,att97_cat,att98_cat,att99_cat,att100_cat,att101_cat,att102_cat,att103_cat,att104_cat,att105_cat,att106_cat,att107_cat,att108_cat,att109_cat,att110_cat,att111_cat,att112_cat,att113_cat,att114_cat,att115_cat,att116_cat,att117_cat,att118_cat,att119_cat,att120_cat,att121_cat,att122_cat,att123_cat,att124_cat,att125_cat,att126_cat,att127_cat,att128_cat,att129_cat,att130_cat,att131_cat,att132_cat,att133_cat,att134_cat,att135_cat,att136_cat,att137_cat,att138_cat,att139_cat,att140_cat,att141_cat,att142_cat,att143_cat,att144_cat,att145_cat,att146_cat,att147_cat,att148_cat,att149_cat,att150_cat,att151_cat,att152_cat,att153_cat,att154_cat,att155_cat,att156_cat,att157_cat,att158_cat,att159_cat,att160_cat,att161_cat,att162_cat,att163_cat,att164_cat,att165_cat,att166_cat,att167_cat,att168_cat,att169_cat,att170_cat,att171_cat,att172_cat,att173_cat,att174_cat,att175_cat,att176_cat,att177_cat,att178_cat,att179_cat,att180_cat,att181_cat,att182_cat,att183_cat,att184_cat,att185_cat,att186_cat,att187_cat,att188_cat,att189_cat,att190_cat,att191_cat,att192_cat,att193_cat,att194_cat,att195_cat,att196_cat,att197_cat,att198_cat,att199_cat,att200_cat,att201_cat,att202_cat,att203_cat,att204_cat,att205_cat,att206_cat,att207_cat,att208_cat,att209_cat,att210_cat,att211_cat,att212_cat,att213_cat,att214_cat,att215_cat,att216_cat,att217_cat,att218_cat,att219_cat,att220_cat,att221_cat,att222_cat,att223_cat,att224_cat,att225_cat,att226_cat,att227_cat,att228_cat,att229_cat,att230_cat,att231_cat,att232_cat,att233_cat,att234_cat,att235_cat,att236_cat,att237_cat,att238_cat,att239_cat,att240_cat
301,2,0,0,0,0,0,0,3,4,4,4,4,4,3,1,0,0,0,0,0,0,5,6,6,6,6,6,6,6,6,2,0,0,0,0,0,6,6,6,6,6,6,6,6,6,3,0,0,0,0,1,6,6,6,6,6,6,6,6,6,3,0,0,0,4,6,6,6,6,6,6,6,6,6,6,3,0,0,0,6,6,6,6,6,6,6,6,6,6,6,3,0,0,3,6,6,6,6,6,6,6,6,6,6,6,3,0,3,6,6,6,6,6,6,6,6,6,6,6,5,0,0,3,6,6,6,6,6,6,6,6,6,6,6,3,0,0,5,6,6,6,6,6,6,6,6,6,6,6,3,0,3,6,6,6,6,6,6,6,6,6,6,6,6,3,0,3,6,6,6,6,6,6,6,6,6,6,6,6,3,0,3,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,4,6,6,6,6,6,6,6,5,0,0,0,0,4,4,6,6,6,6,6,6,6,6,3,0,0,0,0,2,2,2,4,4,4,4,3,2,2,1,0
302,2,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,2,3,4,4,5,6,5,0,0,0,0,0,0,3,6,6,6,6,6,6,1,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,1,3,6,6,6,6,6,6,6,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,5,3,0,0,1,3,6,6,6,6,6,6,6,6,6,6,6,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,1,6,6,6,6,6,6,6,6,6,6,6,6,0,1,4,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,4,6,6,6,6,6,6,0,3,4,4,4,4,2,0,0,3,6,6,6,6,6,0,0,0,0,0,0,0,0,2,5,6,6,6,6,4,0,0,0,0,0,0,0,3,6,6,6,6,6,6,5,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,0
303,2,0,0,0,0,0,0,1,4,6,5,4,4,1,0,0,0,0,0,0,0,0,3,6,6,6,6,6,6,2,0,0,0,0,0,0,1,5,6,6,6,6,6,6,1,0,0,0,0,0,0,3,6,6,6,6,6,6,6,5,0,0,0,0,0,3,6,6,6,6,6,6,6,5,1,0,0,0,2,5,6,6,6,6,6,6,6,6,3,0,0,1,5,6,6,6,6,6,6,6,6,6,6,6,3,0,3,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,5,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,1,3,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,4,6,6,6,6,6,6,0,0,0,0,0,0,0,0,5,6,6,6,6,6,6,0,0,0,0,0,0,0,0,3,6,6,6,6,6,6,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,4,6,6,6,6,6,6,2,0,0,0,0,0,0,0,0,3,4,4,4,4,4,2
304,2,0,0,0,0,0,0,0,0,0,2,4,5,6,6,5,0,0,0,0,0,0,0,0,3,6,6,6,6,6,3,0,0,0,0,0,0,0,0,5,6,6,6,6,6,3,0,0,0,0,0,0,0,0,1,5,6,6,6,6,6,0,0,0,0,0,0,0,0,2,5,6,6,6,6,6,0,0,0,0,0,0,0,3,6,6,6,6,6,6,5,0,0,0,2,4,4,4,6,6,6,6,6,6,3,0,5,6,6,6,6,6,6,6,6,6,6,6,4,0,0,5,6,6,4,2,2,2,2,2,5,6,6,6,3,0,0,0,0,0,0,0,0,0,0,1,6,6,6,3,0,0,0,0,0,0,0,0,0,2,5,6,6,6,3,0,0,0,0,0,0,0,0,3,6,6,6,6,6,3,0,0,0,0,0,0,0,0,4,6,6,6,6,6,3,0,0,0,0,0,0,2,6,6,6,6,6,6,5,1,0,0,0,0,0,0,2,6,6,6,6,6,6,5,1,0,0,0,0,0,0,0,0,2,4,4,4,4,4,1,0
305,2,0,0,0,0,2,4,4,4,4,4,4,4,4,0,0,0,0,0,0,3,6,6,6,6,6,6,6,6,0,0,0,0,0,0,3,6,6,6,6,6,6,6,6,0,0,0,0,0,0,3,6,6,6,6,6,6,6,6,0,0,0,0,2,3,6,6,6,6,6,6,6,6,6,0,0,0,3,6,6,6,6,6,6,6,6,6,6,6,0,0,2,6,6,6,6,6,6,6,6,6,6,6,6,1,0,0,0,0,1,5,6,6,6,6,6,6,6,6,6,2,0,0,0,0,3,6,6,6,6,6,6,6,6,6,2,0,0,0,0,2,5,6,6,6,6,6,6,6,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,0,0,0,0,0,2,5,6,6,6,6,6,6,6,6,2,0,0,0,0,1,2,5,6,6,6,6,6,6,6,3,0,0,0,0,0,0,1,6,6,6,6,6,6,6,3,0,0,0,0,0,0,5,6,6,6,6,6,6,6,3,0,0,0,0,0,0,0,2,3,4,4,4,4,3,1
306,2,0,0,0,0,0,1,3,5,6,6,3,0,0,0,0,0,0,0,0,0,5,6,6,6,6,6,6,2,0,0,0,0,0,0,0,0,6,6,6,6,6,6,3,0,0,0,0,0,0,0,1,6,6,6,6,6,6,6,2,0,0,0,0,0,2,6,6,6,6,6,6,6,4,0,0,0,0,1,4,6,6,6,6,6,6,6,6,3,0,0,0,3,6,6,6,6,6,6,6,6,6,6,3,0,0,5,6,6,6,6,6,6,6,6,6,6,6,5,1,0,1,5,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,3,6,6,6,6,6,4,0,0,0,0,0,0,0,0,0,1,6,6,6,6,5,0,0,0,0,0,0,0,0,0,5,6,6,6,6,6,0,0,0,0,0,0,0,0,0,3,6,6,6,6,6,2,0,0,0,0,0,0,0,0,1,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,3,4,4,4,4,3
307,2,0,0,3,4,5,5,3,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,5,1,0,0,0,0,0,0,0,0,3,6,6,6,6,6,6,2,0,0,0,0,0,0,0,1,6,6,6,6,6,6,5,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,4,0,0,0,0,0,1,6,6,6,6,4,6,6,6,6,2,0,0,0,3,6,6,6,6,2,0,4,6,6,6,3,0,0,0,3,4,6,5,1,0,0,4,6,6,6,5,1,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,2,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,1,5,6,6,6,6,3,0,0,0,0,0,0,0,0,0,0,6,6,6,6,4,0,0,0,0,0,0,0,0,0,0,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0,1,4,4,4,3
308,2,0,0,0,0,0,2,4,5,6,6,6,5,4,3,0,0,0,0,2,6,6,6,6,6,6,6,6,6,4,0,0,0,0,3,6,6,6,6,6,6,6,6,6,1,0,0,0,0,3,6,6,6,6,6,6,6,6,6,2,0,0,0,2,5,6,6,6,6,6,6,6,6,6,3,0,3,6,6,6,6,6,6,6,6,6,6,6,6,3,0,5,6,6,6,6,6,6,6,6,6,6,5,2,0,0,0,1,2,4,6,6,6,6,6,6,6,4,0,0,0,0,0,0,0,0,4,6,6,6,6,6,6,6,2,0,0,0,0,0,0,3,6,6,6,6,6,6,6,3,0,0,0,0,0,0,3,6,6,6,6,6,6,6,3,0,0,0,0,0,0,3,6,6,6,6,6,6,6,3,0,0,0,0,0,0,3,6,6,6,6,6,6,3,0,0,0,0,0,0,0,4,6,6,6,6,6,6,1,0,0,0,0,0,0,0,5,6,6,6,6,6,6,6,2,0,0,0,0,0,0,1,4,4,4,4,4,4,4,2,0
309,2,0,0,0,0,0,0,0,0,2,4,6,6,4,3,0,0,0,0,0,0,0,2,6,6,6,6,6,6,6,2,0,0,0,0,0,0,3,6,6,6,6,6,6,6,5,0,0,0,0,0,0,3,6,6,6,6,6,6,6,1,0,0,0,0,0,0,0,4,6,6,6,6,6,6,0,0,0,0,0,0,0,3,6,6,6,6,6,6,6,0,0,1,2,2,3,5,6,6,6,6,6,6,6,6,0,2,6,6,6,6,6,6,6,6,6,6,6,6,5,0,0,3,5,6,6,6,6,6,6,6,6,6,1,0,0,0,0,0,1,3,6,6,6,6,6,3,1,0,0,0,0,0,0,0,0,6,6,6,6,6,2,0,0,0,0,0,0,0,1,3,6,6,6,6,6,5,1,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,6,6,6,6,6,6,6,5,3,0,0,0,0,0,0,6,6,6,6,6,6,5,0,0,0,0,0,0,0,0,3,4,4,4,4,3,0,0,0,0,0,0
310,2,0,0,0,0,0,0,0,0,2,4,4,4,4,4,2,0,0,0,0,0,0,2,6,6,6,6,6,6,6,3,0,0,0,0,0,0,3,6,6,6,6,6,6,6,3,0,0,0,0,0,0,3,6,6,6,6,6,6,6,3,0,0,0,0,0,0,4,6,6,6,6,6,6,6,3,0,0,0,0,3,5,6,6,6,6,6,6,6,6,3,0,0,0,0,1,6,6,6,6,6,6,6,6,6,3,0,0,0,0,1,6,6,6,6,6,6,6,6,6,3,0,0,0,4,6,6,6,6,6,6,6,6,6,6,3,0,0,3,6,6,6,6,6,6,6,6,6,6,6,3,0,6,6,6,6,6,6,6,6,6,6,6,6,6,3,0,1,2,2,2,1,0,3,6,6,6,6,6,6,3,0,0,0,0,0,0,0,0,6,6,6,6,6,6,3,0,0,0,0,0,0,0,0,6,6,6,6,6,6,3,0,0,0,0,0,0,0,0,6,6,6,6,6,6,3,0,0,0,0,0,0,0,0,2,4,4,4,4,4,2
311,2,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,5,0,0,0,0,0,0,0,0,0,1,4,6,6,6,2,0,0,0,0,0,0,0,0,0,6,6,6,6,6,0,0,0,0,0,0,0,0,1,3,6,6,6,6,5,0,0,0,0,0,0,0,5,6,6,6,6,6,6,3,0,0,0,0,0,0,1,6,6,6,6,6,6,6,6,0,0,0,0,1,3,6,6,6,6,6,6,6,6,6,0,0,4,6,6,6,6,6,6,6,6,6,6,6,2,0,0,0,2,4,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,4,6,6,6,6,6,0,0,0,0,0,0,0,0,3,6,6,6,6,6,6,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,6,6,6,6,6,6,3,0,0,0,0,0,0,0,0,3,4,4,4,4,1,0,0,0
312,2,0,0,0,0,0,0,0,0,0,0,3,5,6,6,3,0,0,0,0,0,0,0,0,1,5,6,6,6,6,6,0,0,0,0,0,0,0,1,5,6,6,6,6,6,6,0,0,0,0,0,0,0,5,6,6,6,6,6,6,1,0,0,0,0,0,0,4,6,6,6,6,6,6,3,0,0,0,0,0,0,4,6,6,6,6,6,5,3,0,0,0,1,2,3,5,6,6,6,6,6,6,3,0,0,0,2,6,6,6,6,6,6,6,6,4,3,0,0,0,0,2,6,6,6,6,6,6,6,5,0,0,0,0,0,0,0,4,6,6,6,6,6,6,1,0,0,0,0,0,0,0,3,6,6,6,6,6,6,0,0,0,0,0,0,0,1,6,6,6,6,6,6,2,0,0,0,0,0,0,0,3,6,6,6,6,6,6,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,6,6,6,6,6,6,2,0,0,0,0,0,0,0,0,4,4,4,4,4,3,0,0,0,0,0,0,0,0,0
313,2,0,0,0,0,0,0,1,4,5,6,6,6,2,0,0,0,0,0,0,0,0,3,6,6,6,6,6,1,0,0,0,0,0,0,0,1,5,6,6,6,6,6,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,3,1,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,0,0,0,0,0,1,6,6,6,6,6,6,6,6,6,0,0,0,0,5,6,6,6,6,6,6,6,6,6,6,0,0,1,3,6,6,6,6,6,6,6,6,6,6,6,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,2,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,2,4,6,6,6,6,6,6,6,5,6,6,6,5,0,0,3,6,6,6,6,6,6,6,0,0,0,0,0,0,0,2,6,6,6,6,6,6,6,0,0,0,0,0,0,0,2,6,6,6,6,6,6,2,0,0,0,0,0,0,0,0,2,4,4,4,4,3,0
314,2,0,0,0,0,0,0,2,6,6,6,6,6,4,4,1,0,0,0,0,0,0,3,6,6,6,6,6,6,6,1,0,0,0,0,0,0,3,6,6,6,6,6,6,6,2,0,0,0,0,0,0,3,6,6,6,6,6,6,6,5,0,0,0,0,0,0,3,6,6,6,6,6,6,6,1,0,0,0,0,0,1,5,6,6,6,6,6,6,6,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,0,0,0,0,1,3,6,6,6,6,6,6,6,6,6,0,0,3,5,6,6,6,6,6,6,6,6,6,6,6,0,3,6,6,6,6,6,6,6,6,6,6,6,6,6,0,1,5,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,1,5,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,4,6,6,6,6,6,6,6,0,0,0,0,0,0,2,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,4,6,6,6,6,6,6,6,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,0
315,2,0,0,0,0,0,1,5,6,6,6,6,6,6,5,3,0,0,0,0,0,3,6,6,6,6,6,6,6,6,5,0,0,2,3,5,6,6,6,6,6,6,6,6,4,0,0,3,6,6,6,6,6,6,6,6,6,6,6,3,0,0,3,6,6,6,6,6,6,6,6,6,6,6,6,3,0,4,6,6,6,6,6,6,6,6,6,6,6,6,5,2,6,6,6,6,6,6,6,6,6,6,6,6,4,0,0,0,0,1,3,4,6,6,6,6,6,6,6,3,0,0,0,0,0,0,0,3,6,6,6,6,6,6,6,3,0,0,0,0,0,0,3,6,6,6,6,6,6,6,5,0,0,0,0,0,0,3,6,6,6,6,6,6,4,0,0,0,0,0,0,0,3,6,6,6,6,6,6,3,0,0,0,0,0,0,0,3,6,6,6,6,6,6,5,1,0,0,0,0,0,0,3,6,6,6,6,6,6,6,6,0,0,0,0,0,0,3,6,6,6,6,6,6,6,6,0,0,0,0,0,0,2,4,4,4,4,4,4,4,4
316,2,0,0,0,0,0,0,1,4,5,6,6,6,6,3,0,0,0,0,0,0,0,3,6,6,6,6,6,6,6,5,0,0,0,0,0,0,3,6,6,6,6,6,6,6,4,0,0,0,0,0,0,3,6,6,6,6,6,6,6,3,0,1,2,2,2,2,5,6,6,6,6,6,6,4,0,5,6,6,6,6,6,6,6,6,6,6,6,6,5,1,6,6,6,6,6,6,6,6,6,6,6,6,6,5,1,3,4,4,4,4,4,6,6,6,6,6,6,6,3,0,0,0,0,0,0,0,3,6,6,6,6,6,6,3,0,0,0,0,0,0,0,3,6,6,6,6,6,6,3,0,0,0,0,0,0,0,3,6,6,6,6,6,6,3,0,0,0,0,0,0,0,3,6,6,6,6,6,6,3,0,0,0,0,0,0,0,3,6,6,6,6,6,6,3,0,0,0,0,0,0,0,3,6,6,6,6,6,6,4,0,0,0,0,0,0,0,3,6,6,6,6,6,6,6,3,0,0,0,0,0,0,2,4,4,4,4,4,4,3,0
317,2,0,0,0,0,2,3,4,4,4,3,1,0,0,0,0,0,0,2,5,6,6,6,6,6,6,1,0,0,0,0,0,1,6,6,6,6,6,6,6,6,5,0,0,0,0,2,6,6,6,6,6,6,6,6,6,6,0,0,0,0,3,6,6,6,6,6,6,6,6,6,6,0,0,0,0,3,6,6,6,6,6,6,6,6,6,6,0,0,0,0,3,6,6,6,6,6,6,6,6,6,6,0,0,0,0,3,6,6,6,6,6,6,6,6,6,6,5,2,0,0,3,6,6,6,6,6,6,6,6,6,6,6,6,0,0,1,4,6,6,6,6,6,6,6,6,6,5,2,0,0,0,0,0,0,0,3,6,6,6,6,6,1,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,4,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,1,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,2,0,0,0,0,0,0,2,2,2,3,4,4,4,3,1
318,2,0,0,0,0,0,0,2,6,6,6,6,6,6,5,0,0,0,0,0,0,0,4,6,6,6,6,6,6,6,0,0,0,0,0,1,5,6,6,6,6,6,6,6,6,1,0,1,4,6,6,6,6,6,6,6,6,6,6,6,2,3,6,6,6,6,6,6,6,6,6,6,6,6,6,0,5,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,2,2,2,3,5,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,4,6,6,6,6,6,6,6,0,0,0,0,0,0,0,3,6,6,6,6,6,6,6,0,0,0,0,0,0,0,3,6,6,6,6,6,6,6,0,0,0,0,0,0,0,1,4,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,3,6,6,6,6,6,0,0,0,0,0,0,0,0,0,5,6,6,6,6,6,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,2,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,1,4,4,4,4,4,3
319,2,3,4,6,5,3,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,1,0,0,0,0,0,0,0,0,0,5,6,6,6,6,5,1,0,0,0,0,0,0,0,0,3,6,6,6,6,6,6,2,0,0,0,0,0,0,0,6,6,6,6,6,6,6,5,1,0,0,0,0,0,0,5,6,6,6,6,6,6,6,6,1,0,0,0,0,0,3,6,6,6,6,6,6,6,6,5,0,0,0,0,0,1,5,6,6,6,6,6,6,6,6,5,1,0,0,0,0,0,0,2,4,4,6,6,6,6,6,3,0,0,0,0,0,0,0,0,0,1,6,6,6,6,4,0,0,0,0,0,0,0,0,0,0,4,6,6,6,6,5,0,0,0,0,0,0,0,0,0,0,3,6,6,6,6,2,0,0,0,0,0,0,0,0,0,0,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0,4,6,6,6,6,1,0,0,0,0,0,0,0,0,0,5,6,6,6,6,5,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4
320,2,0,0,0,5,6,6,6,6,4,1,0,0,0,0,0,0,0,5,6,6,6,6,6,6,6,0,0,0,0,0,0,0,1,6,6,6,6,6,6,6,3,1,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,6,6,6,6,6,6,6,6,1,0,0,0,0,0,0,6,6,6,6,6,6,6,6,5,0,0,0,0,1,3,6,6,6,6,6,6,6,6,6,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,0,0,0,2,6,6,6,6,6,6,6,6,6,6,6,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,1,5,6,6,6,6,6,6,6,6,6,6,1,0,0,0,0,0,0,1,6,6,6,6,6,6,6,6,5,0,0,0,0,0,0,1,5,6,6,6,6,6,6,6,4,0,0,0,0,0,0,3,6,6,6,6,6,6,6,6,0,0,0,0,0,0,1,4,6,6,6,6,6,6,4,0,0,0,0,0,0,0,0,2,4,4,4,4,4,0
321,2,0,0,0,0,5,6,6,6,6,6,6,6,3,0,0,0,0,0,1,6,6,6,6,6,6,6,6,3,0,0,0,2,6,6,6,6,6,6,6,6,6,6,2,0,0,0,3,6,6,6,6,6,6,6,6,6,6,2,0,0,0,3,6,6,6,6,6,6,6,6,6,6,6,3,0,3,6,6,6,6,6,6,6,6,6,6,6,6,3,0,6,6,6,6,6,6,6,6,6,6,6,6,6,3,0,5,6,6,6,6,6,6,6,6,6,6,6,6,3,0,0,2,4,4,6,6,6,6,6,6,6,6,6,3,0,0,0,0,0,0,0,4,6,6,6,6,6,6,4,0,0,0,0,0,0,0,3,6,6,6,6,6,6,6,2,0,0,0,0,0,0,3,6,6,6,6,6,6,6,1,0,0,0,0,0,0,3,6,6,6,6,6,6,6,1,0,0,0,0,0,0,3,6,6,6,6,6,6,6,5,0,0,0,0,0,0,0,2,5,6,6,6,6,6,6,0,0,0,0,0,0,0,0,2,4,4,4,4,4,3
322,2,0,0,0,0,0,0,0,0,0,3,6,6,6,5,0,0,0,0,0,0,0,0,0,5,6,6,6,6,6,2,0,0,0,0,0,0,0,4,6,6,6,6,6,6,6,0,0,0,0,0,1,5,6,6,6,6,6,6,6,5,0,0,0,0,0,4,6,6,6,6,6,6,6,6,3,0,0,0,3,5,6,6,6,6,6,6,6,6,6,6,3,4,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,4,2,0,0,4,6,6,6,6,6,0,3,4,3,1,0,0,0,0,3,6,6,6,6,5,0,0,0,0,0,0,0,0,0,3,6,6,6,6,3,0,0,0,0,0,0,0,0,0,3,6,6,6,6,6,0,0,0,0,0,0,0,0,0,3,6,6,6,6,5,0,0,0,0,0,0,0,0,1,5,6,6,6,6,1,0,0,0,0,0,0,0,0,6,6,6,6,6,6,4,0,0,0,0,0,0,0,0,5,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,2,4,4,4,4,3
323,2,0,0,0,0,1,0,2,6,6,6,4,3,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,0,0,0,0,0,0,5,6,6,6,6,6,6,6,6,0,0,0,0,1,5,6,6,6,6,6,6,6,3,1,0,0,0,0,4,6,6,6,6,6,6,6,6,0,0,0,0,0,1,6,6,6,6,6,6,6,6,6,3,1,0,0,0,3,6,6,6,6,6,6,6,6,6,6,6,0,0,0,4,6,6,6,6,6,6,6,6,6,6,6,3,0,0,6,6,6,6,6,6,6,6,6,6,6,6,5,1,0,3,4,4,4,4,4,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,3,6,6,6,6,6,6,6,0,0,0,0,0,0,0,1,6,6,6,6,6,6,6,1,0,0,0,0,0,0,0,5,6,6,6,6,6,6,5,0,0,0,0,0,0,0,0,4,6,6,6,6,6,6,0,0,0,0,0,0,0,0,6,6,6,6,6,6,4,0,0,0,0,0,0,0,2,4,4,4,4,4,3,0
324,2,0,0,0,0,0,0,0,2,3,4,4,4,4,4,2,0,0,0,0,0,0,0,6,6,6,6,6,6,6,3,0,0,0,0,1,2,5,6,6,6,6,6,6,6,3,0,0,0,0,3,6,6,6,6,6,6,6,6,4,0,0,0,2,3,6,6,6,6,6,6,6,6,6,5,0,0,1,6,6,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,4,0,3,6,6,6,6,6,6,6,6,6,6,6,6,0,0,3,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,1,2,2,2,2,5,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,0,0,0,0,0,0,0,1,5,6,6,6,6,6,6,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,0,0,0,0,0,0,2,6,6,6,6,6,6,6,3,0,0,0,0,0,0,3,6,6,6,6,6,5,1,0,0,0,0,0,0,0,0,0,2,4,4,4,2,0,0,0,0
325,2,0,0,0,0,0,1,3,5,6,6,6,6,5,3,0,0,0,0,0,3,6,6,6,6,6,6,6,6,6,0,3,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,4,2,0,4,6,6,6,6,6,6,0,1,2,1,0,0,0,0,3,6,6,6,6,6,6,0,0,0,0,0,0,0,0,3,6,6,6,6,6,6,0,0,0,0,0,0,0,0,3,6,6,6,6,6,6,0,0,0,0,0,0,0,0,3,6,6,6,6,6,6,0,0,0,0,0,0,0,0,1,5,6,6,6,6,6,0,0,0,0,0,0,0,0,0,4,6,6,6,6,6,0,0,0,0,0,0,0,0,3,6,6,6,6,6,6,0,0,0,0,0,0,0,0,1,5,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,1,0,0,0,0,0,0,0,0,0,6,6,6,6,6,5,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3
