,MAL_num,year_num,month_num,day_num,RPT_num,VAL_num,ROS_num,KIL_num,SHA_num,BIR_num,DUB_num,CLA_num,MUL_num,CLO_num,BEL_num
2239,20.0,67,2,18,18.79,17.46,16.92,8.67,15.67,10.13,10.5,10.04,9.79,13.92,16.17
2240,24.58,67,2,19,23.63,24.21,18.75,13.5,21.29,14.25,19.08,14.17,13.92,17.67,24.21
2241,30.13,67,2,20,13.92,12.12,13.0,9.29,15.21,9.59,14.83,13.5,11.83,14.62,24.04
2242,28.67,67,2,21,15.46,17.04,13.96,13.62,19.08,12.12,16.17,13.25,13.5,16.96,24.33
2243,11.29,67,2,22,18.58,11.83,16.04,6.5,13.92,9.25,11.34,6.71,9.33,10.79,9.5
2244,23.63,67,2,23,18.16,13.96,13.13,10.71,14.17,9.46,16.33,11.04,11.21,14.79,19.0
2245,26.0,67,2,24,24.41,19.17,20.96,14.79,18.63,13.54,15.09,14.67,13.83,18.84,21.71
2246,19.33,67,2,25,18.25,13.33,17.96,12.29,14.17,11.87,12.04,12.62,11.96,17.29,14.71
2247,16.54,67,2,26,11.25,12.96,8.71,7.33,13.88,8.46,13.75,9.87,9.87,11.38,14.75
2248,31.66,67,2,27,28.91,25.17,23.91,18.21,24.83,18.29,22.08,19.62,18.29,22.75,31.13
2249,29.79,67,2,28,19.25,22.54,14.71,16.17,24.37,16.75,23.04,17.16,18.16,18.46,27.29
2250,28.16,67,3,1,14.67,17.16,13.29,12.33,19.08,12.92,20.88,16.04,16.62,16.38,24.41
2251,30.63,67,3,2,13.42,12.87,11.0,10.29,16.5,15.21,21.92,15.37,16.96,16.79,23.29
2252,24.3,67,3,3,13.59,13.21,13.96,8.42,11.17,10.67,18.71,14.29,12.17,14.25,21.34
2253,21.12,67,3,4,15.92,13.21,14.96,11.38,10.79,11.79,14.71,14.88,11.79,16.17,21.04
2254,26.54,67,3,5,19.55,19.58,15.79,12.75,17.33,13.08,15.46,21.62,12.75,18.21,29.38
2255,28.42,67,3,6,20.41,18.58,19.38,13.29,16.83,14.79,19.17,15.96,16.0,18.05,26.46
2256,28.04,67,3,7,24.92,16.54,21.87,17.75,17.75,14.37,16.75,15.79,15.87,20.62,24.92
2257,16.42,67,3,8,9.0,8.58,11.12,4.67,8.63,6.17,9.25,7.33,8.42,9.87,8.33
2258,18.66,67,3,9,19.12,12.46,19.0,9.25,11.25,6.67,13.5,5.17,8.96,8.42,8.33
2259,27.04,67,3,10,19.58,23.25,17.46,13.0,23.09,15.25,22.83,16.25,15.37,17.92,28.21
2260,37.59,67,3,11,21.09,24.62,15.16,16.75,24.67,16.75,26.54,20.38,20.5,20.5,28.84
2261,17.0,67,3,12,5.88,9.08,5.88,2.42,9.0,5.0,11.92,6.96,7.04,9.08,16.33
2262,22.83,67,3,13,17.58,16.33,11.83,10.67,17.21,9.92,16.71,12.71,13.54,12.33,22.21
2263,31.96,67,3,14,22.34,20.0,20.08,14.12,21.09,16.0,22.29,21.54,17.5,21.0,30.75
2264,25.84,67,3,15,15.09,11.12,10.88,9.87,13.79,10.58,17.92,12.42,15.09,13.46,19.67
2265,21.12,67,3,16,11.42,10.13,10.08,6.21,10.71,8.17,14.71,13.17,9.62,12.83,20.5
2266,31.88,67,3,17,19.79,12.87,17.33,12.92,19.25,16.42,25.25,19.33,21.12,20.46,23.58
2267,20.91,67,3,18,21.21,8.75,10.54,11.63,13.42,11.58,17.08,12.67,13.29,11.71,15.71
2268,22.42,67,3,19,17.83,7.83,13.0,11.34,12.33,9.33,19.95,11.71,14.96,16.13,16.21
2269,24.17,67,3,20,8.5,8.25,9.42,6.46,13.37,9.87,17.21,10.46,14.25,12.5,19.0
2270,23.13,67,3,21,9.71,8.04,9.5,6.13,10.21,10.25,20.38,12.25,14.83,13.04,19.41
2271,19.12,67,3,22,13.83,10.92,9.46,7.83,13.59,11.83,17.04,12.46,14.37,12.0,16.62
2272,21.04,67,3,23,12.46,9.59,8.17,7.92,12.38,8.83,15.04,9.83,10.96,11.92,17.37
2273,23.67,67,3,24,17.83,16.29,16.46,10.96,14.09,10.96,16.29,14.29,12.33,15.09,22.25
2274,23.91,67,3,25,20.79,15.37,17.75,12.71,15.16,12.67,17.12,14.25,13.59,14.92,20.5
2275,27.79,67,3,26,18.29,15.46,12.62,11.38,18.38,11.75,20.38,12.92,14.54,13.83,24.17
2276,22.13,67,3,27,16.08,15.34,11.17,10.75,17.46,12.08,19.62,11.04,15.16,13.7,19.46
2277,27.84,67,3,28,15.16,10.13,11.17,12.29,14.0,11.0,18.16,9.5,13.75,11.38,17.71
2278,22.58,67,3,29,12.79,5.29,9.08,8.08,9.67,5.96,15.09,6.79,11.42,10.34,12.79
2279,12.75,67,3,30,12.38,5.04,7.75,7.21,7.79,4.67,11.5,3.71,8.12,7.21,10.79
2280,9.29,67,3,31,9.79,7.29,8.25,4.5,5.75,1.38,6.96,2.13,3.79,5.88,5.83
2281,25.88,67,4,1,22.25,17.92,16.54,11.42,16.96,12.71,11.87,11.87,12.75,14.5,21.04
2282,18.41,67,4,2,13.08,12.46,9.59,9.71,14.96,9.96,15.09,11.25,12.46,9.87,16.42
2283,17.96,67,4,3,12.62,11.21,9.04,9.62,14.37,9.87,13.54,10.34,11.21,10.92,15.46
2284,23.5,67,4,4,10.08,9.83,7.87,7.92,12.62,9.0,15.83,10.58,12.62,13.59,17.92
2285,27.71,67,4,5,20.5,12.54,13.62,13.67,15.83,11.46,19.67,13.08,15.92,18.25,16.79
2286,31.13,67,4,6,20.12,15.54,22.0,14.04,14.54,11.92,18.54,13.83,13.92,16.38,21.04
2287,26.08,67,4,7,14.37,14.42,25.54,11.42,11.42,8.21,15.92,10.63,9.71,13.88,21.92
2288,16.29,67,4,8,13.5,11.67,23.79,11.46,11.87,6.38,15.16,9.13,9.17,10.88,11.42
2289,14.92,67,4,9,13.79,13.88,26.34,11.58,13.75,10.58,18.05,11.63,11.5,14.42,18.0
2290,12.38,67,4,10,14.42,12.67,30.54,12.17,10.25,9.04,17.12,9.21,10.13,11.46,15.0
2291,15.67,67,4,11,11.67,13.96,19.67,9.67,10.58,7.25,11.83,7.92,7.5,10.54,12.33
2292,11.96,67,4,12,7.71,7.5,15.21,6.13,8.08,2.42,7.79,4.96,4.38,6.17,10.92
2293,8.63,67,4,13,6.29,5.54,15.79,6.42,8.42,2.62,8.71,3.37,3.83,4.21,5.46
2294,6.08,67,4,14,6.83,5.71,14.83,4.33,7.21,2.08,4.54,1.25,2.29,1.75,4.88
2295,12.04,67,4,15,10.37,5.91,5.21,4.54,8.46,2.75,9.38,4.33,6.13,6.38,8.87
2296,15.16,67,4,16,8.71,6.67,4.71,4.21,8.79,3.25,6.29,4.0,6.08,9.25,7.33
2297,17.75,67,4,17,11.12,7.58,6.38,6.04,8.87,4.42,12.79,4.63,8.46,10.41,8.75
2298,11.42,67,4,18,9.08,6.71,10.54,5.37,5.46,4.29,7.08,3.96,4.92,7.04,8.71
2299,26.34,67,4,19,12.58,10.88,14.17,9.67,14.83,11.17,17.71,12.83,14.58,14.71,20.5
2300,22.5,67,4,20,19.92,16.08,12.17,13.54,20.67,14.12,18.12,15.41,16.38,15.54,22.58
2301,19.83,67,4,21,18.05,12.25,14.29,10.13,13.92,8.75,12.33,7.71,11.5,12.0,12.96
2302,15.41,67,4,22,11.54,11.29,9.59,6.87,12.54,8.38,10.88,9.59,9.08,10.83,15.0
2303,11.21,67,4,23,9.83,6.04,6.17,4.38,6.13,3.17,7.5,4.46,4.29,4.83,10.75
2304,16.42,67,4,24,14.09,13.0,11.38,8.54,12.0,10.37,10.71,10.83,10.5,11.63,17.04
2305,7.83,67,4,25,8.71,6.17,6.71,4.75,6.54,3.88,6.83,2.17,5.88,4.92,10.21
2306,15.25,67,4,26,8.54,10.08,7.87,4.67,9.62,6.42,9.38,9.54,7.87,9.08,15.83
2307,8.54,67,4,27,8.25,6.83,13.59,6.54,6.96,4.29,7.38,5.96,5.13,6.13,5.88
2308,11.54,67,4,28,5.66,5.29,8.87,6.92,7.87,5.37,6.46,5.75,5.71,5.71,5.04
2309,12.58,67,4,29,7.58,6.38,9.25,7.96,8.67,3.79,5.58,2.88,6.75,6.17,6.5
2310,22.0,67,4,30,18.88,12.46,9.46,8.92,14.54,8.75,13.13,11.08,12.04,11.46,17.12
2311,22.13,67,5,1,20.46,15.71,13.92,11.42,16.75,12.0,13.83,13.08,12.46,12.08,19.5
2312,13.96,67,5,2,16.58,9.54,10.0,7.17,11.67,7.54,8.75,7.0,6.71,8.12,11.21
2313,25.12,67,5,3,16.88,14.42,15.75,10.0,16.21,12.38,16.46,12.38,11.34,13.62,18.38
2314,27.33,67,5,4,13.21,11.46,19.0,11.08,12.54,10.88,17.58,10.58,12.54,14.29,12.33
2315,26.79,67,5,5,13.21,15.25,16.04,12.0,15.29,11.46,15.29,12.71,14.17,16.5,18.63
2316,16.79,67,5,6,14.42,12.5,10.04,8.75,12.25,8.17,9.21,9.04,6.71,7.87,12.33
2317,15.25,67,5,7,17.96,15.87,14.12,9.21,12.04,8.29,9.29,7.92,9.67,8.08,10.54
2318,7.62,67,5,8,15.12,11.67,15.96,8.46,12.62,8.87,10.71,6.25,8.21,5.83,6.96
2319,8.5,67,5,9,5.09,4.75,7.17,4.42,4.75,3.63,6.46,2.88,4.38,4.38,6.38
2320,4.79,67,5,10,4.17,4.38,8.12,2.17,2.83,0.13,2.29,1.38,1.13,2.37,7.0
2321,11.29,67,5,11,10.0,13.59,22.83,8.12,10.96,6.58,9.5,10.08,6.71,6.58,12.83
2322,15.46,67,5,12,14.67,16.79,22.42,10.25,11.42,7.75,12.71,10.13,9.0,8.08,16.38
2323,11.0,67,5,13,10.79,14.04,18.05,6.42,11.46,9.08,12.67,9.38,8.25,6.63,17.04
2324,15.04,67,5,14,9.17,10.46,17.54,6.38,7.92,6.25,9.83,6.08,6.25,6.83,11.87
2325,17.71,67,5,15,11.87,11.42,23.25,9.67,9.0,8.25,15.09,11.63,8.79,8.83,18.05
2326,12.46,67,5,16,11.46,11.34,11.87,5.88,9.79,3.71,7.79,10.0,5.13,6.04,15.34
2327,20.46,67,5,17,11.63,10.25,11.5,5.37,11.71,6.17,8.5,9.38,6.92,8.79,16.5
2328,13.46,67,5,18,11.08,10.13,10.63,5.58,7.87,5.21,9.5,7.08,5.37,6.04,15.54
2329,17.88,67,5,19,22.75,18.91,15.92,11.25,18.54,12.08,15.09,11.96,12.46,11.38,18.08
2330,25.25,67,5,20,22.08,18.38,19.46,11.67,21.87,13.67,18.58,14.83,16.54,17.41,21.75
2331,19.5,67,5,21,24.62,19.21,19.92,13.62,17.58,11.75,14.62,13.08,11.92,15.96,19.7
2332,16.62,67,5,22,24.83,20.96,21.54,15.41,21.17,13.62,16.83,11.29,14.96,15.46,15.87
2333,13.33,67,5,23,17.58,16.29,14.12,8.83,17.16,9.04,11.34,9.71,9.25,10.63,13.37
2334,10.79,67,5,24,15.63,12.54,15.16,9.92,17.0,10.96,12.79,11.21,10.67,9.96,10.08
2335,14.33,67,5,25,6.08,8.08,8.08,5.41,12.46,7.0,8.83,11.0,7.04,7.92,13.0
2336,13.92,67,5,26,12.5,12.04,12.71,6.29,13.62,6.67,9.0,14.54,6.71,12.75,19.41
2337,11.96,67,5,27,5.63,5.96,4.29,2.08,7.38,3.58,3.63,8.63,3.21,6.67,12.75
2338,6.0,67,5,28,10.17,6.08,7.83,3.88,5.96,2.42,4.25,5.41,2.62,2.75,5.83
2339,6.83,67,5,29,5.96,8.21,8.79,4.75,6.38,2.88,6.29,8.12,3.67,5.58,8.92
2340,6.34,67,5,30,3.96,4.42,4.08,2.08,5.71,1.21,2.83,6.5,2.46,5.29,6.17
2341,7.54,67,5,31,7.12,8.58,5.91,2.62,6.34,1.87,4.79,5.41,1.92,3.08,10.17
2342,6.75,67,6,1,10.88,9.5,8.92,5.79,10.92,5.58,3.88,9.21,6.04,6.13,11.08
2343,11.63,67,6,2,5.5,6.42,8.04,4.67,5.66,4.0,5.09,11.34,5.17,8.29,14.42
2344,16.5,67,6,3,7.92,9.17,13.08,4.33,7.96,6.25,10.0,15.0,9.38,12.38,18.63
2345,15.79,67,6,4,3.13,5.63,7.25,4.42,8.87,6.17,8.75,9.79,7.87,8.92,10.41
2346,17.16,67,6,5,8.38,12.58,11.17,7.0,13.75,8.71,10.88,11.75,10.13,8.42,17.79
2347,22.67,67,6,6,14.96,11.42,15.92,9.42,17.37,11.34,16.38,13.29,12.87,13.25,17.54
2348,15.63,67,6,7,14.25,9.54,8.04,6.71,13.75,6.34,8.67,10.25,9.08,10.92,12.71
2349,10.71,67,6,8,7.17,6.0,7.04,4.21,7.29,3.54,6.13,6.54,4.92,6.29,6.96
2350,12.79,67,6,9,7.79,4.25,6.54,2.83,6.0,3.21,8.17,3.79,5.09,3.92,9.21
2351,3.83,67,6,10,4.08,2.67,3.88,2.0,5.58,0.0,3.92,1.67,1.54,3.83,4.04
2352,7.08,67,6,11,4.21,3.63,4.58,2.08,5.0,0.92,5.0,1.58,3.29,3.29,5.21
2353,11.92,67,6,12,5.29,5.09,5.88,2.96,6.5,3.08,4.96,6.25,4.29,5.37,5.37
2354,6.5,67,6,13,4.75,8.25,2.37,1.5,7.29,3.75,2.75,5.46,3.17,3.25,6.42
2355,5.21,67,6,14,6.13,3.75,4.96,2.29,4.29,2.04,4.67,2.92,1.71,1.46,7.87
2356,4.67,67,6,15,6.13,3.0,6.29,2.71,4.63,1.75,1.79,5.09,2.71,2.37,9.17
2357,6.34,67,6,16,6.25,4.54,9.29,3.29,4.12,1.5,2.46,4.42,2.96,4.42,5.88
2358,5.54,67,6,17,5.41,5.96,7.29,2.42,6.5,2.13,3.04,5.17,1.79,3.04,6.0
2359,8.17,67,6,18,11.5,9.21,5.0,4.42,8.79,3.79,2.79,6.79,4.25,5.71,8.67
2360,13.59,67,6,19,9.67,10.04,8.96,4.38,12.08,6.5,8.63,10.13,7.87,8.29,16.0
2361,23.87,67,6,20,18.34,12.25,13.21,11.5,18.46,13.59,15.16,16.25,13.21,13.5,18.46
2362,17.5,67,6,21,13.04,12.62,13.25,8.67,14.67,8.67,11.34,10.63,9.46,10.41,14.67
2363,15.09,67,6,22,12.62,9.38,11.46,6.38,9.33,4.0,8.33,6.25,5.83,7.38,11.21
2364,11.63,67,6,23,11.46,7.38,11.71,3.75,8.38,2.83,6.08,6.08,4.63,4.83,8.17
2365,14.83,67,6,24,14.37,17.75,10.5,7.92,16.83,9.04,7.92,12.5,9.0,8.58,10.0
2366,8.96,67,6,25,13.04,6.54,14.46,6.79,13.08,8.58,6.21,9.59,5.66,6.71,13.62
2367,8.83,67,6,26,14.83,6.92,14.96,5.83,11.63,3.46,3.54,9.04,4.33,3.88,8.87
2368,9.79,67,6,27,9.46,5.5,6.92,3.58,9.0,3.29,5.37,7.54,5.37,5.63,12.33
2369,25.17,67,6,28,14.71,11.34,16.13,8.58,13.83,11.17,14.42,15.34,12.79,14.12,21.79
2370,23.16,67,6,29,10.17,6.21,8.08,7.12,13.0,9.17,12.17,12.12,9.38,10.46,15.41
2371,11.42,67,6,30,4.42,4.54,5.25,1.92,5.37,2.33,6.5,6.21,3.42,4.0,11.79
2372,14.67,67,7,1,8.79,9.46,9.96,4.71,10.75,7.04,6.0,8.79,6.79,7.46,15.92
2373,19.08,67,7,2,11.75,11.29,9.62,6.75,14.46,8.58,11.58,11.21,10.5,9.87,18.63
2374,22.25,67,7,3,12.62,10.34,9.62,9.46,16.04,10.88,13.29,13.08,12.71,10.92,15.92
2375,13.33,67,7,4,6.79,4.96,8.12,2.71,7.92,3.92,4.96,4.38,4.96,4.25,9.13
2376,10.79,67,7,5,5.96,8.04,8.33,5.37,7.83,5.0,5.83,10.46,5.09,7.12,17.96
2377,15.67,67,7,6,10.71,12.87,11.67,6.96,10.5,8.08,8.46,11.34,7.79,8.92,15.59
2378,14.5,67,7,7,15.75,11.92,11.79,8.33,12.38,9.21,9.25,11.38,10.13,10.37,12.33
2379,22.75,67,7,8,16.13,12.71,11.04,9.29,16.17,10.54,12.58,14.09,11.21,10.92,16.33
2380,19.75,67,7,9,11.38,10.79,10.88,5.41,13.0,7.38,10.0,14.75,9.13,10.17,22.0
2381,17.37,67,7,10,9.08,8.25,11.87,3.54,10.88,7.21,8.25,12.54,9.75,10.08,15.96
2382,9.83,67,7,11,4.79,3.75,3.96,1.87,6.21,2.21,4.25,3.0,3.04,1.08,5.58
2383,8.42,67,7,12,3.13,3.29,8.12,2.71,5.17,1.46,3.46,4.88,5.79,6.63,5.58
2384,21.04,67,7,13,5.33,5.75,5.33,2.17,6.96,2.0,5.5,7.17,5.37,10.0,8.71
2385,24.46,67,7,14,12.29,10.37,10.58,4.42,11.12,3.79,5.0,5.37,4.0,6.17,5.17
2386,13.96,67,7,15,8.83,12.96,8.29,4.67,10.58,4.42,5.5,7.87,4.71,7.87,12.0
2387,18.0,67,7,16,16.38,17.79,15.12,11.42,16.42,10.29,7.04,14.33,11.79,15.92,20.75
2388,18.38,67,7,17,10.29,13.83,9.17,7.25,12.83,8.08,4.71,14.33,8.54,13.25,20.0
2389,8.83,67,7,18,11.5,9.13,12.62,7.38,10.34,6.87,7.12,7.79,6.79,10.63,12.04
2390,16.46,67,7,19,7.17,5.88,10.17,3.96,10.37,6.63,6.63,7.75,7.33,9.71,12.33
2391,12.75,67,7,20,5.41,4.29,6.96,2.79,7.38,4.04,6.25,4.42,5.04,5.46,8.0
2392,7.0,67,7,21,4.63,4.5,4.46,1.96,4.29,0.25,4.04,1.25,2.37,3.08,4.08
2393,4.83,67,7,22,6.0,7.54,15.04,2.67,5.71,2.67,3.21,5.25,3.33,4.46,7.21
2394,12.12,67,7,23,12.17,9.92,9.13,3.67,10.29,5.04,3.54,11.12,5.09,7.71,14.17
2395,19.55,67,7,24,13.04,10.37,13.37,6.0,12.96,8.79,11.29,10.29,8.33,11.34,12.87
2396,16.25,67,7,25,11.34,11.17,10.63,4.71,11.17,6.42,7.12,10.54,7.33,9.25,16.25
2397,19.62,67,7,26,12.46,11.42,14.0,7.96,13.33,9.54,10.71,15.41,10.96,14.54,18.05
2398,14.58,67,7,27,5.04,5.33,5.66,3.83,8.87,5.25,6.25,6.42,5.66,5.88,11.63
2399,15.71,67,7,28,9.54,8.58,7.83,4.38,10.0,5.66,7.58,8.08,7.67,8.12,13.83
2400,14.5,67,7,29,14.04,12.83,14.88,6.34,9.5,7.46,8.08,11.5,7.79,9.29,17.54
2401,15.71,67,7,30,13.25,9.38,12.62,6.04,9.96,7.83,8.12,12.21,8.42,11.75,18.96
2402,14.46,67,7,31,7.04,4.46,6.58,4.33,5.88,4.83,3.83,8.04,6.0,7.54,15.83
2403,13.54,67,8,1,10.34,6.92,8.54,4.63,9.42,5.33,7.62,8.54,7.21,6.08,17.75
2404,16.54,67,8,2,4.63,10.29,5.37,4.12,10.67,7.12,5.5,8.5,7.12,6.87,15.16
2405,22.5,67,8,3,14.71,12.54,7.08,6.13,12.54,7.87,11.46,10.67,10.58,10.92,17.37
2406,19.08,67,8,4,13.13,10.21,8.04,7.71,10.37,7.67,11.71,9.29,10.5,11.38,12.5
2407,13.67,67,8,5,7.58,10.58,9.87,4.79,10.29,7.38,6.71,7.58,6.75,8.42,13.04
2408,9.59,67,8,6,18.34,15.04,12.46,9.59,12.87,9.25,6.42,10.63,8.21,10.96,10.29
2409,17.71,67,8,7,16.25,9.54,12.96,9.29,15.75,14.71,11.63,14.25,11.58,10.37,12.96
2410,21.84,67,8,8,10.63,6.5,11.04,7.46,11.63,9.71,7.38,12.5,10.17,8.71,15.71
2411,12.75,67,8,9,10.25,9.0,8.38,5.54,9.67,6.42,4.5,8.79,7.54,5.79,12.04
2412,6.71,67,8,10,8.29,5.41,7.71,4.33,9.5,4.83,4.88,2.46,3.71,2.21,5.58
2413,16.92,67,8,11,15.25,10.41,7.75,8.71,15.16,8.96,11.5,11.0,10.17,8.58,13.75
2414,24.96,67,8,12,18.71,11.67,10.46,10.41,15.87,11.08,15.71,12.54,13.29,16.13,15.0
2415,10.34,67,8,13,10.79,10.04,9.29,5.96,9.46,6.5,9.21,6.67,5.96,6.29,7.54
2416,16.21,67,8,14,15.29,10.54,11.12,9.42,16.46,10.5,15.5,13.33,11.87,11.25,13.67
2417,10.17,67,8,15,9.87,8.42,9.46,5.71,11.38,6.96,11.54,9.5,5.88,8.46,13.17
2418,11.04,67,8,16,14.42,11.79,12.75,7.96,17.29,9.08,10.96,8.75,9.17,8.38,10.67
2419,7.21,67,8,17,13.88,10.71,12.29,6.79,11.96,6.08,8.75,7.04,5.96,6.5,10.25
2420,14.37,67,8,18,13.88,9.83,13.96,8.29,12.25,7.83,9.83,8.67,8.04,5.37,12.71
2421,8.17,67,8,19,4.42,5.96,13.62,3.92,6.34,2.83,4.33,6.71,4.21,3.92,6.58
2422,6.75,67,8,20,8.67,3.08,9.46,2.42,6.08,2.46,3.37,2.5,1.92,1.13,4.38
2423,8.67,67,8,21,8.12,8.67,4.96,2.96,10.88,4.88,5.17,6.29,4.54,5.5,5.54
2424,8.04,67,8,22,3.83,6.79,5.46,2.37,6.29,3.17,3.54,3.75,2.71,3.29,7.75
2425,4.12,67,8,23,4.33,5.21,4.25,1.42,4.04,1.33,3.92,4.75,1.87,1.25,10.08
2426,6.38,67,8,24,8.54,11.34,7.08,4.71,9.13,4.33,2.83,7.67,3.21,3.54,10.08
2427,12.29,67,8,25,11.21,9.87,10.13,8.08,10.37,8.08,3.79,9.71,8.0,8.79,15.75
2428,9.54,67,8,26,8.0,6.71,7.5,2.04,7.41,2.62,4.54,5.79,4.25,5.75,7.08
2429,9.04,67,8,27,4.17,2.5,6.0,2.13,4.12,1.13,4.71,3.13,3.92,3.13,4.54
2430,12.33,67,8,28,8.33,7.04,5.33,2.29,8.04,4.17,5.71,9.0,4.58,4.79,14.42
2431,16.54,67,8,29,10.83,7.33,7.17,5.0,11.46,7.17,10.54,8.29,8.46,8.79,14.37
2432,22.04,67,8,30,10.37,8.75,9.25,5.88,14.79,8.21,12.96,10.92,10.37,10.25,16.92
2433,12.46,67,8,31,6.21,6.17,9.46,3.5,7.25,4.25,3.96,4.04,3.63,4.42,6.71
2434,15.59,67,9,1,10.71,9.33,9.92,6.29,11.0,7.5,8.87,9.04,7.79,6.71,12.92
2435,25.58,67,9,2,14.04,12.92,12.17,9.17,17.21,12.12,15.0,14.62,11.87,10.83,19.62
2436,24.04,67,9,3,23.38,23.54,17.96,14.67,25.04,16.46,19.67,17.0,16.62,14.79,26.46
2437,18.38,67,9,4,22.58,19.92,16.46,12.08,16.62,12.38,14.54,13.7,12.38,13.21,19.25
2438,25.54,67,9,5,27.63,22.79,20.04,16.46,23.71,17.33,22.34,18.16,19.12,18.71,23.79
2439,18.54,67,9,6,12.79,11.34,8.12,7.71,11.17,8.54,12.75,9.25,11.12,8.96,16.17
2440,6.67,67,9,7,5.66,4.63,4.54,2.75,5.09,2.96,5.41,3.71,4.67,3.58,8.0
2441,8.75,67,9,8,3.92,5.21,4.71,1.58,1.29,0.54,4.54,3.42,2.29,1.87,11.04
2442,9.46,67,9,9,4.67,11.75,7.0,2.54,3.58,3.79,5.79,6.21,3.33,4.17,16.13
2443,10.96,67,9,10,8.75,3.0,7.29,3.5,6.21,4.5,3.5,6.17,5.29,5.79,6.17
2444,18.41,67,9,11,20.3,10.75,10.5,8.79,13.17,8.71,9.46,11.5,10.54,10.29,13.5
2445,10.41,67,9,12,15.0,10.21,18.46,8.12,10.34,6.67,8.58,10.04,6.46,7.46,10.88
2446,3.54,67,9,13,4.25,2.17,9.87,1.87,2.21,0.96,3.67,1.5,2.33,1.54,2.54
2447,8.58,67,9,14,3.71,5.17,7.33,1.29,3.37,1.13,1.83,2.54,2.54,3.17,6.71
2448,4.83,67,9,15,4.63,7.04,4.88,0.58,2.58,0.21,2.96,2.58,0.87,1.46,13.08
2449,10.37,67,9,16,7.71,4.12,6.96,3.0,8.12,6.29,4.25,4.88,3.71,4.08,6.29
2450,11.87,67,9,17,16.38,7.67,10.37,6.75,9.13,6.21,9.62,5.66,8.5,7.33,10.04
2451,15.0,67,9,18,16.17,13.88,13.46,8.12,12.42,9.17,10.08,10.37,9.59,10.34,18.71
2452,13.08,67,9,19,13.04,14.62,10.0,5.79,15.21,7.83,11.46,9.21,8.29,7.17,17.25
2453,7.67,67,9,20,9.08,8.33,8.08,5.91,9.04,5.17,9.33,6.75,8.21,6.25,10.34
2454,12.67,67,9,21,11.67,4.0,8.75,4.25,5.66,2.37,7.83,6.54,4.38,5.37,8.87
2455,6.38,67,9,22,7.17,7.96,6.25,3.04,8.0,3.46,4.92,3.88,1.92,1.71,5.46
2456,14.09,67,9,23,14.79,12.67,13.25,6.92,13.21,8.5,10.08,11.58,7.46,7.25,13.29
2457,18.84,67,9,24,18.66,16.54,14.71,9.71,14.54,10.92,11.0,15.04,10.79,12.42,20.33
2458,16.08,67,9,25,16.92,13.67,15.21,9.75,11.58,9.46,11.75,10.83,10.29,12.58,15.21
2459,17.21,67,9,26,21.04,15.92,14.88,9.87,15.25,10.21,9.54,14.62,10.25,9.79,20.71
2460,15.29,67,9,27,18.63,15.54,15.67,11.04,12.38,9.46,9.33,12.71,9.92,11.63,16.54
2461,19.55,67,9,28,18.12,18.41,15.79,10.17,14.12,9.75,11.21,12.96,8.71,10.21,19.04
2462,16.62,67,9,29,16.54,15.0,13.75,7.62,12.17,9.0,7.21,12.62,8.38,10.75,21.59
2463,25.54,67,9,30,16.54,16.17,14.83,9.33,18.16,11.25,17.83,14.62,14.29,12.67,23.67
2464,20.83,67,10,1,20.08,18.05,18.63,9.38,14.37,11.71,15.34,14.37,11.75,15.92,22.79
2465,24.58,67,10,2,15.21,15.21,11.71,7.96,16.33,9.54,15.92,12.08,12.0,13.7,22.29
2466,22.25,67,10,3,19.79,20.54,17.21,11.58,18.38,12.46,18.0,16.17,14.0,14.12,24.3
2467,23.33,67,10,4,20.91,13.96,15.21,11.54,16.04,11.04,15.09,14.25,14.0,13.83,18.21
2468,12.46,67,10,5,8.54,11.67,10.37,4.67,9.38,6.71,6.83,7.75,7.38,8.04,12.71
2469,20.04,67,10,6,16.62,19.62,16.13,7.5,12.5,10.13,13.46,16.46,11.0,14.09,24.08
2470,22.83,67,10,7,16.75,18.84,16.04,8.96,17.5,10.79,15.5,12.79,12.29,13.59,22.17
2471,14.75,67,10,8,14.71,14.75,15.71,5.54,9.92,7.29,11.38,8.96,7.0,9.67,15.25
2472,18.5,67,10,9,18.58,16.13,18.66,9.59,13.25,9.87,14.58,13.04,11.46,13.17,18.05
2473,11.54,67,10,10,7.71,8.58,7.62,2.71,7.41,2.75,4.42,5.5,2.92,5.37,14.0
2474,19.7,67,10,11,10.21,12.33,10.21,4.38,14.37,7.71,10.0,11.12,8.63,11.83,21.92
2475,19.25,67,10,12,16.13,12.25,12.21,5.29,13.33,7.87,8.38,9.83,7.54,11.87,16.17
2476,23.38,67,10,13,20.62,19.92,18.41,10.75,18.54,12.5,15.67,14.17,12.79,13.96,24.83
2477,26.3,67,10,14,24.5,21.62,22.08,12.12,22.04,14.17,19.33,15.87,15.21,16.79,26.42
2478,17.67,67,10,15,13.7,13.17,12.25,6.08,12.79,6.92,13.25,8.67,8.42,9.62,14.79
2479,13.79,67,10,16,10.54,15.29,10.13,4.71,12.87,7.08,9.42,6.83,6.71,6.08,6.96
2480,27.08,67,10,17,19.75,13.5,13.96,11.25,15.46,11.58,16.21,12.42,14.75,11.96,19.67
2481,16.58,67,10,18,18.0,17.0,13.46,7.38,14.58,9.0,10.04,9.13,7.87,8.04,15.41
2482,25.7,67,10,19,22.13,20.75,22.42,14.54,20.62,14.33,14.29,20.79,15.21,18.34,31.42
