,climbRate_num,Altitude_num,RollRate_num,curRoll_num,diffClb_num,diffDiffClb_num,Se_num
2856,-5.1,-40.0,-0.0063,-0.009,-0.1,0.0,-0.001
2857,-0.6,-70.0,0.0089,-0.001,0.1,0.0,0.001
2858,-2.3,-70.0,0.0058,0.024,-0.1,0.0,-0.004
2859,6.5,-70.0,-0.002,0.031,0.3,0.0,0.001
2860,10.2,-20.0,-0.0059,0.008,0.0,0.0,-0.001
2861,9.6,0.0,-0.0022,-0.005,0.0,0.0,0.004
2862,-3.5,20.0,0.0005,-0.005,-0.4,0.0,-0.002
2863,-8.5,10.0,0.0007,-0.004,-0.2,-0.02,-0.003
2864,12.9,10.0,0.0023,0.016,0.3,0.0,0.004
2865,5.7,50.0,-0.0034,0.015,-0.4,0.0,-0.002
2866,-6.6,40.0,0.0074,-0.004,-0.2,0.0,0.001
2867,-9.2,20.0,0.0074,0.006,-0.2,0.0,-0.003
2868,-10.1,0.0,0.0068,0.02,0.0,-0.01,0.001
2869,-9.9,-20.0,0.0044,0.032,0.0,0.0,-0.002
2870,-7.0,-40.0,-0.0009,0.036,0.2,0.01,-0.001
2871,4.8,-40.0,-0.0068,0.015,0.3,0.01,0.001
2872,8.9,-30.0,-0.006,0.005,0.2,0.01,-0.001
2873,13.7,-10.0,-0.0033,-0.005,0.2,0.0,0.007
2874,-2.3,40.0,0.0023,-0.004,-0.4,0.0,-0.002
2875,-7.0,30.0,0.0031,0.0,-0.2,-0.01,-0.002
2876,-8.4,0.0,0.0042,0.011,0.0,0.0,0.001
2877,-8.1,-10.0,0.0029,0.019,0.0,0.0,-0.001
2878,-5.9,-30.0,0.0007,0.023,0.1,0.0,-0.001
2879,2.1,-40.0,-0.0021,0.02,0.2,0.0,0.004
2880,-2.8,-40.0,-0.004,0.007,-0.2,0.0,-0.001
2881,-4.9,-40.0,-0.004,0.001,0.0,-0.01,-0.002
2882,2.8,-50.0,0.0005,-0.007,0.2,0.0,0.001
2883,5.8,-40.0,0.0022,-0.004,0.1,0.01,0.001
2884,-0.6,-10.0,-0.0051,0.004,0.1,0.0,-0.001
2885,2.5,-10.0,-0.0022,-0.006,0.1,0.0,0.002
2886,-1.4,0.0,0.0058,0.013,-0.1,0.0,0.001
2887,-3.1,0.0,0.004,0.021,-0.1,0.0,-0.001
2888,-3.3,0.0,0.0033,0.011,-0.1,0.0,-0.001
2889,-4.6,-40.0,-0.0036,0.015,0.0,0.0,-0.003
2890,1.4,-40.0,-0.0049,0.002,0.3,0.0,0.001
2891,5.7,-40.0,-0.0035,-0.006,0.2,0.0,0.002
2892,7.8,-10.0,0.001,-0.011,0.0,0.0,0.001
2893,7.3,0.0,0.0029,-0.008,-0.1,0.01,0.001
2894,-5.6,10.0,0.0024,0.017,-0.3,0.0,-0.002
2895,3.3,-40.0,-0.0043,-0.008,0.3,0.0,0.001
2896,8.4,-20.0,-0.002,-0.015,0.2,0.0,0.002
2897,10.1,0.0,0.0015,-0.016,0.0,0.0,0.001
2898,-4.7,30.0,0.0024,0.02,-0.1,0.0,-0.003
2899,-1.3,20.0,0.0,0.022,0.3,0.0,0.002
2900,4.3,30.0,-0.0039,0.012,0.1,0.0,0.001
2901,3.9,50.0,-0.0031,-0.01,0.0,0.0,-0.001
2902,4.0,60.0,-0.0013,-0.013,0.0,0.0,0.001
2903,-8.4,50.0,-0.0052,0.015,-0.2,0.0,-0.002
2904,-8.8,30.0,-0.0072,0.002,0.0,0.0,-0.001
2905,-6.4,10.0,-0.0045,-0.011,0.1,0.0,-0.001
2906,4.2,0.0,0.0058,-0.009,0.2,0.0,0.001
2907,5.5,20.0,0.0086,0.015,-0.1,0.0,0.001
2908,-3.1,30.0,-0.0015,0.04,-0.2,0.0,-0.001
2909,-5.1,10.0,-0.0058,0.025,0.0,0.0,-0.001
2910,-2.6,0.0,0.0054,0.012,-0.1,0.0,-0.002
2911,-0.7,-10.0,-0.0056,0.023,-0.1,0.0,-0.001
2912,1.7,-10.0,-0.0059,-0.002,0.1,0.0,0.002
2913,-2.0,-10.0,-0.0017,-0.021,-0.1,0.0,-0.001
2914,-2.7,-20.0,0.0014,-0.021,0.0,0.0,-0.001
2915,-1.9,-20.0,0.0028,-0.018,0.1,-0.01,-0.001
2916,1.1,-20.0,0.0056,-0.006,0.1,0.0,0.001
2917,5.1,0.0,0.0037,-0.008,0.1,0.0,0.002
2918,-2.1,10.0,0.0025,0.02,-0.2,0.0,-0.001
2919,-4.4,0.0,-0.0012,0.022,0.0,0.0,-0.001
2920,6.3,-10.0,-0.0006,-0.007,0.2,0.0,0.001
2921,9.3,10.0,0.0026,-0.005,0.1,0.0,0.003
2922,-0.7,30.0,0.0069,0.018,-0.3,0.0,0.001
2923,-8.2,30.0,0.0042,0.031,-0.4,0.01,-0.001
2924,-14.0,0.0,-0.0005,0.035,-0.3,-0.01,-0.004
2925,-15.0,-30.0,-0.0049,0.029,0.2,0.0,-0.003
2926,1.6,-50.0,-0.0078,0.005,0.5,0.0,0.003
2927,-3.3,0.0,0.007,0.025,-0.1,0.0,-0.002
2928,-2.8,-10.0,0.0033,0.036,0.2,0.0,0.002
2929,-2.2,-20.0,-0.0087,0.003,0.0,0.0,-0.004
2930,-1.4,-20.0,0.005,-0.006,0.0,-0.01,0.001
2931,-2.3,-20.0,0.0026,0.0,-0.1,0.0,-0.002
2932,-3.7,-30.0,-0.0041,-0.004,0.0,0.0,-0.001
2933,-4.2,-40.0,-0.002,-0.013,0.0,0.0,-0.003
2934,-1.2,-50.0,0.005,-0.009,0.1,0.0,-0.001
2935,6.0,-10.0,-0.0062,0.005,0.0,0.0,-0.001
2936,0.5,20.0,0.0048,-0.006,-0.3,-0.01,0.001
2937,-7.6,10.0,0.0016,0.005,-0.3,0.0,-0.003
2938,-10.8,-10.0,-0.0012,0.004,0.0,0.0,-0.003
2939,-5.5,-50.0,-0.0004,-0.002,0.1,0.0,-0.003
2940,7.9,-50.0,0.0006,-0.001,0.2,0.0,0.005
2941,6.5,0.0,-0.0042,-0.01,-0.1,0.0,0.001
2942,-3.7,10.0,0.0012,-0.017,-0.2,0.0,-0.005
2943,-4.4,-10.0,0.0023,-0.011,0.0,0.0,0.002
2944,-6.0,-20.0,0.0036,-0.004,-0.1,0.0,-0.004
2945,-4.1,-40.0,0.0025,0.007,0.1,0.0,-0.003
2946,0.5,-50.0,0.0015,0.01,0.3,-0.01,0.001
2947,5.5,-40.0,-0.0062,0.006,0.2,0.0,0.002
2948,8.5,-20.0,-0.0064,-0.012,0.1,0.0,0.003
2949,8.5,0.0,-0.0026,-0.021,-0.1,0.01,0.003
2950,-3.2,10.0,0.0022,-0.019,-0.3,0.0,-0.003
2951,-6.9,0.0,0.0024,-0.015,-0.1,0.0,-0.003
2952,-7.0,-30.0,0.0067,0.009,0.0,0.0,-0.004
2953,1.3,-50.0,-0.0062,0.022,0.1,0.0,0.001
2954,3.9,-50.0,-0.0067,0.006,0.1,0.0,-0.001
2955,5.4,-40.0,-0.003,-0.004,0.0,0.01,-0.001
2956,6.8,-20.0,-0.0039,-0.011,0.1,0.0,-0.001
2957,-2.8,30.0,0.0032,0.033,-0.3,0.0,-0.002
2958,-7.4,20.0,0.0027,0.04,-0.1,0.0,-0.002
2959,-8.6,0.0,0.0024,0.046,0.0,0.0,0.001
2960,-9.5,-10.0,-0.0007,0.047,-0.1,0.0,-0.003
2961,-8.8,-30.0,-0.0057,0.04,0.1,-0.02,-0.001
2962,-7.2,-40.0,-0.0057,0.031,0.2,0.0,-0.004
2963,2.9,-50.0,0.002,0.025,0.4,0.01,0.004
2964,7.3,-40.0,0.0046,0.03,0.0,0.01,0.001
2965,8.9,-10.0,-0.0111,0.019,0.0,0.0,0.001
2966,8.9,20.0,-0.0093,-0.011,0.0,0.0,0.001
2967,-10.5,30.0,0.007,0.003,-0.4,-0.01,-0.004
2968,-9.0,-10.0,0.001,0.019,0.2,-0.01,-0.002
2969,-0.5,-20.0,-0.0084,0.006,0.3,0.0,0.001
2970,7.6,-10.0,-0.0037,-0.012,0.3,0.0,0.004
2971,7.9,10.0,0.0045,-0.011,-0.1,0.0,0.001
2972,-6.0,20.0,0.0024,0.006,-0.3,0.0,-0.003
2973,-8.5,0.0,0.004,0.012,0.0,-0.02,0.001
2974,-6.7,-10.0,-0.0002,0.017,0.0,0.01,-0.002
2975,2.6,-20.0,0.0015,-0.015,0.2,0.0,0.002
2976,3.0,-10.0,0.0076,-0.005,0.0,0.0,0.001
2977,-1.7,0.0,0.003,0.019,-0.2,0.0,-0.002
2978,-4.2,-20.0,-0.0029,0.006,0.0,0.0,-0.002
2979,1.0,-40.0,-0.0051,-0.003,0.1,0.0,-0.001
2980,2.9,-30.0,-0.0043,-0.011,0.1,0.0,0.001
2981,6.2,-10.0,0.0057,-0.008,0.0,0.0,0.002
2982,-0.3,10.0,-0.0127,-0.001,0.0,0.0,-0.001
2983,6.4,20.0,0.0026,-0.05,0.2,0.0,0.005
2984,1.0,40.0,0.0109,-0.022,-0.4,0.0,-0.001
2985,-4.3,40.0,0.0072,-0.005,-0.3,-0.01,-0.002
2986,-7.8,20.0,-0.0003,0.001,-0.1,-0.01,-0.001
2987,-7.4,10.0,-0.0052,-0.004,0.1,-0.01,0.001
2988,-2.2,-20.0,0.0081,-0.005,0.1,0.0,0.001
2989,-2.9,-30.0,-0.003,0.01,-0.1,0.0,-0.001
2990,3.6,-30.0,0.0073,0.011,0.1,0.0,0.001
2991,4.2,-10.0,-0.0025,0.013,0.0,0.0,0.001
2992,2.9,0.0,-0.0076,0.004,-0.1,0.01,-0.001
2993,2.0,0.0,-0.0076,-0.014,0.0,0.0,0.001
2994,-3.6,0.0,0.0099,-0.001,-0.1,0.0,0.001
2995,-6.9,-10.0,0.0078,0.019,-0.2,0.0,-0.001
2996,-9.4,-30.0,0.002,0.028,-0.1,0.0,-0.002
2997,-9.4,-40.0,-0.0016,0.028,0.1,-0.01,-0.001
2998,-7.3,-60.0,-0.0068,0.019,0.1,-0.01,-0.002
2999,3.9,-60.0,0.0,0.01,0.3,0.01,0.006
3000,0.0,-50.0,-0.0011,0.006,-0.1,0.0,-0.001
3001,-1.5,-50.0,0.0025,0.007,0.0,0.0,-0.001
3002,-1.2,-50.0,0.0045,0.013,0.1,-0.01,0.001
3003,3.2,-50.0,-0.0079,0.0,0.1,0.0,0.001
3004,2.8,-40.0,-0.0078,-0.011,-0.1,0.01,-0.003
3005,6.8,-30.0,0.0008,-0.027,0.1,0.0,-0.001
3006,7.3,-20.0,0.0074,-0.021,0.0,0.01,0.001
3007,5.4,0.0,0.0056,-0.007,-0.1,0.0,0.001
3008,-0.5,0.0,-0.0015,-0.001,-0.3,0.0,-0.001
3009,-3.3,0.0,-0.0046,-0.005,-0.1,-0.01,-0.002
3010,-4.0,-10.0,-0.0019,-0.014,0.0,0.0,-0.001
3011,0.8,-10.0,-0.0095,0.005,0.0,0.0,0.002
3012,-1.0,-10.0,0.0068,-0.026,0.0,0.0,0.001
3013,-2.5,-10.0,0.0106,-0.004,-0.1,0.0,-0.001
3014,-3.6,-20.0,0.0098,0.012,0.0,-0.01,0.001
3015,-5.5,-30.0,0.0027,0.024,-0.1,0.0,-0.001
3016,-6.4,-30.0,-0.003,0.023,0.0,-0.01,-0.001
3017,-5.9,-50.0,-0.0035,0.016,0.1,-0.01,0.001
3018,-5.5,-50.0,-0.0063,0.01,0.0,0.0,-0.003
3019,-3.0,-60.0,-0.0099,-0.004,0.3,-0.02,-0.001
3020,10.8,-50.0,0.0047,-0.028,0.4,0.0,0.008
3021,4.3,-20.0,0.0125,0.008,-0.5,0.0,-0.004
3022,-7.8,-20.0,-0.0052,0.034,-0.2,0.02,-0.004
3023,-7.9,-40.0,-0.0061,0.024,0.2,-0.02,0.001
3024,-6.5,-50.0,-0.0037,0.015,0.1,0.01,0.001
3025,1.3,-60.0,-0.0087,-0.009,0.3,0.0,0.002
3026,-3.7,-40.0,0.0073,0.002,0.0,0.0,0.001
3027,-4.2,-70.0,-0.0036,0.02,0.0,0.0,-0.002
3028,6.7,-60.0,0.0019,-0.008,0.1,0.0,0.001
3029,-4.4,-30.0,-0.0028,-0.011,-0.2,0.0,-0.002
3030,-2.8,-60.0,0.002,-0.019,0.0,0.0,-0.001
3031,3.5,-60.0,0.0064,0.0,0.2,0.0,0.001
3032,5.2,-40.0,0.006,0.024,0.0,0.0,0.001
3033,6.4,-10.0,-0.0066,0.017,0.1,0.0,0.001
3034,6.3,0.0,-0.0078,0.005,-0.1,0.01,-0.001
3035,-2.3,20.0,0.0067,0.014,0.0,0.0,0.002
3036,-4.4,10.0,0.0046,0.023,-0.2,0.01,-0.003
3037,-4.8,0.0,-0.0001,0.032,0.0,0.0,-0.001
3038,-1.3,-30.0,0.0032,0.005,-0.1,0.0,-0.004
3039,6.3,-10.0,0.001,0.024,0.1,0.0,0.001
3040,7.3,0.0,-0.0005,0.025,0.0,0.01,0.001
3041,5.6,20.0,-0.0027,0.02,-0.1,0.0,0.001
3042,1.1,40.0,-0.0058,-0.001,-0.1,0.0,-0.001
3043,-7.3,-20.0,0.0054,0.022,-0.1,0.0,-0.002
3044,2.2,-40.0,-0.0053,0.021,0.1,0.0,0.001
3045,3.6,-30.0,-0.0056,0.004,0.0,0.0,0.001
3046,-0.3,-20.0,0.0041,-0.009,0.0,0.0,-0.001
3047,0.6,-20.0,0.004,0.01,0.0,0.0,0.001
3048,0.2,-20.0,-0.0054,0.005,0.0,0.0,-0.001
3049,-2.3,-20.0,-0.0034,-0.017,-0.1,0.0,-0.001
3050,2.1,-20.0,0.0062,0.011,0.0,0.0,0.002
3051,-2.9,-20.0,-0.0024,0.022,-0.1,0.0,-0.003
3052,8.4,-10.0,0.0011,-0.017,0.2,0.0,0.002
3053,9.1,20.0,0.0059,-0.008,0.0,0.0,0.001
3054,4.5,40.0,0.0079,0.015,-0.2,0.0,0.001
3055,-4.6,40.0,0.002,0.038,-0.2,0.0,-0.002
3056,-7.4,30.0,-0.001,0.039,-0.1,0.0,-0.001
3057,-7.7,10.0,-0.0039,0.032,0.0,0.0,-0.001
3058,0.7,-20.0,-0.0018,0.007,0.2,0.0,-0.001
3059,8.1,-10.0,0.0023,0.008,0.3,0.0,0.002
3060,10.6,20.0,0.0033,0.016,0.0,0.0,0.001
3061,-3.2,50.0,-0.0046,0.011,-0.2,0.0,-0.001
3062,-0.8,20.0,0.0053,0.013,0.0,0.0,0.002
3063,-5.7,10.0,0.0028,0.03,-0.2,0.0,-0.004
3064,0.3,-20.0,-0.0054,0.021,0.2,0.0,-0.001
3065,3.9,-10.0,-0.0055,0.008,0.1,0.0,0.002
3066,-3.3,0.0,0.0047,0.004,-0.1,0.0,-0.002
3067,4.7,-10.0,-0.0033,0.011,0.2,0.0,0.001
3068,7.4,10.0,-0.0042,0.002,0.1,0.0,0.001
3069,-5.8,60.0,-0.0021,0.026,-0.1,0.0,-0.003
3070,5.4,50.0,-0.0008,0.008,0.1,0.0,0.001
3071,6.2,60.0,-0.0005,0.006,0.0,0.0,0.004
3072,-10.8,50.0,-0.0001,0.004,-0.3,0.0,-0.007
3073,6.3,10.0,0.0013,0.011,0.3,-0.01,0.001
3074,9.5,20.0,0.0004,0.012,0.2,0.0,0.002
3075,8.9,40.0,-0.0008,0.012,-0.2,0.02,0.002
3076,-7.1,40.0,-0.0021,-0.003,-0.2,0.0,-0.001
3077,-11.0,10.0,-0.0001,-0.007,-0.1,0.0,-0.003
3078,2.8,-30.0,0.0032,0.007,0.2,0.0,0.001
3079,5.9,-20.0,0.0031,0.014,0.1,0.0,0.001
3080,8.8,10.0,-0.0014,0.017,0.1,0.0,0.002
3081,1.7,40.0,-0.0062,-0.011,-0.1,0.0,-0.001
3082,-5.8,30.0,0.0035,-0.028,-0.1,0.0,-0.002
3083,-5.5,0.0,0.004,-0.01,0.0,0.0,-0.001
3084,-4.7,-10.0,0.0022,-0.004,0.0,-0.01,-0.002
3085,6.0,-10.0,-0.0041,-0.01,0.3,0.0,0.001
3086,9.8,10.0,-0.0034,-0.017,0.2,0.01,0.003
3087,9.2,40.0,0.0005,-0.022,-0.1,0.0,0.001
3088,-4.5,60.0,0.0045,-0.003,-0.2,0.0,-0.001
3089,-8.9,40.0,0.0033,0.01,-0.1,0.0,0.001
3090,-11.0,20.0,0.0015,0.014,-0.1,0.01,-0.001
3091,2.4,-10.0,-0.0028,0.007,0.3,0.0,0.002
3092,7.9,10.0,-0.002,-0.006,0.1,0.0,0.001
3093,-4.9,30.0,0.0034,0.008,-0.1,0.0,-0.001
3094,-5.5,20.0,0.0031,0.013,0.0,-0.01,0.001
3095,-5.9,20.0,0.0014,0.017,0.0,0.0,-0.001
3096,-0.6,0.0,-0.0031,0.013,0.2,0.0,0.001
3097,4.1,0.0,-0.0036,-0.004,0.1,0.0,0.002
3098,-4.8,0.0,0.0026,-0.008,-0.1,0.0,-0.001
3099,-5.3,-20.0,0.0043,0.001,0.0,0.0,-0.001
3100,-3.4,-30.0,0.0048,0.012,0.1,0.0,0.001
3101,2.6,-30.0,-0.0069,0.0,0.0,0.0,-0.001
3102,1.9,20.0,0.0054,0.021,0.0,0.0,0.001
3103,-2.4,20.0,-0.0062,0.006,0.0,0.0,-0.001
3104,2.3,10.0,-0.0005,-0.016,0.1,0.0,0.001
3105,2.8,40.0,0.0062,0.015,0.0,0.0,0.001
3106,-6.4,30.0,-0.0075,0.017,-0.2,0.0,-0.002
3107,-7.2,10.0,-0.0063,-0.01,0.0,0.01,-0.001
3108,-6.2,0.0,-0.0037,-0.017,0.2,-0.01,-0.001
3109,3.8,-10.0,0.0072,0.0,0.1,-0.01,0.001
3110,3.9,0.0,0.0065,0.017,0.0,0.0,0.002
3111,-2.9,10.0,-0.0056,0.024,-0.1,0.0,-0.001
3112,5.5,10.0,0.0036,0.0,0.1,0.0,0.002
3113,-6.4,10.0,-0.0021,0.022,-0.2,0.0,-0.004
3114,6.8,0.0,0.0,-0.005,0.3,0.0,0.005
3115,-3.8,20.0,0.0035,0.028,-0.2,0.0,0.001
3116,-8.9,0.0,-0.0013,0.032,-0.2,0.0,-0.005
3117,0.8,-40.0,-0.0062,0.003,0.1,0.0,-0.001
3118,4.1,-30.0,-0.0034,-0.013,0.1,0.0,-0.001
3119,6.3,-20.0,-0.0009,-0.016,0.2,-0.01,0.001
3120,6.3,30.0,0.0059,0.015,0.0,0.0,0.001
3121,-0.2,50.0,-0.0077,0.005,-0.1,0.0,-0.002
3122,0.3,50.0,-0.0065,-0.01,0.1,0.0,0.001
3123,3.1,60.0,0.0012,-0.023,0.1,0.0,0.002
3124,2.2,60.0,0.0052,-0.017,-0.1,0.0,0.002
3125,-5.8,60.0,0.0082,0.003,-0.4,0.0,-0.001
3126,-9.6,50.0,0.0086,0.015,-0.1,0.02,-0.001
3127,-8.8,30.0,0.0082,0.03,0.1,0.0,0.002
3128,-9.2,20.0,0.0049,0.041,-0.1,0.01,-0.001
3129,-8.8,-20.0,-0.0044,0.042,0.0,0.0,-0.001
3130,-7.4,-40.0,-0.0065,0.028,0.1,0.0,-0.001
3131,-4.2,-50.0,-0.0057,0.015,0.2,0.0,0.001
3132,-1.9,-50.0,0.004,0.006,-0.1,0.0,-0.001
3133,-2.2,-50.0,0.0043,0.015,0.1,-0.01,0.001
3134,7.0,-30.0,-0.0052,-0.011,0.1,0.0,0.001
3135,7.1,-20.0,-0.0037,-0.017,-0.1,0.0,-0.001
3136,6.8,40.0,0.0071,0.002,0.0,0.0,0.001
3137,4.5,50.0,0.0069,0.017,-0.2,0.0,0.001
3138,-4.5,40.0,-0.0053,-0.01,-0.1,0.0,-0.001
3139,5.0,30.0,0.0051,-0.012,0.2,0.0,0.001
3140,-11.1,20.0,-0.0033,0.034,-0.2,0.0,0.001
3141,-13.5,10.0,-0.0049,0.029,-0.2,0.01,-0.001
3142,-8.2,-30.0,-0.0058,0.012,0.3,0.0,0.001
3143,10.7,-10.0,0.0058,0.014,0.2,0.0,0.005
3144,-2.1,20.0,-0.0002,0.038,-0.3,0.0,-0.003
3145,-6.0,0.0,-0.0045,0.031,-0.1,0.0,-0.002
3146,3.3,-10.0,-0.0049,-0.014,0.2,0.0,0.001
3147,5.1,0.0,-0.0025,-0.023,0.1,0.0,0.003
3148,-3.9,10.0,0.0036,-0.02,-0.3,0.0,-0.004
3149,3.3,-10.0,0.007,0.019,0.2,0.0,0.001
3150,4.8,0.0,0.0057,0.031,0.0,0.0,0.001
3151,4.8,10.0,0.0009,0.037,0.0,0.0,0.001
3152,0.9,20.0,-0.0079,0.021,-0.1,0.0,-0.002
3153,-2.0,0.0,0.0047,-0.007,-0.1,0.0,-0.001
3154,-3.6,-10.0,0.0058,0.008,-0.1,0.0,-0.001
3155,2.4,-20.0,-0.0086,-0.002,0.0,0.0,0.003
3156,5.8,0.0,0.0044,-0.046,0.1,0.0,0.003
3157,4.8,20.0,0.0131,-0.018,-0.1,-0.01,-0.001
3158,-2.4,20.0,0.0018,0.03,-0.2,0.0,0.003
3159,-8.6,20.0,-0.0048,0.027,-0.4,0.01,-0.01
3160,2.4,-20.0,0.0009,-0.009,0.3,0.0,0.001
3161,5.7,-20.0,0.0046,-0.006,0.2,0.0,0.002
3162,0.3,0.0,0.0015,0.008,-0.6,-0.01,-0.002
3163,-6.6,-10.0,-0.0047,0.004,-0.2,0.0,-0.001
3164,-7.7,-30.0,-0.0086,-0.014,0.2,0.01,-0.002
3165,-3.7,-40.0,-0.0053,-0.029,0.3,-0.01,-0.001
3166,2.7,-50.0,0.003,-0.033,0.2,0.0,0.004
3167,4.5,-30.0,0.0048,-0.022,0.0,0.0,0.001
3168,-2.8,10.0,0.0068,-0.021,-0.1,0.0,0.001
3169,-6.3,0.0,0.005,-0.004,-0.1,0.0,-0.004
3170,2.7,-20.0,-0.0003,0.006,0.1,0.0,0.002
3171,-2.7,10.0,0.0045,0.013,-0.1,0.0,-0.004
3172,3.7,0.0,0.007,0.016,0.1,0.0,0.003
3173,-3.2,0.0,-0.0022,0.027,-0.2,0.0,-0.002
3174,-5.9,-10.0,-0.0094,0.014,-0.1,0.0,-0.005
3175,2.6,-20.0,-0.0037,-0.032,0.2,0.0,0.001
3176,4.9,-10.0,0.0091,-0.023,0.0,0.0,0.002
3177,4.0,0.0,0.0113,-0.006,-0.2,0.01,-0.001
3178,-4.6,-10.0,0.0017,0.006,-0.1,0.0,-0.003
3179,-2.5,-20.0,0.0074,0.016,0.1,0.0,0.001
3180,-0.5,-20.0,-0.007,0.022,0.0,0.01,0.001
3181,-1.9,-30.0,-0.0103,-0.01,0.0,0.0,-0.003
3182,3.8,-30.0,0.0008,-0.028,0.2,0.0,0.002
3183,5.3,-10.0,0.0099,-0.005,0.0,0.0,0.001
3184,-2.9,10.0,-0.0034,0.036,-0.1,0.0,-0.002
3185,-3.0,0.0,-0.0067,0.024,0.0,0.0,-0.002
3186,4.2,0.0,-0.0016,0.005,0.2,0.0,0.003
3187,-5.9,10.0,-0.0011,0.017,-0.3,0.01,-0.004
3188,-6.7,0.0,-0.0003,0.015,0.1,-0.02,0.001
3189,-6.1,-10.0,-0.0008,0.015,0.0,0.0,-0.002
3190,2.8,-20.0,-0.0003,0.002,0.1,0.0,0.001
3191,-9.7,-20.0,-0.0024,-0.007,-0.2,0.0,-0.001
3192,-11.8,-40.0,-0.0024,-0.011,-0.1,0.0,-0.001
3193,-11.0,-60.0,0.0004,-0.013,0.2,-0.02,-0.001
3194,-5.5,-70.0,0.0065,-0.006,0.5,0.01,-0.001
3195,5.2,-70.0,0.0065,0.011,0.4,0.0,0.006
3196,1.7,-50.0,-0.0072,0.01,-0.2,0.0,-0.003
3197,2.4,-40.0,-0.0076,-0.014,0.1,0.01,0.001
3198,6.9,-30.0,0.0047,-0.02,0.2,0.0,0.004
3199,5.5,-10.0,0.0091,-0.006,-0.2,0.02,0.001
3200,-2.6,-10.0,0.0049,0.015,-0.3,0.0,-0.001
3201,-6.4,-10.0,0.0023,0.021,-0.2,-0.01,-0.003
3202,-7.8,-30.0,-0.0004,0.023,0.0,0.01,-0.002
3203,0.9,-50.0,-0.0054,0.008,0.2,0.0,0.002
3204,5.2,-40.0,-0.0015,-0.004,0.1,0.0,0.003
3205,-0.1,-30.0,0.0007,-0.003,-0.3,0.0,-0.004
3206,-2.4,-30.0,0.0001,-0.002,0.1,-0.02,0.001
3207,-2.8,-40.0,-0.0016,-0.003,0.0,0.0,-0.005
3208,2.8,-40.0,-0.0029,-0.01,0.3,0.01,0.003
3209,6.3,-30.0,-0.0003,-0.013,0.1,0.02,0.002
3210,5.9,-10.0,0.0063,-0.004,-0.1,0.0,0.001
3211,-4.5,-10.0,-0.0058,0.005,-0.2,0.0,-0.003
3212,0.2,-30.0,0.004,-0.006,0.1,0.0,0.002
3213,-2.5,-30.0,-0.0041,-0.005,-0.1,0.0,-0.001
3214,2.4,-30.0,0.0053,-0.014,0.1,0.0,0.002
3215,6.3,-10.0,0.0039,0.01,0.2,0.0,0.003
3216,4.4,0.0,-0.0028,0.014,-0.2,0.0,0.002
3217,-3.1,10.0,-0.0121,-0.004,-0.4,-0.01,-0.003
3218,-4.0,-10.0,-0.0066,-0.033,0.4,0.01,0.001
3219,1.1,-10.0,0.0039,-0.036,0.3,0.01,0.002
3220,-4.3,0.0,0.0082,0.025,-0.4,0.01,-0.001
3221,0.5,-20.0,-0.0019,0.033,0.2,-0.01,0.001
3222,6.0,0.0,-0.0038,0.021,0.1,0.0,0.002
3223,-1.4,20.0,0.0053,-0.006,0.0,0.0,0.001
3224,-3.1,20.0,0.0023,0.001,-0.1,0.0,-0.002
3225,6.3,10.0,0.0021,-0.05,0.4,0.0,0.004
3226,3.5,40.0,0.0146,0.007,-0.2,0.0,0.001
3227,-2.3,40.0,0.0065,0.034,-0.3,0.0,-0.002
3228,-4.8,40.0,-0.0014,0.039,-0.1,0.0,-0.001
3229,-4.2,20.0,-0.0079,0.027,0.1,0.0,-0.001
3230,2.4,20.0,-0.0037,-0.012,0.1,0.0,0.002
3231,2.2,30.0,0.0031,-0.013,0.0,0.0,0.002
3232,1.7,20.0,0.0002,-0.001,0.1,0.0,0.001
3233,2.4,30.0,-0.0008,-0.004,0.0,0.0,0.001
3234,-6.8,10.0,0.0008,-0.003,-0.1,0.0,-0.001
3235,-7.1,0.0,0.001,-0.002,0.0,-0.01,-0.002
3236,5.1,-10.0,0.002,0.008,0.2,0.0,0.002
3237,2.6,20.0,-0.0036,0.008,-0.1,0.0,-0.001
3238,-5.5,0.0,0.0025,0.002,-0.1,0.0,-0.001
3239,-7.0,-20.0,-0.0032,0.002,0.0,0.0,-0.002
3240,-2.5,-40.0,-0.0057,-0.027,0.1,0.01,-0.003
3241,3.2,-40.0,0.0053,-0.029,0.3,0.0,0.002
3242,6.4,-30.0,0.0115,-0.015,0.1,0.01,0.002
3243,-2.3,-10.0,-0.0069,0.022,-0.2,0.0,-0.001
3244,-6.0,-20.0,-0.0039,0.004,-0.1,0.0,-0.001
3245,-7.8,-40.0,0.0004,0.001,-0.1,0.0,-0.002
3246,-6.0,-60.0,0.0032,0.005,0.1,0.01,-0.002
3247,-1.3,-60.0,0.0043,0.012,0.3,-0.01,0.002
3248,4.5,-50.0,-0.0071,0.008,0.1,0.0,0.001
3249,8.2,-20.0,-0.0044,-0.023,-0.1,0.0,0.003
3250,4.3,-10.0,-0.004,-0.03,-0.4,0.02,0.001
3251,-1.1,-10.0,0.0002,-0.033,-0.4,0.01,-0.001
3252,-6.5,-20.0,0.0059,-0.027,-0.3,0.0,-0.001
3253,-10.9,-40.0,0.0044,-0.012,-0.1,0.0,-0.004
3254,-8.3,-60.0,0.0009,-0.007,0.2,-0.01,-0.002
