,binaryClass_cat,Actions_taken_num,Liberal_num,Unconstitutional_num,Precedent_alteration_num,Unanimous_num,Year_of_decision_num,Lower_court_disagreement_num
2072,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2073,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2074,N,0.0,0.0,0.0,0.0,0.0,1973.0,1.0
2075,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2076,N,0.0,1.0,1.0,0.0,0.0,1973.0,0.0
2077,N,0.0,0.0,0.0,0.0,0.0,1973.0,1.0
2078,N,0.0,1.0,1.0,0.0,1.0,1973.0,0.0
2079,N,0.0,1.0,0.0,0.0,1.0,1973.0,1.0
2080,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2081,N,0.0,1.0,0.0,0.0,1.0,1973.0,0.0
2082,N,0.0,1.0,0.0,0.0,1.0,1973.0,0.0
2083,N,0.0,1.0,0.0,0.0,1.0,1973.0,1.0
2084,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2085,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2086,N,0.0,0.0,0.0,0.0,1.0,1973.0,0.0
2087,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2088,N,1.0,0.0,0.0,0.0,0.0,1973.0,0.0
2089,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2090,N,0.0,0.0,0.0,0.0,0.0,1973.0,1.0
2091,N,0.0,0.0,0.0,0.0,0.0,1973.0,1.0
2092,N,0.0,0.0,0.0,0.0,0.0,1973.0,1.0
2093,N,0.0,0.0,0.0,0.0,1.0,1973.0,0.0
2094,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2095,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2096,N,0.0,1.0,0.0,0.0,0.0,1974.0,0.0
2097,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2098,N,0.0,1.0,1.0,0.0,0.0,1974.0,0.0
2099,N,0.0,1.0,0.0,0.0,1.0,1974.0,0.0
2100,N,0.0,1.0,0.0,0.0,1.0,1974.0,0.0
2101,N,0.0,0.0,0.0,0.0,0.0,1974.0,1.0
2102,N,0.0,0.0,0.0,0.0,0.0,1974.0,1.0
2103,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2104,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2105,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2106,N,1.0,0.0,0.0,1.0,0.0,1974.0,0.0
2107,N,0.0,0.0,0.0,0.0,0.0,1974.0,1.0
2108,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2109,N,0.0,1.0,0.0,0.0,0.0,1974.0,1.0
2110,N,0.0,1.0,1.0,0.0,1.0,1974.0,1.0
2111,N,0.0,1.0,1.0,0.0,1.0,1974.0,0.0
2112,N,0.0,1.0,0.0,0.0,1.0,1974.0,0.0
2113,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2114,N,0.0,1.0,0.0,0.0,0.0,1974.0,0.0
2115,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2116,N,0.0,1.0,0.0,0.0,1.0,1974.0,0.0
2117,N,0.0,0.0,0.0,0.0,1.0,1974.0,0.0
2118,N,0.0,0.0,0.0,0.0,1.0,1974.0,0.0
2119,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2120,N,0.0,0.0,0.0,0.0,0.0,1974.0,1.0
2121,N,0.0,0.0,0.0,0.0,1.0,1974.0,0.0
2122,N,0.0,1.0,0.0,0.0,1.0,1974.0,0.0
2123,N,0.0,1.0,0.0,0.0,0.0,1974.0,0.0
2124,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2125,N,0.0,1.0,0.0,0.0,0.0,1974.0,0.0
2126,N,0.0,1.0,0.0,0.0,1.0,1974.0,0.0
2127,N,0.0,0.0,0.0,0.0,0.0,1974.0,1.0
2128,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2129,N,0.0,0.0,0.0,0.0,1.0,1974.0,1.0
2130,N,0.0,1.0,1.0,0.0,1.0,1974.0,0.0
2131,N,0.0,1.0,0.0,0.0,1.0,1974.0,0.0
2132,N,0.0,0.0,0.0,0.0,1.0,1974.0,0.0
2133,N,0.0,0.0,0.0,0.0,1.0,1974.0,1.0
2134,N,1.0,0.0,0.0,0.0,0.0,1974.0,0.0
2135,N,0.0,1.0,0.0,0.0,0.0,1974.0,1.0
2136,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2137,P,3.0,1.0,0.0,0.0,0.0,1974.0,0.0
2138,N,0.0,1.0,1.0,0.0,0.0,1974.0,0.0
2139,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2140,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2141,N,0.0,1.0,1.0,0.0,0.0,1974.0,1.0
2142,N,0.0,1.0,0.0,0.0,0.0,1974.0,0.0
2143,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2144,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2145,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2146,N,0.0,1.0,1.0,0.0,0.0,1974.0,0.0
2147,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2148,N,0.0,1.0,0.0,0.0,0.0,1974.0,1.0
2149,N,0.0,1.0,0.0,0.0,0.0,1974.0,0.0
2150,N,0.0,1.0,0.0,0.0,1.0,1974.0,0.0
2151,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2152,N,0.0,1.0,0.0,0.0,1.0,1974.0,0.0
2153,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2154,N,0.0,0.0,0.0,0.0,0.0,1974.0,1.0
2155,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2156,N,0.0,1.0,0.0,0.0,0.0,1974.0,0.0
2157,N,0.0,0.0,0.0,0.0,0.0,1974.0,1.0
2158,N,0.0,1.0,0.0,0.0,0.0,1974.0,0.0
2159,N,0.0,1.0,0.0,0.0,0.0,1974.0,0.0
2160,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2161,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2162,N,0.0,1.0,0.0,0.0,1.0,1974.0,0.0
2163,N,0.0,1.0,0.0,0.0,0.0,1974.0,0.0
2164,N,0.0,0.0,0.0,0.0,1.0,1974.0,0.0
2165,N,0.0,1.0,1.0,0.0,0.0,1974.0,1.0
2166,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2167,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2168,N,1.0,0.0,0.0,0.0,0.0,1974.0,0.0
2169,N,0.0,0.0,0.0,0.0,0.0,1974.0,1.0
2170,N,0.0,1.0,0.0,0.0,0.0,1974.0,0.0
2171,N,0.0,0.0,0.0,0.0,0.0,1974.0,1.0
2172,N,0.0,1.0,0.0,0.0,0.0,1974.0,0.0
2173,N,0.0,1.0,0.0,0.0,0.0,1974.0,1.0
2174,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2175,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2176,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2177,N,0.0,1.0,0.0,0.0,1.0,1974.0,1.0
2178,N,0.0,1.0,0.0,0.0,0.0,1974.0,0.0
2179,N,0.0,1.0,0.0,0.0,1.0,1974.0,0.0
2180,N,0.0,1.0,0.0,0.0,1.0,1974.0,0.0
2181,N,0.0,0.0,0.0,0.0,0.0,1974.0,1.0
2182,N,0.0,1.0,0.0,0.0,0.0,1974.0,0.0
2183,N,0.0,1.0,0.0,0.0,0.0,1974.0,1.0
2184,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2185,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2186,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2187,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2188,N,0.0,1.0,0.0,0.0,1.0,1974.0,0.0
2189,N,0.0,1.0,0.0,0.0,0.0,1974.0,1.0
2190,N,0.0,0.0,0.0,0.0,0.0,1974.0,1.0
2191,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2192,N,0.0,0.0,0.0,0.0,0.0,1974.0,1.0
2193,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2194,N,0.0,0.0,0.0,0.0,1.0,1974.0,0.0
2195,N,0.0,1.0,0.0,0.0,0.0,1974.0,0.0
2196,N,0.0,1.0,0.0,0.0,1.0,1974.0,0.0
2197,N,0.0,0.0,0.0,0.0,0.0,1974.0,1.0
2198,N,0.0,1.0,0.0,0.0,0.0,1974.0,0.0
2199,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2200,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2201,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2202,N,0.0,0.0,0.0,0.0,1.0,1974.0,1.0
2203,N,0.0,0.0,0.0,0.0,0.0,1974.0,1.0
2204,N,0.0,1.0,0.0,0.0,0.0,1974.0,0.0
2205,N,0.0,1.0,0.0,0.0,0.0,1974.0,0.0
2206,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2207,N,0.0,1.0,0.0,0.0,0.0,1974.0,0.0
2208,N,0.0,1.0,0.0,0.0,1.0,1974.0,1.0
2209,N,0.0,1.0,1.0,0.0,1.0,1974.0,0.0
2210,N,0.0,1.0,0.0,0.0,0.0,1974.0,0.0
2211,N,0.0,1.0,0.0,0.0,1.0,1974.0,1.0
2212,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2213,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2214,N,0.0,0.0,0.0,0.0,1.0,1974.0,0.0
2215,N,0.0,1.0,0.0,0.0,1.0,1974.0,0.0
2216,N,0.0,1.0,1.0,0.0,1.0,1974.0,0.0
2217,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2218,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2219,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2220,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2221,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2222,N,0.0,1.0,0.0,0.0,1.0,1974.0,1.0
2223,N,0.0,0.0,0.0,0.0,0.0,1974.0,1.0
2224,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2225,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2226,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2227,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2228,N,0.0,1.0,0.0,0.0,0.0,1974.0,0.0
2229,N,0.0,1.0,1.0,0.0,0.0,1974.0,0.0
2230,N,0.0,0.0,0.0,0.0,0.0,1974.0,1.0
2231,N,0.0,0.0,0.0,0.0,1.0,1974.0,0.0
2232,N,0.0,1.0,0.0,0.0,0.0,1974.0,0.0
2233,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2234,N,0.0,0.0,0.0,0.0,0.0,1974.0,1.0
2235,N,0.0,0.0,0.0,0.0,0.0,1974.0,1.0
2236,N,0.0,0.0,0.0,0.0,0.0,1974.0,1.0
2237,N,0.0,1.0,1.0,0.0,0.0,1974.0,1.0
2238,N,0.0,0.0,0.0,0.0,0.0,1974.0,0.0
2239,N,0.0,1.0,0.0,0.0,0.0,1974.0,1.0
2240,N,0.0,1.0,0.0,0.0,1.0,1975.0,0.0
2241,N,0.0,1.0,0.0,0.0,1.0,1975.0,0.0
2242,N,0.0,0.0,0.0,0.0,0.0,1975.0,0.0
2243,N,0.0,1.0,1.0,0.0,0.0,1975.0,0.0
2244,N,0.0,0.0,0.0,0.0,0.0,1975.0,0.0
2245,N,0.0,1.0,0.0,0.0,1.0,1975.0,1.0
2246,N,0.0,0.0,0.0,0.0,1.0,1975.0,0.0
2247,N,0.0,0.0,0.0,0.0,0.0,1975.0,0.0
2248,N,0.0,1.0,0.0,0.0,0.0,1975.0,0.0
2249,N,0.0,0.0,0.0,0.0,0.0,1975.0,1.0
2250,N,0.0,0.0,0.0,0.0,1.0,1975.0,0.0
2251,N,0.0,1.0,0.0,0.0,0.0,1975.0,1.0
2252,N,0.0,0.0,0.0,0.0,0.0,1975.0,0.0
2253,N,0.0,0.0,0.0,0.0,0.0,1975.0,0.0
2254,N,0.0,1.0,0.0,0.0,1.0,1975.0,0.0
2255,N,0.0,1.0,1.0,0.0,1.0,1975.0,0.0
2256,N,0.0,1.0,1.0,0.0,0.0,1975.0,0.0
2257,N,0.0,1.0,0.0,0.0,1.0,1975.0,0.0
2258,N,0.0,0.0,0.0,0.0,0.0,1975.0,0.0
2259,N,2.0,0.0,0.0,0.0,0.0,1975.0,0.0
2260,P,2.0,0.0,0.0,0.0,0.0,1975.0,0.0
2261,N,0.0,0.0,0.0,0.0,0.0,1975.0,0.0
2262,N,0.0,0.0,0.0,0.0,1.0,1975.0,0.0
2263,N,0.0,0.0,0.0,0.0,1.0,1975.0,0.0
2264,N,0.0,1.0,0.0,0.0,1.0,1975.0,0.0
2265,N,0.0,0.0,0.0,0.0,0.0,1975.0,0.0
2266,N,0.0,1.0,0.0,0.0,0.0,1975.0,0.0
2267,N,0.0,1.0,0.0,0.0,1.0,1975.0,0.0
2268,N,1.0,0.0,0.0,0.0,0.0,1975.0,0.0
2269,N,0.0,1.0,0.0,0.0,0.0,1975.0,0.0
2270,N,0.0,1.0,0.0,0.0,1.0,1975.0,0.0
2271,N,0.0,1.0,0.0,1.0,1.0,1975.0,0.0
2272,N,0.0,1.0,0.0,0.0,1.0,1975.0,0.0
2273,N,0.0,0.0,0.0,0.0,1.0,1975.0,0.0
2274,N,0.0,1.0,0.0,0.0,0.0,1975.0,0.0
2275,N,0.0,0.0,0.0,0.0,1.0,1975.0,1.0
2276,N,0.0,1.0,1.0,0.0,1.0,1975.0,0.0
2277,N,0.0,0.0,0.0,0.0,0.0,1975.0,0.0
2278,N,0.0,0.0,0.0,0.0,1.0,1975.0,0.0
2279,N,0.0,0.0,0.0,0.0,0.0,1975.0,0.0
2280,N,0.0,0.0,0.0,0.0,1.0,1975.0,0.0
2281,N,0.0,0.0,0.0,0.0,1.0,1975.0,0.0
2282,N,0.0,0.0,0.0,0.0,1.0,1975.0,0.0
2283,N,0.0,1.0,0.0,0.0,1.0,1975.0,0.0
2284,N,0.0,1.0,0.0,0.0,1.0,1975.0,0.0
2285,N,0.0,0.0,0.0,0.0,0.0,1975.0,1.0
2286,N,0.0,0.0,0.0,0.0,0.0,1975.0,0.0
2287,N,0.0,1.0,1.0,0.0,0.0,1975.0,0.0
2288,N,0.0,1.0,0.0,0.0,0.0,1975.0,1.0
2289,N,0.0,1.0,0.0,0.0,0.0,1975.0,0.0
2290,N,0.0,1.0,0.0,0.0,1.0,1975.0,0.0
2291,N,0.0,0.0,0.0,0.0,0.0,1975.0,0.0
2292,N,0.0,1.0,0.0,0.0,1.0,1975.0,0.0
2293,N,0.0,1.0,0.0,0.0,0.0,1975.0,1.0
2294,N,0.0,0.0,0.0,0.0,0.0,1975.0,0.0
2295,N,0.0,1.0,1.0,0.0,0.0,1975.0,1.0
2296,N,0.0,0.0,0.0,0.0,1.0,1975.0,1.0
2297,N,0.0,1.0,0.0,0.0,0.0,1975.0,1.0
2298,N,0.0,0.0,0.0,0.0,0.0,1975.0,0.0
2299,N,0.0,0.0,0.0,0.0,0.0,1975.0,0.0
2300,N,0.0,1.0,0.0,0.0,1.0,1975.0,0.0
2301,N,0.0,1.0,1.0,0.0,0.0,1975.0,0.0
2302,N,0.0,0.0,0.0,0.0,0.0,1975.0,0.0
2303,N,0.0,1.0,0.0,0.0,1.0,1975.0,1.0
2304,N,3.0,1.0,0.0,0.0,0.0,1975.0,0.0
2305,N,0.0,0.0,0.0,0.0,0.0,1975.0,0.0
2306,N,0.0,1.0,0.0,0.0,1.0,1975.0,1.0
2307,N,0.0,0.0,0.0,0.0,1.0,1975.0,0.0
2308,N,0.0,0.0,0.0,0.0,1.0,1975.0,0.0
2309,N,0.0,1.0,0.0,0.0,1.0,1975.0,0.0
2310,N,0.0,0.0,0.0,0.0,0.0,1975.0,0.0
2311,N,0.0,0.0,0.0,0.0,0.0,1975.0,1.0
2312,N,0.0,1.0,0.0,0.0,0.0,1975.0,1.0
2313,N,0.0,1.0,0.0,0.0,1.0,1975.0,0.0
2314,N,0.0,0.0,0.0,0.0,1.0,1975.0,1.0
2315,N,0.0,1.0,0.0,0.0,0.0,1975.0,1.0
2316,N,0.0,0.0,0.0,0.0,0.0,1975.0,1.0
2317,N,0.0,1.0,0.0,0.0,0.0,1975.0,0.0
2318,N,0.0,0.0,0.0,0.0,0.0,1975.0,0.0
2319,N,0.0,0.0,0.0,0.0,0.0,1975.0,0.0
2320,N,0.0,1.0,1.0,0.0,0.0,1975.0,1.0
2321,N,0.0,1.0,1.0,0.0,1.0,1975.0,0.0
2322,N,0.0,1.0,0.0,0.0,0.0,1975.0,0.0
2323,N,0.0,1.0,0.0,0.0,0.0,1975.0,0.0
2324,N,0.0,0.0,0.0,0.0,0.0,1975.0,0.0
2325,N,0.0,0.0,0.0,0.0,0.0,1975.0,0.0
2326,P,3.0,0.0,0.0,0.0,0.0,1975.0,0.0
2327,N,0.0,1.0,1.0,0.0,0.0,1975.0,1.0
2328,N,0.0,1.0,0.0,0.0,1.0,1975.0,0.0
2329,N,0.0,0.0,0.0,0.0,0.0,1975.0,1.0
2330,N,0.0,1.0,1.0,0.0,0.0,1975.0,0.0
2331,N,0.0,0.0,0.0,0.0,0.0,1975.0,0.0
2332,N,0.0,1.0,1.0,0.0,0.0,1975.0,0.0
2333,P,3.0,0.0,0.0,0.0,0.0,1975.0,1.0
2334,N,0.0,0.0,0.0,0.0,0.0,1975.0,0.0
2335,N,0.0,1.0,0.0,0.0,1.0,1975.0,0.0
2336,N,0.0,1.0,0.0,0.0,0.0,1975.0,1.0
2337,N,0.0,0.0,0.0,0.0,0.0,1975.0,0.0
2338,N,0.0,1.0,1.0,1.0,0.0,1975.0,1.0
2339,N,0.0,0.0,0.0,0.0,0.0,1975.0,0.0
2340,N,0.0,1.0,1.0,0.0,0.0,1975.0,0.0
2341,N,0.0,0.0,0.0,0.0,0.0,1975.0,0.0
2342,N,0.0,0.0,0.0,0.0,0.0,1975.0,1.0
2343,N,3.0,1.0,0.0,0.0,0.0,1975.0,0.0
2344,N,0.0,1.0,0.0,0.0,1.0,1975.0,0.0
2345,N,0.0,1.0,0.0,0.0,1.0,1975.0,0.0
2346,N,0.0,1.0,0.0,0.0,1.0,1975.0,0.0
2347,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2348,N,0.0,1.0,0.0,0.0,0.0,1976.0,1.0
2349,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2350,N,0.0,1.0,0.0,0.0,1.0,1976.0,0.0
2351,N,0.0,0.0,0.0,0.0,1.0,1976.0,0.0
2352,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2353,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2354,N,0.0,0.0,0.0,0.0,1.0,1976.0,1.0
2355,N,0.0,0.0,0.0,0.0,1.0,1976.0,0.0
2356,N,0.0,1.0,0.0,0.0,1.0,1976.0,0.0
2357,N,0.0,0.0,0.0,0.0,1.0,1976.0,1.0
2358,N,0.0,0.0,0.0,0.0,1.0,1976.0,0.0
2359,N,0.0,0.0,0.0,0.0,0.0,1976.0,1.0
2360,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2361,N,0.0,1.0,1.0,0.0,0.0,1976.0,1.0
2362,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2363,N,0.0,0.0,0.0,0.0,1.0,1976.0,0.0
2364,N,0.0,0.0,0.0,0.0,1.0,1976.0,0.0
2365,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2366,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2367,N,0.0,1.0,0.0,0.0,1.0,1976.0,0.0
2368,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2369,N,0.0,1.0,1.0,0.0,1.0,1976.0,0.0
2370,N,0.0,1.0,1.0,0.0,0.0,1976.0,1.0
2371,N,0.0,0.0,0.0,0.0,0.0,1976.0,1.0
2372,N,0.0,0.0,0.0,0.0,0.0,1976.0,1.0
2373,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2374,N,0.0,1.0,1.0,1.0,0.0,1976.0,0.0
2375,N,0.0,1.0,0.0,0.0,1.0,1976.0,1.0
2376,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2377,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2378,N,0.0,0.0,0.0,0.0,1.0,1976.0,0.0
2379,N,0.0,1.0,0.0,0.0,0.0,1976.0,0.0
2380,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2381,N,0.0,1.0,0.0,0.0,0.0,1976.0,0.0
2382,N,0.0,1.0,0.0,0.0,0.0,1976.0,1.0
2383,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2384,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2385,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2386,N,0.0,0.0,0.0,0.0,0.0,1976.0,1.0
2387,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2388,N,0.0,1.0,0.0,0.0,0.0,1976.0,0.0
2389,N,0.0,0.0,0.0,0.0,1.0,1976.0,1.0
2390,N,0.0,1.0,1.0,0.0,0.0,1976.0,1.0
2391,N,0.0,1.0,0.0,1.0,0.0,1976.0,0.0
2392,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2393,N,0.0,0.0,0.0,0.0,1.0,1976.0,0.0
2394,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2395,N,0.0,0.0,0.0,0.0,0.0,1976.0,1.0
2396,N,0.0,1.0,0.0,0.0,0.0,1976.0,0.0
2397,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2398,N,0.0,0.0,0.0,1.0,0.0,1976.0,0.0
2399,N,0.0,0.0,0.0,0.0,1.0,1976.0,0.0
2400,N,0.0,1.0,1.0,0.0,0.0,1976.0,1.0
2401,N,0.0,0.0,0.0,0.0,1.0,1976.0,0.0
2402,N,0.0,1.0,0.0,0.0,0.0,1976.0,0.0
2403,N,0.0,0.0,0.0,0.0,1.0,1976.0,0.0
2404,N,0.0,1.0,0.0,0.0,0.0,1976.0,0.0
2405,N,0.0,0.0,0.0,0.0,0.0,1976.0,1.0
2406,N,0.0,1.0,1.0,0.0,0.0,1976.0,0.0
2407,N,0.0,1.0,0.0,0.0,1.0,1976.0,0.0
2408,N,0.0,0.0,1.0,1.0,0.0,1976.0,0.0
2409,N,0.0,0.0,0.0,0.0,1.0,1976.0,1.0
2410,N,0.0,0.0,0.0,0.0,0.0,1976.0,1.0
2411,N,0.0,1.0,0.0,0.0,1.0,1976.0,0.0
2412,N,0.0,1.0,1.0,0.0,0.0,1976.0,0.0
2413,N,0.0,0.0,0.0,0.0,0.0,1976.0,1.0
2414,N,0.0,0.0,0.0,0.0,1.0,1976.0,0.0
2415,N,0.0,1.0,0.0,0.0,1.0,1976.0,1.0
2416,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2417,N,0.0,1.0,0.0,0.0,1.0,1976.0,1.0
2418,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2419,N,0.0,1.0,0.0,0.0,1.0,1976.0,0.0
2420,N,0.0,1.0,0.0,0.0,0.0,1976.0,0.0
2421,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2422,N,0.0,1.0,0.0,0.0,1.0,1976.0,0.0
2423,N,0.0,0.0,0.0,0.0,0.0,1976.0,1.0
2424,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2425,N,1.0,1.0,0.0,0.0,0.0,1976.0,0.0
2426,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2427,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2428,N,0.0,1.0,0.0,0.0,1.0,1976.0,1.0
2429,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2430,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2431,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2432,N,0.0,1.0,0.0,0.0,1.0,1976.0,0.0
2433,N,0.0,0.0,0.0,0.0,1.0,1976.0,0.0
2434,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2435,N,0.0,0.0,1.0,1.0,0.0,1976.0,0.0
2436,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2437,N,0.0,1.0,0.0,0.0,0.0,1976.0,0.0
2438,N,0.0,0.0,0.0,0.0,0.0,1976.0,1.0
2439,N,1.0,0.0,0.0,0.0,0.0,1976.0,0.0
2440,N,0.0,0.0,0.0,0.0,1.0,1976.0,1.0
2441,N,0.0,0.0,0.0,0.0,0.0,1976.0,1.0
2442,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2443,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2444,N,0.0,1.0,0.0,1.0,0.0,1976.0,0.0
2445,N,0.0,1.0,0.0,0.0,1.0,1976.0,0.0
2446,N,0.0,0.0,0.0,0.0,1.0,1976.0,0.0
2447,N,0.0,0.0,0.0,0.0,1.0,1976.0,0.0
2448,N,0.0,1.0,0.0,0.0,0.0,1976.0,0.0
2449,N,0.0,0.0,0.0,0.0,0.0,1976.0,1.0
2450,N,0.0,1.0,0.0,0.0,0.0,1976.0,0.0
2451,N,0.0,1.0,0.0,0.0,1.0,1976.0,0.0
2452,N,0.0,1.0,0.0,0.0,0.0,1976.0,0.0
2453,N,0.0,0.0,0.0,0.0,0.0,1976.0,1.0
2454,N,0.0,1.0,0.0,0.0,1.0,1976.0,0.0
2455,N,0.0,1.0,0.0,0.0,0.0,1976.0,0.0
2456,N,0.0,1.0,0.0,0.0,1.0,1976.0,1.0
2457,N,0.0,1.0,0.0,0.0,1.0,1976.0,0.0
2458,N,0.0,0.0,0.0,0.0,1.0,1976.0,1.0
2459,N,0.0,0.0,0.0,0.0,1.0,1976.0,0.0
2460,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2461,N,0.0,1.0,0.0,0.0,0.0,1976.0,0.0
2462,N,0.0,0.0,0.0,0.0,1.0,1976.0,0.0
2463,N,0.0,0.0,0.0,0.0,1.0,1976.0,0.0
2464,N,0.0,0.0,0.0,0.0,0.0,1976.0,1.0
2465,N,0.0,0.0,0.0,1.0,0.0,1976.0,0.0
2466,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2467,N,0.0,1.0,0.0,0.0,0.0,1976.0,0.0
2468,N,0.0,1.0,0.0,0.0,1.0,1976.0,0.0
2469,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2470,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2471,N,0.0,0.0,0.0,0.0,0.0,1976.0,1.0
2472,N,0.0,0.0,0.0,0.0,0.0,1976.0,1.0
2473,N,0.0,1.0,0.0,0.0,0.0,1976.0,0.0
2474,N,0.0,1.0,0.0,0.0,0.0,1976.0,0.0
2475,N,0.0,0.0,0.0,0.0,1.0,1976.0,0.0
2476,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2477,N,0.0,0.0,0.0,0.0,1.0,1976.0,0.0
2478,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2479,N,0.0,1.0,0.0,0.0,1.0,1976.0,0.0
2480,N,0.0,1.0,0.0,0.0,1.0,1976.0,1.0
